1094508.3	31899.10
Tsac_0952	fig|31899.10.peg.1019
Tsac_1114	fig|31899.10.peg.2062
Tsac_1588	fig|31899.10.peg.1975
Tsac_0234	fig|31899.10.peg.1278
Tsac_0937	fig|31899.10.peg.1083
-	fig|31899.10.peg.1920
Tsac_0315	fig|31899.10.peg.1075
Tsac_0565	fig|31899.10.peg.936
Tsac_0541,Tsac_0543	fig|31899.10.peg.356,fig|31899.10.peg.360
Tsac_2471	-
Tsac_0213	-
Tsac_0980	fig|31899.10.peg.2337
-	fig|31899.10.peg.2410
Tsac_2457	fig|31899.10.peg.1210
Tsac_1340	fig|31899.10.peg.732
-	fig|31899.10.peg.588
Tsac_2231,Tsac_2602	fig|31899.10.peg.1880,fig|31899.10.peg.954
Tsac_1407	-
Tsac_1496	fig|31899.10.peg.1984
Tsac_2121	fig|31899.10.peg.1790
-	fig|31899.10.peg.782
Tsac_0455	fig|31899.10.peg.2594
Tsac_1026	fig|31899.10.peg.2239
Tsac_1434	fig|31899.10.peg.2425
Tsac_2044	fig|31899.10.peg.1905
Tsac_2041	-
Tsac_2038	fig|31899.10.peg.1902
-	fig|31899.10.peg.2266
-	fig|31899.10.peg.939
Tsac_1065,Tsac_2162,Tsac_2179	fig|31899.10.peg.1577
Tsac_0766,Tsac_0076	-
Tsac_1209	-
Tsac_1205,Tsac_0493	fig|31899.10.peg.1400
-	fig|31899.10.peg.2774
Tsac_1626	-
Tsac_0797	-
Tsac_0482,Tsac_0875	-
Tsac_0942	-
Tsac_0505	-
Tsac_1591	-
Tsac_1549	-
Tsac_0410	-
Tsac_0409	-
Tsac_0771	-
Tsac_0690	-
Tsac_2668	-
Tsac_1132	-
Tsac_1504	-
fig|1094508.3.peg.2688	-
Tsac_2546	-
Tsac_0630	-
Tsac_1475	-
-	fig|31899.10.peg.2892
-	fig|31899.10.peg.2893
Tsac_2187	-
Tsac_2380	-
Tsac_2248	fig|31899.10.peg.796
Tsac_0434	-
-	fig|31899.10.peg.872
Tsac_2314	-
Tsac_2366	-
-	fig|31899.10.peg.86
Tsac_2465	-
Tsac_0360	-
Tsac_1592,Tsac_1670	-
Tsac_0199	-
Tsac_0168	fig|31899.10.peg.2963
Tsac_0167,Tsac_0203	fig|31899.10.peg.2956
Tsac_0697	fig|31899.10.peg.888
Tsac_1342	-
Tsac_1280	-
Tsac_2310	-
Tsac_0457	-
Tsac_1359	-
-	fig|31899.10.peg.1748,fig|31899.10.peg.2344
Tsac_1710	fig|31899.10.peg.2156
Tsac_1421	-
Tsac_2632	fig|31899.10.peg.2655
Tsac_1950	-
Tsac_1680	fig|31899.10.peg.1595
fig|1094508.3.peg.282	-
Tsac_2171	-
Tsac_2003	fig|31899.10.peg.2407
-	fig|31899.10.peg.183,fig|31899.10.peg.238,fig|31899.10.peg.2860,fig|31899.10.peg.2863,fig|31899.10.peg.2866,fig|31899.10.peg.2879,fig|31899.10.peg.3068,fig|31899.10.peg.780
Tsac_0962	-
Tsac_2469	fig|31899.10.peg.609
Tsac_2301	-
Tsac_0856	fig|31899.10.peg.3122
-	fig|31899.10.peg.2505
-	fig|31899.10.peg.1895
Tsac_0398	fig|31899.10.peg.157
Tsac_1988	-
Tsac_0679	fig|31899.10.peg.1567
Tsac_0642	fig|31899.10.peg.2773
Tsac_0325	fig|31899.10.peg.1549
Tsac_2176	-
Tsac_2400	-
Tsac_0302	-
Tsac_1382	-
Tsac_2165	-
Tsac_2202	-
Tsac_1442	-
Tsac_2184	-
Tsac_1481	-
Tsac_1488	-
Tsac_1540	-
Tsac_1543	-
Tsac_1708	fig|31899.10.peg.1705
Tsac_2657	-
Tsac_2174,Tsac_0309	-
Tsac_0177	-
Tsac_0252	-
Tsac_0106	-
Tsac_0107	-
Tsac_2065,Tsac_0644	-
Tsac_0370	fig|31899.10.peg.2680
Tsac_0303	-
-	fig|31899.10.peg.876
Tsac_2279	-
Tsac_1412	-
Tsac_0032	-
Tsac_1605	-
Tsac_1392	fig|31899.10.peg.2932
Tsac_2261	-
Tsac_2541	-
Tsac_0626	fig|31899.10.peg.2130
-	fig|31899.10.peg.1070
Tsac_0686	fig|31899.10.peg.1574
Tsac_0680	-
Tsac_0678	fig|31899.10.peg.1566
Tsac_1156,Tsac_1257,Tsac_1270,Tsac_0012,Tsac_0145,Tsac_1507,Tsac_1512,Tsac_0169,Tsac_2259,Tsac_2326,Tsac_2330,Tsac_0343,Tsac_0731	fig|31899.10.peg.122,fig|31899.10.peg.2621,fig|31899.10.peg.2766,fig|31899.10.peg.2884,fig|31899.10.peg.754,fig|31899.10.peg.817,fig|31899.10.peg.93,fig|31899.10.peg.999
Tsac_0963	-
Tsac_0956	fig|31899.10.peg.1102
Tsac_2341	-
Tsac_0222	-
Tsac_1635,Tsac_2264	-
Tsac_2211	-
Tsac_1168	-
Tsac_2145	fig|31899.10.peg.1933
Tsac_0610	-
Tsac_0146	-
Tsac_1644	-
Tsac_2166,Tsac_2333	fig|31899.10.peg.96
Tsac_2510	-
-	fig|31899.10.peg.634
Tsac_1386	-
Tsac_0791	-
-	fig|31899.10.peg.2627
Tsac_2233	-
Tsac_2239	-
-	fig|31899.10.peg.2635
-	fig|31899.10.peg.2492
Tsac_1530	-
Tsac_2584	fig|31899.10.peg.1945
-	fig|31899.10.peg.2640
-	fig|31899.10.peg.2641
