Tag	1094508.3	203119.11	31899.1
TAG15919	fig|1094508.3.peg.862	-	fig|31899.10.peg.2558
TAG15920	fig|1094508.3.peg.863	-	fig|31899.10.peg.2559
TAG15921	-	-	fig|31899.10.peg.256
TAG15922	-	-	fig|31899.10.peg.2562
TAG15923	-	-	fig|31899.10.peg.2563
TAG15924	-	-	fig|31899.10.peg.2564
TAG15925	-	-	fig|31899.10.peg.2565
TAG15926	-	-	fig|31899.10.peg.2566
TAG15927	-	-	fig|31899.10.peg.2568
TAG15928	-	-	fig|31899.10.peg.2573
TAG15929	-	-	fig|31899.10.peg.2575
TAG15930	-	-	fig|31899.10.peg.2578
TAG15931	-	-	fig|31899.10.peg.2579
TAG15932	-	-	fig|31899.10.peg.258
TAG15933	fig|1094508.3.peg.1006	fig|203119.11.peg.2185	fig|31899.10.peg.2587
TAG15934	-	-	fig|31899.10.peg.259
TAG15935	-	-	fig|31899.10.peg.25
TAG15936	-	-	fig|31899.10.peg.26
TAG15937	-	-	fig|31899.10.peg.261
TAG15938	-	-	fig|31899.10.peg.2620
TAG15939	-	-	fig|31899.10.peg.2622
TAG15940	-	-	fig|31899.10.peg.2624
TAG15941	-	-	fig|31899.10.peg.2625
TAG15942	-	-	fig|31899.10.peg.262
TAG15943	-	-	fig|31899.10.peg.263
TAG15944	-	-	fig|31899.10.peg.2631
TAG15945	-	-	fig|31899.10.peg.2632
TAG15946	-	-	fig|31899.10.peg.2634
TAG15947	-	-	fig|31899.10.peg.2637
TAG15948	-	-	fig|31899.10.peg.2638
TAG15949	-	-	fig|31899.10.peg.2639
TAG15950	-	-	fig|31899.10.peg.2648
TAG15951	-	-	fig|31899.10.peg.264
TAG15952	-	-	fig|31899.10.peg.265
TAG15953	-	-	fig|31899.10.peg.266
TAG15954	-	-	fig|31899.10.peg.2661
TAG15955	-	-	fig|31899.10.peg.2663
TAG15956	-	-	fig|31899.10.peg.2665
TAG15957	-	-	fig|31899.10.peg.2666
TAG15958	-	-	fig|31899.10.peg.2667
TAG15959	-	-	fig|31899.10.peg.2668
TAG15960	-	-	fig|31899.10.peg.2669
TAG15961	-	-	fig|31899.10.peg.267
TAG15962	-	-	fig|31899.10.peg.268
TAG15963	-	-	fig|31899.10.peg.2682
TAG15964	-	-	fig|31899.10.peg.269
TAG15965	-	-	fig|31899.10.peg.270
TAG15966	-	-	fig|31899.10.peg.271
TAG15967	-	-	fig|31899.10.peg.2726
TAG15968	-	-	fig|31899.10.peg.2728
TAG15969	-	-	fig|31899.10.peg.2729
TAG15970	-	-	fig|31899.10.peg.273
TAG15971	-	-	fig|31899.10.peg.276
TAG15972	-	-	fig|31899.10.peg.2761
TAG15973	-	-	fig|31899.10.peg.2762
TAG15974	-	-	fig|31899.10.peg.2763
TAG15975	-	-	fig|31899.10.peg.2764
TAG15976	fig|1094508.3.peg.1622	-	fig|31899.10.peg.2765
TAG15977	-	-	fig|31899.10.peg.277
TAG15978	fig|1094508.3.peg.652	-	fig|31899.10.peg.2772
TAG15979	-	-	fig|31899.10.peg.278
TAG15980	-	-	fig|31899.10.peg.2784
TAG15981	-	-	fig|31899.10.peg.2785
TAG15982	-	-	fig|31899.10.peg.2786
TAG15983	-	-	fig|31899.10.peg.2787
TAG15984	-	-	fig|31899.10.peg.2789
TAG15985	-	-	fig|31899.10.peg.279
TAG15986	-	-	fig|31899.10.peg.2790
TAG15987	-	-	fig|31899.10.peg.2796
TAG15988	-	-	fig|31899.10.peg.2797
TAG15989	-	-	"fig|31899.10.peg.1197
TAG15990	-	-	fig|31899.10.peg.2800
TAG15991	-	-	fig|31899.10.peg.2801
TAG15992	-	-	fig|31899.10.peg.2803
TAG15993	-	-	fig|31899.10.peg.2811
TAG15994	-	-	fig|31899.10.peg.2814
TAG15995	-	-	fig|31899.10.peg.2815
TAG15996	-	-	fig|31899.10.peg.2816
TAG15997	-	-	fig|31899.10.peg.2821
TAG15998	-	-	fig|31899.10.peg.2822
TAG15999	-	-	fig|31899.10.peg.2825
TAG16000	-	-	fig|31899.10.peg.2828
TAG16001	-	-	fig|31899.10.peg.282
TAG16002	-	-	fig|31899.10.peg.2830
TAG16003	-	-	fig|31899.10.peg.2834
TAG16004	-	-	fig|31899.10.peg.2837
TAG16005	-	-	fig|31899.10.peg.2838
TAG16006	-	-	fig|31899.10.peg.2839
TAG16007	-	-	fig|31899.10.peg.283
TAG16008	-	-	fig|31899.10.peg.2840
TAG16009	-	-	fig|31899.10.peg.2841
TAG16010	-	-	fig|31899.10.peg.2843
TAG16011	-	-	fig|31899.10.peg.2845
TAG16012	-	-	fig|31899.10.peg.2846
TAG16013	-	-	fig|31899.10.peg.284
TAG16014	-	-	fig|31899.10.peg.2850
TAG16015	-	-	fig|31899.10.peg.2852
TAG16016	-	-	fig|31899.10.peg.2854
TAG16017	-	-	fig|31899.10.peg.2856
TAG16018	-	-	fig|31899.10.peg.2861
TAG16019	-	-	fig|31899.10.peg.2862
TAG16020	-	-	fig|31899.10.peg.2864
TAG16021	-	-	fig|31899.10.peg.2865
TAG16022	-	-	fig|31899.10.peg.286
TAG16023	-	-	fig|31899.10.peg.2872
TAG16024	-	-	fig|31899.10.peg.2873
TAG16025	-	-	fig|31899.10.peg.2877
TAG16026	-	-	fig|31899.10.peg.2880
TAG16027	-	-	fig|31899.10.peg.2882
TAG16028	-	-	fig|31899.10.peg.2885
TAG16029	-	-	fig|31899.10.peg.2886
TAG16030	-	-	fig|31899.10.peg.2887
TAG16031	-	-	fig|31899.10.peg.2888
TAG16032	-	-	fig|31899.10.peg.2889
TAG16033	-	-	fig|31899.10.peg.2894
TAG16034	-	-	fig|31899.10.peg.2895
TAG16035	-	-	fig|31899.10.peg.28
TAG16036	-	-	fig|31899.10.peg.29
TAG16037	-	-	fig|31899.10.peg.2917
TAG16038	-	-	fig|31899.10.peg.2919
TAG16039	-	-	fig|31899.10.peg.2925
TAG16040	-	-	fig|31899.10.peg.2929
TAG16041	-	-	fig|31899.10.peg.292
TAG16042	-	-	fig|31899.10.peg.293
TAG16043	-	-	fig|31899.10.peg.2939
TAG16044	-	-	fig|31899.10.peg.294
TAG16045	-	-	fig|31899.10.peg.2943
TAG16046	-	-	fig|31899.10.peg.2944
TAG16047	-	-	fig|31899.10.peg.2949
TAG16048	fig|1094508.3.peg.204	-	fig|31899.10.peg.2951
TAG16049	fig|1094508.3.peg.206	-	fig|31899.10.peg.2952
TAG16050	-	-	fig|31899.10.peg.2958
TAG16051	-	-	fig|31899.10.peg.2959
TAG16052	-	-	fig|31899.10.peg.2961
TAG16053	-	-	fig|31899.10.peg.2975
TAG16054	-	-	fig|31899.10.peg.297
TAG16055	-	-	fig|31899.10.peg.2986
TAG16056	-	-	fig|31899.10.peg.2987
TAG16057	-	-	fig|31899.10.peg.2989
TAG16058	-	-	fig|31899.10.peg.299
TAG16059	-	-	fig|31899.10.peg.2991
TAG16060	-	-	fig|31899.10.peg.2993
TAG16061	-	-	fig|31899.10.peg.2994
TAG16062	-	-	fig|31899.10.peg.2995
TAG16063	-	-	fig|31899.10.peg.2997
TAG16064	-	-	fig|31899.10.peg.2998
TAG16065	-	-	fig|31899.10.peg.2999
TAG16066	-	-	fig|31899.10.peg.2
TAG16067	-	-	fig|31899.10.peg.300
TAG16068	-	-	fig|31899.10.peg.3005
TAG16069	-	-	fig|31899.10.peg.3007
TAG16070	-	-	fig|31899.10.peg.3008
TAG16071	-	-	fig|31899.10.peg.3009
TAG16072	-	-	fig|31899.10.peg.3010
TAG16073	-	-	fig|31899.10.peg.3011
TAG16074	-	-	fig|31899.10.peg.3012
TAG16075	-	-	fig|31899.10.peg.3014
TAG16076	-	-	fig|31899.10.peg.3017
TAG16077	-	-	fig|31899.10.peg.3018
TAG16078	-	-	fig|31899.10.peg.3019
TAG16079	-	-	fig|31899.10.peg.301
TAG16080	-	-	fig|31899.10.peg.3023
TAG16081	-	-	fig|31899.10.peg.3026
TAG16082	-	-	fig|31899.10.peg.303
TAG16083	-	-	fig|31899.10.peg.3031
TAG16084	-	-	fig|31899.10.peg.3037
TAG16085	-	-	fig|31899.10.peg.3038
TAG16086	-	-	fig|31899.10.peg.304
TAG16087	-	-	fig|31899.10.peg.3040
TAG16088	-	-	fig|31899.10.peg.3043
TAG16089	-	-	fig|31899.10.peg.3047
TAG16090	-	-	fig|31899.10.peg.3050
TAG16091	-	-	fig|31899.10.peg.3053
TAG16092	-	-	fig|31899.10.peg.3059
TAG16093	-	-	fig|31899.10.peg.305
TAG16094	-	-	fig|31899.10.peg.3060
TAG16095	-	-	fig|31899.10.peg.3062
TAG16096	-	-	fig|31899.10.peg.3063
TAG16097	-	-	fig|31899.10.peg.3064
TAG16098	-	-	fig|31899.10.peg.3066
TAG16099	-	-	fig|31899.10.peg.3070
TAG16100	-	-	fig|31899.10.peg.3073
TAG16101	-	-	fig|31899.10.peg.3074
TAG16102	-	-	fig|31899.10.peg.3077
TAG16103	-	-	fig|31899.10.peg.308
TAG16104	-	-	fig|31899.10.peg.3084
TAG16105	-	-	fig|31899.10.peg.3087
TAG16106	-	-	fig|31899.10.peg.3088
TAG16107	-	-	fig|31899.10.peg.3089
TAG16108	-	-	fig|31899.10.peg.309
TAG16109	-	-	fig|31899.10.peg.3092
TAG16110	-	-	fig|31899.10.peg.3093
TAG16111	-	-	fig|31899.10.peg.3094
TAG16112	-	-	fig|31899.10.peg.3095
TAG16113	-	-	fig|31899.10.peg.3096
TAG16114	-	-	fig|31899.10.peg.3097
TAG16115	-	-	fig|31899.10.peg.3098
TAG16116	-	-	fig|31899.10.peg.3099
TAG16117	-	-	fig|31899.10.peg.30
TAG16118	-	-	fig|31899.10.peg.3102
TAG16119	-	-	fig|31899.10.peg.3103
TAG16120	-	-	fig|31899.10.peg.3104
TAG16121	-	-	fig|31899.10.peg.3105
TAG16122	-	-	fig|31899.10.peg.3106
TAG16123	-	-	fig|31899.10.peg.3107
TAG16124	-	-	fig|31899.10.peg.3108
TAG16125	-	-	fig|31899.10.peg.3109
TAG16126	-	-	fig|31899.10.peg.310
TAG16127	-	-	fig|31899.10.peg.3111
TAG16128	-	-	fig|31899.10.peg.3112
TAG16129	-	-	fig|31899.10.peg.3115
TAG16130	-	-	fig|31899.10.peg.3117
TAG16131	-	-	fig|31899.10.peg.3119
TAG16132	-	-	fig|31899.10.peg.3123
TAG16133	-	-	fig|31899.10.peg.3124
TAG16134	-	-	fig|31899.10.peg.3125
TAG16135	-	-	fig|31899.10.peg.3127
TAG16136	-	fig|203119.11.peg.1182	fig|31899.10.peg.312
TAG16137	-	-	fig|31899.10.peg.313
TAG16138	-	-	fig|31899.10.peg.3131
TAG16139	-	-	fig|31899.10.peg.314
TAG16140	-	-	fig|31899.10.peg.315
TAG16141	-	-	fig|31899.10.peg.316
TAG16142	-	-	fig|31899.10.peg.317
TAG16143	-	-	fig|31899.10.peg.318
TAG16144	-	-	fig|31899.10.peg.319
TAG16145	-	-	fig|31899.10.peg.31
TAG16146	-	-	fig|31899.10.peg.320
TAG16147	-	-	fig|31899.10.peg.321
TAG16148	-	-	fig|31899.10.peg.322
TAG16149	-	-	fig|31899.10.peg.323
TAG16150	-	-	fig|31899.10.peg.325
TAG16151	-	-	fig|31899.10.peg.326
TAG16152	-	-	fig|31899.10.peg.327
TAG16153	-	-	fig|31899.10.peg.32
TAG16154	-	-	fig|31899.10.peg.339
TAG16155	-	-	fig|31899.10.peg.33
TAG16156	-	-	fig|31899.10.peg.34
TAG16157	-	-	fig|31899.10.peg.348
TAG16158	-	-	fig|31899.10.peg.35
TAG16159	-	-	fig|31899.10.peg.36
TAG16160	-	-	fig|31899.10.peg.37
TAG16161	-	-	fig|31899.10.peg.380
TAG16162	-	-	fig|31899.10.peg.381
TAG16163	-	-	fig|31899.10.peg.383
TAG16164	-	-	fig|31899.10.peg.385
TAG16165	-	-	fig|31899.10.peg.386
TAG16166	-	-	fig|31899.10.peg.387
TAG16167	-	-	fig|31899.10.peg.388
TAG16168	-	-	fig|31899.10.peg.38
TAG16169	-	fig|203119.11.peg.2038	fig|31899.10.peg.394
TAG16170	-	-	fig|31899.10.peg.398
TAG16171	-	-	fig|31899.10.peg.39
TAG16172	-	-	fig|31899.10.peg.3
TAG16173	-	-	fig|31899.10.peg.40
TAG16174	-	-	fig|31899.10.peg.402
TAG16175	-	-	fig|31899.10.peg.404
TAG16176	-	-	fig|31899.10.peg.407
TAG16177	-	-	fig|31899.10.peg.408
TAG16178	-	-	fig|31899.10.peg.409
TAG16179	-	-	fig|31899.10.peg.41
TAG16180	-	-	fig|31899.10.peg.420
TAG16181	-	-	fig|31899.10.peg.424
TAG16182	-	-	fig|31899.10.peg.42
TAG16183	-	-	fig|31899.10.peg.437
TAG16184	-	-	fig|31899.10.peg.438
TAG16185	-	-	fig|31899.10.peg.43
TAG16186	-	-	fig|31899.10.peg.443
TAG16187	-	-	"fig|31899.10.peg.2088
TAG16188	-	-	fig|31899.10.peg.447
TAG16189	-	-	fig|31899.10.peg.448
TAG16190	-	-	fig|31899.10.peg.449
TAG16191	-	-	fig|31899.10.peg.44
TAG16192	-	-	fig|31899.10.peg.45
TAG16193	-	-	fig|31899.10.peg.450
TAG16194	-	-	fig|31899.10.peg.451
TAG16195	-	-	fig|31899.10.peg.452
TAG16196	-	-	fig|31899.10.peg.453
TAG16197	-	-	fig|31899.10.peg.454
TAG16198	-	-	fig|31899.10.peg.456
TAG16199	-	-	fig|31899.10.peg.459
TAG16200	-	-	fig|31899.10.peg.466
TAG16201	-	-	fig|31899.10.peg.46
TAG16202	-	-	fig|31899.10.peg.471
TAG16203	-	-	fig|31899.10.peg.472
TAG16204	-	-	fig|31899.10.peg.476
TAG16205	-	-	fig|31899.10.peg.478
TAG16206	-	-	fig|31899.10.peg.47
TAG16207	-	-	fig|31899.10.peg.48
TAG16208	-	-	fig|31899.10.peg.480
TAG16209	-	-	fig|31899.10.peg.483
TAG16210	-	-	fig|31899.10.peg.484
TAG16211	-	-	fig|31899.10.peg.489
TAG16212	-	-	fig|31899.10.peg.49
TAG16213	-	-	fig|31899.10.peg.499
TAG16214	-	-	fig|31899.10.peg.4
TAG16215	-	-	fig|31899.10.peg.50
TAG16216	-	-	fig|31899.10.peg.500
TAG16217	-	-	fig|31899.10.peg.501
TAG16218	-	-	fig|31899.10.peg.505
TAG16219	-	-	fig|31899.10.peg.51
TAG16220	-	-	fig|31899.10.peg.514
TAG16221	-	-	fig|31899.10.peg.515
TAG16222	-	-	fig|31899.10.peg.516
TAG16223	-	-	fig|31899.10.peg.517
TAG16224	-	-	fig|31899.10.peg.518
TAG16225	-	-	fig|31899.10.peg.52
TAG16226	-	-	fig|31899.10.peg.523
TAG16227	-	-	fig|31899.10.peg.524
TAG16228	-	-	fig|31899.10.peg.527
TAG16229	-	-	fig|31899.10.peg.529
TAG16230	-	-	fig|31899.10.peg.53
TAG16231	-	-	fig|31899.10.peg.530
TAG16232	fig|1094508.3.peg.844	-	fig|31899.10.peg.533
TAG16233	fig|1094508.3.peg.846	-	fig|31899.10.peg.535
TAG16234	-	-	fig|31899.10.peg.539
TAG16235	-	-	fig|31899.10.peg.54
TAG16236	fig|1094508.3.peg.1474	fig|203119.11.peg.3275	fig|31899.10.peg.547
TAG16237	-	-	fig|31899.10.peg.549
TAG16238	-	-	fig|31899.10.peg.551
TAG16239	-	-	fig|31899.10.peg.553
TAG16240	-	-	fig|31899.10.peg.554
TAG16241	-	-	fig|31899.10.peg.556
TAG16242	-	-	fig|31899.10.peg.557
TAG16243	-	-	fig|31899.10.peg.55
TAG16244	-	-	fig|31899.10.peg.56
TAG16245	-	-	fig|31899.10.peg.567
TAG16246	-	-	fig|31899.10.peg.57
TAG16247	-	-	fig|31899.10.peg.574
TAG16248	fig|1094508.3.peg.1178	-	fig|31899.10.peg.577
TAG16249	-	-	fig|31899.10.peg.579
TAG16250	-	-	fig|31899.10.peg.58
TAG16251	-	-	fig|31899.10.peg.585
TAG16252	-	-	fig|31899.10.peg.586
TAG16253	-	-	fig|31899.10.peg.59
TAG16254	-	-	fig|31899.10.peg.5
TAG16255	-	-	fig|31899.10.peg.60
TAG16256	-	-	fig|31899.10.peg.624
TAG16257	-	-	fig|31899.10.peg.626
TAG16258	-	-	fig|31899.10.peg.628
TAG16259	-	-	fig|31899.10.peg.629
TAG16260	-	-	fig|31899.10.peg.62
TAG16261	-	-	fig|31899.10.peg.630
TAG16262	-	-	fig|31899.10.peg.636
TAG16263	-	-	fig|31899.10.peg.63
TAG16264	-	-	fig|31899.10.peg.64
TAG16265	-	-	fig|31899.10.peg.645
TAG16266	-	-	fig|31899.10.peg.647
TAG16267	-	-	fig|31899.10.peg.65
TAG16268	-	-	fig|31899.10.peg.650
TAG16269	-	-	fig|31899.10.peg.652
TAG16270	-	-	fig|31899.10.peg.655
TAG16271	-	-	fig|31899.10.peg.657
TAG16272	-	-	fig|31899.10.peg.66
TAG16273	-	-	fig|31899.10.peg.660
TAG16274	-	-	fig|31899.10.peg.661
TAG16275	-	-	fig|31899.10.peg.662
TAG16276	-	-	fig|31899.10.peg.663
TAG16277	-	-	fig|31899.10.peg.666
TAG16278	-	-	fig|31899.10.peg.667
TAG16279	-	-	fig|31899.10.peg.668
TAG16280	-	-	fig|31899.10.peg.669
TAG16281	-	-	fig|31899.10.peg.67
TAG16282	-	-	fig|31899.10.peg.670
TAG16283	-	-	fig|31899.10.peg.671
TAG16284	-	-	fig|31899.10.peg.68
TAG16285	-	-	fig|31899.10.peg.682
TAG16286	-	-	fig|31899.10.peg.683
TAG16287	-	-	fig|31899.10.peg.684
TAG16288	-	-	fig|31899.10.peg.686
TAG16289	-	-	fig|31899.10.peg.687
TAG16290	-	-	fig|31899.10.peg.688
TAG16291	-	-	fig|31899.10.peg.690
TAG16292	-	-	fig|31899.10.peg.691
TAG16293	-	-	fig|31899.10.peg.692
TAG16294	-	-	fig|31899.10.peg.695
TAG16295	-	-	fig|31899.10.peg.696
TAG16296	-	-	"fig|31899.10.peg.665
TAG16297	-	-	fig|31899.10.peg.698
TAG16298	-	-	fig|31899.10.peg.699
TAG16299	-	-	fig|31899.10.peg.6
TAG16300	-	-	fig|31899.10.peg.703
TAG16301	-	-	fig|31899.10.peg.704
TAG16302	-	-	fig|31899.10.peg.70
TAG16303	-	-	fig|31899.10.peg.710
TAG16304	-	-	fig|31899.10.peg.713
TAG16305	-	-	fig|31899.10.peg.714
TAG16306	-	-	fig|31899.10.peg.72
TAG16307	-	-	fig|31899.10.peg.737
TAG16308	-	-	fig|31899.10.peg.741
TAG16309	-	-	fig|31899.10.peg.743
TAG16310	-	-	fig|31899.10.peg.745
TAG16311	-	-	fig|31899.10.peg.746
TAG16312	-	-	fig|31899.10.peg.748
TAG16313	-	-	fig|31899.10.peg.757
TAG16314	-	-	fig|31899.10.peg.758
TAG16315	-	-	fig|31899.10.peg.759
TAG16316	-	-	fig|31899.10.peg.760
TAG16317	-	-	fig|31899.10.peg.761
TAG16318	-	-	fig|31899.10.peg.762
TAG16319	-	-	fig|31899.10.peg.764
TAG16320	-	-	fig|31899.10.peg.765
TAG16321	-	-	fig|31899.10.peg.766
TAG16322	-	-	fig|31899.10.peg.767
TAG16323	-	-	fig|31899.10.peg.769
TAG16324	-	-	fig|31899.10.peg.770
TAG16325	-	-	fig|31899.10.peg.777
TAG16326	-	-	fig|31899.10.peg.779
TAG16327	-	-	fig|31899.10.peg.789
TAG16328	-	-	fig|31899.10.peg.792
TAG16329	-	-	fig|31899.10.peg.793
TAG16330	-	-	fig|31899.10.peg.794
TAG16331	-	-	fig|31899.10.peg.799
TAG16332	-	-	fig|31899.10.peg.7
TAG16333	-	-	fig|31899.10.peg.800
TAG16334	-	-	fig|31899.10.peg.819
TAG16335	-	-	fig|31899.10.peg.820
TAG16336	-	-	fig|31899.10.peg.821
TAG16337	-	-	fig|31899.10.peg.822
TAG16338	-	-	fig|31899.10.peg.823
TAG16339	-	-	fig|31899.10.peg.824
TAG16340	-	-	fig|31899.10.peg.826
TAG16341	-	-	fig|31899.10.peg.827
TAG16342	-	-	fig|31899.10.peg.828
TAG16343	-	-	fig|31899.10.peg.829
TAG16344	-	-	fig|31899.10.peg.83
TAG16345	-	-	fig|31899.10.peg.830
TAG16346	-	-	fig|31899.10.peg.831
TAG16347	-	-	fig|31899.10.peg.84
TAG16348	-	-	fig|31899.10.peg.842
TAG16349	-	-	fig|31899.10.peg.844
TAG16350	-	-	fig|31899.10.peg.859
TAG16351	-	-	fig|31899.10.peg.85
TAG16352	-	-	fig|31899.10.peg.874
TAG16353	-	-	fig|31899.10.peg.890
TAG16354	-	-	fig|31899.10.peg.891
TAG16355	-	-	fig|31899.10.peg.8
TAG16356	-	-	fig|31899.10.peg.9
TAG16357	-	-	fig|31899.10.peg.903
TAG16358	-	-	fig|31899.10.peg.904
TAG16359	-	-	fig|31899.10.peg.905
TAG16360	-	-	fig|31899.10.peg.906
TAG16361	-	-	fig|31899.10.peg.907
TAG16362	-	-	fig|31899.10.peg.909
TAG16363	-	-	fig|31899.10.peg.910
TAG16364	-	-	fig|31899.10.peg.911
TAG16365	-	-	fig|31899.10.peg.913
TAG16366	-	-	fig|31899.10.peg.915
TAG16367	-	-	fig|31899.10.peg.916
TAG16368	-	-	fig|31899.10.peg.917
TAG16369	-	-	fig|31899.10.peg.920
TAG16370	-	-	fig|31899.10.peg.921
TAG16371	-	-	fig|31899.10.peg.922
TAG16372	-	-	fig|31899.10.peg.923
TAG16373	-	-	fig|31899.10.peg.924
TAG16374	-	-	fig|31899.10.peg.925
TAG16375	-	-	fig|31899.10.peg.929
TAG16376	-	-	fig|31899.10.peg.937
TAG16377	-	-	fig|31899.10.peg.940
TAG16378	-	-	fig|31899.10.peg.942
TAG16379	-	-	fig|31899.10.peg.948
TAG16380	-	-	fig|31899.10.peg.953
TAG16381	-	-	fig|31899.10.peg.972
TAG16382	-	-	fig|31899.10.peg.983
TAG16383	-	-	fig|31899.10.peg.997
TAG16384	-	-	fig|31899.10.peg.998
TAG16390	"fig|1094508.3.peg.1594,fig|1094508.3.peg.190"	"fig|203119.11.peg.1133,fig|203119.11.peg.1134"	fig|31899.10.peg.1240
TAG16413	-	-	fig|31899.10.peg.2623
TAG16415	-	-	fig|31899.10.peg.2379
TAG16417	-	fig|203119.11.peg.1480	-
TAG16447	fig|1094508.3.peg.1266	fig|203119.11.peg.2754	fig|31899.10.peg.607
TAG16448	-	-	fig|31899.10.peg.2754
TAG16450	fig|1094508.3.peg.1793	fig|203119.11.peg.481	fig|31899.10.peg.2749
TAG16459	"fig|1094508.3.peg.21,fig|1094508.3.peg.368"	-	"fig|31899.10.peg.2177
TAG16468	-	-	"fig|31899.10.peg.2530
TAG16480	-	-	fig|31899.10.peg.3045
TAG16502	-	-	fig|31899.10.peg.525
TAG16504	-	-	fig|31899.10.peg.1390
TAG16506	-	-	fig|31899.10.peg.1394
TAG16507	"fig|1094508.3.peg.1220,fig|1094508.3.peg.496"	-	fig|31899.10.peg.1401
TAG16515	-	-	fig|31899.10.peg.1630
TAG16523	fig|1094508.3.peg.1929	fig|203119.11.peg.128	fig|31899.10.peg.2190
TAG16530	-	-	fig|31899.10.peg.659
TAG16537	-	-	fig|31899.10.peg.2134
TAG16541	fig|1094508.3.peg.1576	fig|203119.11.peg.1120	fig|31899.10.peg.2041
TAG16546	-	-	fig|31899.10.peg.740
TAG16547	-	fig|203119.11.peg.3143	fig|31899.10.peg.1732
TAG16553	-	-	fig|31899.10.peg.694
TAG16560	-	fig|203119.11.peg.1322	fig|31899.10.peg.1925
TAG16563	fig|1094508.3.peg.2024	fig|203119.11.peg.3322	fig|31899.10.peg.1956
TAG16565	fig|1094508.3.peg.1851	-	fig|31899.10.peg.1532
TAG16581	-	-	fig|31899.10.peg.1412
TAG16582	-	-	fig|31899.10.peg.1429
TAG16593	fig|1094508.3.peg.854	-	"fig|31899.10.peg.145,fig|31899.10.peg.1496
TAG16701	-	fig|203119.11.peg.3269	-
TAG16711	fig|1094508.3.peg.1721	fig|203119.11.peg.1421	fig|31899.10.peg.2468
TAG16735	-	-	fig|31899.10.peg.98
TAG16761	fig|1094508.3.peg.2424	-	-
TAG16850	-	-	"fig|31899.10.peg.2561,fig|31899.10.peg.2957"
TAG16857	-	-	fig|31899.10.peg.422
TAG16876	"fig|1094508.3.peg.129,fig|1094508.3.peg.1897"	"fig|203119.11.peg.2430,fig|203119.11.peg.3004,fig|203119.11.peg.754,fig|203119.11.peg.850"	"fig|31899.10.peg.1012
TAG16877	-	-	fig|31899.10.peg.1014
TAG16878	-	-	fig|31899.10.peg.1016
TAG16888	-	-	fig|31899.10.peg.1652
TAG16892	-	-	fig|31899.10.peg.1151
TAG16893	-	-	fig|31899.10.peg.1156
TAG16917	fig|1094508.3.peg.2715	fig|203119.11.peg.2384	-
TAG16935	fig|1094508.3.peg.1297	-	-
TAG16962	-	fig|203119.11.peg.2532	-
TAG16963	fig|1094508.3.peg.1137	-	fig|31899.10.peg.197
TAG16965	-	fig|203119.11.peg.2664	-
TAG16966	fig|1094508.3.peg.43	fig|203119.11.peg.1673	fig|31899.10.peg.2294
TAG16968	fig|1094508.3.peg.1130	-	-
TAG16977	fig|1094508.3.peg.1898	fig|203119.11.peg.752	fig|31899.10.peg.2677
TAG16994	fig|1094508.3.peg.1550	fig|203119.11.peg.583	-
TAG17005	-	fig|203119.11.peg.2356	-
TAG17014	"fig|1094508.3.peg.1482,fig|1094508.3.peg.1483"	-	fig|31899.10.peg.1053
TAG17018	-	fig|203119.11.peg.3204	-
TAG17022	fig|1094508.3.peg.1625	fig|203119.11.peg.2454	fig|31899.10.peg.2346
TAG17023	-	fig|203119.11.peg.110	-
TAG17024	-	fig|203119.11.peg.54	-
TAG17027	-	fig|203119.11.peg.560	-
TAG17054	fig|1094508.3.peg.389	"fig|203119.11.peg.1590,fig|203119.11.peg.420"	"fig|31899.10.peg.169
TAG17058	-	fig|203119.11.peg.1224	-
TAG17065	fig|1094508.3.peg.1378	fig|203119.11.peg.1330	fig|31899.10.peg.1754
TAG17077	-	fig|203119.11.peg.2337	-
TAG17084	-	fig|203119.11.peg.2338	fig|31899.10.peg.1317
TAG17103	-	fig|203119.11.peg.648	fig|31899.10.peg.1849
TAG17109	fig|1094508.3.peg.476	"fig|203119.11.peg.610,fig|203119.11.peg.615"	-
TAG17120	fig|1094508.3.peg.968	fig|203119.11.peg.2344	-
TAG17126	-	fig|203119.11.peg.2347	-
TAG17128	-	fig|203119.11.peg.187	-
TAG17130	-	fig|203119.11.peg.199	-
TAG17133	-	fig|203119.11.peg.2501	-
TAG17134	fig|1094508.3.peg.2045	-	-
TAG17139	-	fig|203119.11.peg.2753	-
TAG17141	-	fig|203119.11.peg.1277	-
TAG17151	-	fig|203119.11.peg.3361	-
TAG17158	-	fig|203119.11.peg.689	-
TAG17159	-	fig|203119.11.peg.324	-
TAG17163	fig|1094508.3.peg.40	fig|203119.11.peg.1678	fig|31899.10.peg.2290
TAG17177	-	fig|203119.11.peg.349	-
TAG17181	-	fig|203119.11.peg.1461	fig|31899.10.peg.1097
TAG17188	fig|1094508.3.peg.53	-	fig|31899.10.peg.1294
TAG17192	fig|1094508.3.peg.1998	fig|203119.11.peg.1059	fig|31899.10.peg.1188
TAG17193	fig|1094508.3.peg.1997	fig|203119.11.peg.1060	fig|31899.10.peg.1189
TAG17234	fig|1094508.3.peg.1318	fig|203119.11.peg.585	-
TAG17291	-	-	fig|31899.10.peg.1721
TAG17292	fig|1094508.3.peg.648	fig|203119.11.peg.2234	fig|31899.10.peg.944
TAG17313	-	fig|203119.11.peg.2231	-
TAG17323	-	fig|203119.11.peg.1513	-
TAG17335	-	-	fig|31899.10.peg.2636
