patric_id	NCBI new locus_tag	NCBI old locus_tag
fig|31899.10.rna.35	-	-
fig|31899.10.rna.36	-	-
fig|31899.10.rna.37	-	-
fig|31899.10.rna.38	-	-
fig|31899.10.peg.2012	ATHE_RS07590	Athe_1517
fig|31899.10.peg.2013	ATHE_RS07595	Athe_1518
fig|31899.10.peg.2014	ATHE_RS07600	Athe_1519
fig|31899.10.peg.2015	ATHE_RS07605	Athe_1520
fig|31899.10.peg.2016	ATHE_RS07610	Athe_1521
fig|31899.10.peg.2017	ATHE_RS07615	Athe_1522
fig|31899.10.peg.2018	ATHE_RS07620	Athe_1523
fig|31899.10.peg.2019	ATHE_RS07625	Athe_1524
fig|31899.10.peg.2020	ATHE_RS07630	Athe_1525
fig|31899.10.peg.2021	ATHE_RS07635	Athe_1526
fig|31899.10.peg.2022	ATHE_RS07640	Athe_1527
fig|31899.10.peg.2023	ATHE_RS07645	Athe_1528
fig|31899.10.peg.2024	ATHE_RS07650	Athe_1529
fig|31899.10.peg.2025	ATHE_RS07655	Athe_1530
fig|31899.10.peg.2026	ATHE_RS07660	Athe_1531
fig|31899.10.peg.2027	ATHE_RS07665	Athe_1532
fig|31899.10.peg.2028	ATHE_RS07670	Athe_1533
fig|31899.10.peg.2029	ATHE_RS07675	Athe_1534
fig|31899.10.rna.39	-	-
fig|31899.10.rna.40	-	-
fig|31899.10.peg.2030	ATHE_RS07690	Athe_1535
fig|31899.10.peg.2031	ATHE_RS07695	Athe_1536
fig|31899.10.peg.2032	ATHE_RS07700	Athe_1537
fig|31899.10.peg.2033	ATHE_RS07705	Athe_1538
fig|31899.10.rna.41	-	-
fig|31899.10.peg.2034	ATHE_RS07715	Athe_1539
fig|31899.10.peg.2035	ATHE_RS07720	Athe_1540
fig|31899.10.peg.2036	ATHE_RS07725	Athe_1541
fig|31899.10.peg.2037	ATHE_RS07730	Athe_1542
fig|31899.10.peg.2038	ATHE_RS07735	Athe_1543
fig|31899.10.peg.2039	ATHE_RS07740	Athe_1544
fig|31899.10.peg.2040	ATHE_RS07745	Athe_1545
fig|31899.10.peg.2041	ATHE_RS07750	Athe_1546
fig|31899.10.peg.2042	ATHE_RS07755	Athe_1547
fig|31899.10.peg.2043	ATHE_RS07760	Athe_1548
fig|31899.10.peg.2044	ATHE_RS07765	Athe_1549
fig|31899.10.peg.2045	ATHE_RS07770	Athe_1550
fig|31899.10.peg.2046	ATHE_RS07775	Athe_1551
fig|31899.10.peg.2047	ATHE_RS07780	Athe_1552
fig|31899.10.peg.2048	ATHE_RS07785	Athe_1553
fig|31899.10.peg.2049	ATHE_RS07790	Athe_1554
fig|31899.10.peg.2050	ATHE_RS07795	Athe_1555
fig|31899.10.peg.2051	ATHE_RS07800	Athe_1556
fig|31899.10.peg.2052	ATHE_RS07805	Athe_1557
fig|31899.10.peg.2053	-	-
fig|31899.10.rna.42	-	-
fig|31899.10.peg.2054	ATHE_RS07820	Athe_1559
fig|31899.10.peg.2055	ATHE_RS07825	Athe_1560
fig|31899.10.peg.2056	ATHE_RS07830	Athe_1561
fig|31899.10.peg.2057	ATHE_RS07835	Athe_1562
fig|31899.10.peg.2058	ATHE_RS07840	Athe_1563
fig|31899.10.peg.2059	ATHE_RS07845	Athe_1564
fig|31899.10.peg.2060	-	-
fig|31899.10.peg.2061	ATHE_RS07850	Athe_1565
fig|31899.10.peg.2062	-	-
fig|31899.10.peg.2063	-	-
fig|31899.10.peg.2064	-	-
fig|31899.10.peg.2065	ATHE_RS07865	Athe_1568
fig|31899.10.peg.2066	ATHE_RS07870	Athe_1569
fig|31899.10.peg.2067	-	-
fig|31899.10.peg.2068	-	-
fig|31899.10.repeat.171	-	-
fig|31899.10.peg.2069	-	-
fig|31899.10.peg.2070	-	-
fig|31899.10.peg.2071	-	-
fig|31899.10.peg.2072	-	-
fig|31899.10.peg.2073	-	-
fig|31899.10.peg.2074	-	-
fig|31899.10.peg.2075	ATHE_RS07890	Athe_1573
fig|31899.10.repeat.172	-	-
fig|31899.10.peg.2076	ATHE_RS07895	Athe_1574
fig|31899.10.peg.2077	ATHE_RS07900	Athe_1575
fig|31899.10.peg.2078	ATHE_RS07905	Athe_1576
fig|31899.10.peg.2079	ATHE_RS07910	Athe_1577
fig|31899.10.peg.2080	ATHE_RS07915	Athe_1578
fig|31899.10.peg.2081	ATHE_RS07920	Athe_1579
fig|31899.10.peg.2082	-	-
fig|31899.10.peg.2083	-	-
fig|31899.10.peg.2084	-	-
fig|31899.10.peg.2085	ATHE_RS07930	Athe_1582
fig|31899.10.peg.2086	ATHE_RS07935	Athe_1583
fig|31899.10.peg.2087	ATHE_RS07940	Athe_1584
fig|31899.10.peg.2088	ATHE_RS07945	Athe_1585
fig|31899.10.peg.2089	-	-
fig|31899.10.peg.2090	ATHE_RS07950	Athe_1586
fig|31899.10.peg.2091	-	-
fig|31899.10.peg.2092	-	-
fig|31899.10.peg.2093	ATHE_RS07965	NA
fig|31899.10.peg.2094	-	-
fig|31899.10.peg.2095	ATHE_RS07970	Athe_1590
fig|31899.10.peg.2096	ATHE_RS07975	Athe_1591
fig|31899.10.peg.2097	ATHE_RS07980	Athe_1592
fig|31899.10.peg.2098	-	-
fig|31899.10.repeat.173	-	-
fig|31899.10.peg.2099	-	-
fig|31899.10.peg.2100	-	-
fig|31899.10.peg.2101	-	-
fig|31899.10.peg.2102	-	-
fig|31899.10.peg.2103	ATHE_RS07995	Athe_1595
fig|31899.10.peg.2104	ATHE_RS08000	Athe_1596
fig|31899.10.peg.2105	-	-
fig|31899.10.peg.2106	ATHE_RS08005	Athe_1598
fig|31899.10.peg.2107	ATHE_RS08010	Athe_1599
fig|31899.10.peg.2108	ATHE_RS08015	Athe_1600
fig|31899.10.peg.2109	ATHE_RS08020	Athe_1601
fig|31899.10.peg.2110	ATHE_RS08025	Athe_1602
fig|31899.10.peg.2111	ATHE_RS08030	Athe_1603
fig|31899.10.peg.2112	ATHE_RS08035	Athe_1604
fig|31899.10.peg.2113	ATHE_RS08040	Athe_1605
fig|31899.10.peg.2114	ATHE_RS08045	Athe_1606
fig|31899.10.peg.2115	ATHE_RS08050	Athe_1607
fig|31899.10.peg.2116	ATHE_RS08055	Athe_1608
fig|31899.10.peg.2117	ATHE_RS08060	Athe_1609
fig|31899.10.peg.2118	ATHE_RS08065	Athe_1610
fig|31899.10.peg.2119	ATHE_RS08070	Athe_1611
fig|31899.10.peg.2120	-	-
fig|31899.10.peg.2121	ATHE_RS08080	Athe_1613
fig|31899.10.peg.2122	ATHE_RS08085	Athe_1614
fig|31899.10.peg.2123	ATHE_RS08090	Athe_1615
fig|31899.10.peg.2124	ATHE_RS08095	Athe_1616
fig|31899.10.peg.2125	ATHE_RS08100	Athe_1617
fig|31899.10.peg.2126	ATHE_RS08105	Athe_1618
fig|31899.10.peg.2127	ATHE_RS08110	Athe_1619
fig|31899.10.peg.2128	ATHE_RS08115	Athe_1620
fig|31899.10.peg.2129	-	-
fig|31899.10.peg.2130	ATHE_RS08120	Athe_1622
fig|31899.10.peg.2131	ATHE_RS08125	Athe_1623
fig|31899.10.peg.2132	ATHE_RS08130	Athe_1624
fig|31899.10.peg.2133	ATHE_RS08135	Athe_1625
fig|31899.10.peg.2134	ATHE_RS08140	Athe_1626
fig|31899.10.peg.2135	ATHE_RS08145	Athe_1627
fig|31899.10.peg.2136	ATHE_RS08150	Athe_1628
fig|31899.10.peg.2137	ATHE_RS08155	Athe_1629
fig|31899.10.peg.2138	-	-
fig|31899.10.peg.2139	ATHE_RS08165	Athe_1631
fig|31899.10.peg.2140	ATHE_RS08170	Athe_1632
fig|31899.10.peg.2141	-	-
fig|31899.10.peg.2142	-	-
fig|31899.10.peg.2143	ATHE_RS08175	Athe_1634
fig|31899.10.peg.2144	ATHE_RS08180	Athe_1635
fig|31899.10.peg.2145	ATHE_RS08185	Athe_1636
fig|31899.10.peg.2146	ATHE_RS08190	Athe_1637
fig|31899.10.peg.2147	ATHE_RS08195	Athe_1638
fig|31899.10.peg.2148	ATHE_RS08200	Athe_1639
fig|31899.10.peg.2149	ATHE_RS08205	Athe_1640
fig|31899.10.peg.2150	ATHE_RS08210	Athe_1641
fig|31899.10.peg.2151	ATHE_RS08215	Athe_1642
fig|31899.10.peg.2152	ATHE_RS08220	Athe_1643
fig|31899.10.peg.2153	ATHE_RS08225	Athe_1644
fig|31899.10.peg.2154	ATHE_RS08230	Athe_1645
fig|31899.10.peg.2155	ATHE_RS08235	Athe_1646
fig|31899.10.peg.2156	ATHE_RS08240	Athe_1647
fig|31899.10.peg.2157	ATHE_RS08245	Athe_1648
fig|31899.10.peg.2158	ATHE_RS08250	Athe_1649
fig|31899.10.peg.2159	-	-
fig|31899.10.peg.2160	-	-
fig|31899.10.peg.2161	ATHE_RS08265	Athe_1652
fig|31899.10.peg.2162	ATHE_RS08270	Athe_1653
fig|31899.10.peg.2163	ATHE_RS08275	Athe_1654
fig|31899.10.peg.2164	-	-
fig|31899.10.peg.2165	-	-
fig|31899.10.peg.2166	ATHE_RS08290	Athe_1657
fig|31899.10.peg.2167	ATHE_RS08295	Athe_1658
fig|31899.10.peg.2168	ATHE_RS08300	Athe_1659
fig|31899.10.peg.2169	ATHE_RS14105	Athe_1660
fig|31899.10.peg.2170	ATHE_RS08310	Athe_1661
fig|31899.10.peg.2171	ATHE_RS08315	Athe_1662
fig|31899.10.peg.2172	ATHE_RS08320	NA
fig|31899.10.peg.2173	ATHE_RS08325	Athe_1664
fig|31899.10.peg.2174	-	-
fig|31899.10.peg.2175	ATHE_RS08335	Athe_1666
fig|31899.10.peg.2176	ATHE_RS08340	Athe_1667
fig|31899.10.peg.2177	ATHE_RS08345	Athe_1668
fig|31899.10.peg.2178	ATHE_RS08350	Athe_1669
fig|31899.10.peg.2179	ATHE_RS08355	Athe_1670
fig|31899.10.peg.2180	ATHE_RS08360	Athe_1671
fig|31899.10.peg.2181	ATHE_RS08365	Athe_1672
fig|31899.10.peg.2182	-	-
fig|31899.10.peg.2183	ATHE_RS08375	Athe_1674
fig|31899.10.peg.2184	ATHE_RS08380	Athe_1675
fig|31899.10.peg.2185	ATHE_RS08385	Athe_1676
fig|31899.10.peg.2186	ATHE_RS08390	Athe_1677
fig|31899.10.peg.2187	ATHE_RS08395	Athe_1678
fig|31899.10.peg.2188	ATHE_RS08400	Athe_1679
fig|31899.10.peg.2189	-	-
fig|31899.10.peg.2190	-	-
fig|31899.10.peg.2191	ATHE_RS08415	Athe_1682
fig|31899.10.rna.43	-	-
fig|31899.10.repeat.174	-	-
fig|31899.10.peg.2192	ATHE_RS13960	Athe_2764
fig|31899.10.peg.2193	ATHE_RS08430	Athe_1684
fig|31899.10.rna.44	-	-
fig|31899.10.peg.2194	ATHE_RS08440	Athe_1685
fig|31899.10.peg.2195	ATHE_RS08445	Athe_1686
fig|31899.10.peg.2196	ATHE_RS08450	Athe_1687
fig|31899.10.peg.2197	ATHE_RS08455	Athe_1688
fig|31899.10.peg.2198	ATHE_RS08460	Athe_1689
fig|31899.10.peg.2199	ATHE_RS08465	Athe_1690
fig|31899.10.peg.2200	ATHE_RS08470	Athe_1691
fig|31899.10.peg.2201	ATHE_RS08475	Athe_1692
fig|31899.10.peg.2202	ATHE_RS08480	Athe_1693
fig|31899.10.peg.2203	ATHE_RS08485	Athe_1694
fig|31899.10.peg.2204	ATHE_RS08490	Athe_1695
fig|31899.10.peg.2205	ATHE_RS08495	Athe_1696
fig|31899.10.peg.2206	ATHE_RS08500	Athe_1697
fig|31899.10.peg.2207	ATHE_RS08505	Athe_1698
fig|31899.10.peg.2208	ATHE_RS08510	Athe_1699
fig|31899.10.peg.2209	ATHE_RS08515	Athe_1700
fig|31899.10.peg.2210	ATHE_RS08520	Athe_1701
fig|31899.10.peg.2211	ATHE_RS08525	Athe_1702
fig|31899.10.peg.2212	ATHE_RS08530	Athe_1703
fig|31899.10.peg.2213	ATHE_RS08535	Athe_1704
fig|31899.10.peg.2214	ATHE_RS08540	Athe_1705
fig|31899.10.peg.2215	ATHE_RS08545	Athe_1706
fig|31899.10.peg.2216	ATHE_RS08550	Athe_1707
fig|31899.10.repeat.175	-	-
fig|31899.10.rna.45	-	-
fig|31899.10.rna.46	-	-
fig|31899.10.rna.47	-	-
fig|31899.10.rna.48	-	-
fig|31899.10.rna.49	-	-
fig|31899.10.peg.2217	ATHE_RS08580	Athe_1708
fig|31899.10.peg.2218	ATHE_RS08585	Athe_1709
fig|31899.10.peg.2219	ATHE_RS08590	Athe_1710
fig|31899.10.peg.2220	ATHE_RS08595	Athe_1711
fig|31899.10.peg.2221	ATHE_RS08600	Athe_1712
fig|31899.10.peg.2222	ATHE_RS08605	Athe_1713
fig|31899.10.peg.2223	ATHE_RS08610	Athe_1714
fig|31899.10.peg.2224	ATHE_RS08615	Athe_1715
fig|31899.10.rna.50	-	-
fig|31899.10.rna.51	-	-
fig|31899.10.peg.2225	ATHE_RS08630	Athe_1716
fig|31899.10.peg.2226	ATHE_RS08635	Athe_1717
fig|31899.10.peg.2227	ATHE_RS08640	Athe_1718
fig|31899.10.peg.2228	ATHE_RS08645	Athe_1719
fig|31899.10.peg.2229	ATHE_RS08650	Athe_1720
fig|31899.10.peg.2230	ATHE_RS08655	Athe_1721
fig|31899.10.peg.2231	ATHE_RS08660	Athe_1722
fig|31899.10.peg.2232	ATHE_RS08665	Athe_1723
fig|31899.10.peg.2233	ATHE_RS08670	Athe_1724
fig|31899.10.peg.2234	ATHE_RS08675	Athe_1725
fig|31899.10.peg.2235	ATHE_RS08680	Athe_1726
fig|31899.10.peg.2236	ATHE_RS08685	Athe_1727
fig|31899.10.peg.2237	ATHE_RS08690	Athe_1728
fig|31899.10.peg.2238	ATHE_RS08695	Athe_1729
fig|31899.10.peg.2239	ATHE_RS08700	Athe_1730
fig|31899.10.peg.2240	ATHE_RS08705	Athe_1731
fig|31899.10.peg.2241	ATHE_RS08710	Athe_1732
fig|31899.10.peg.2242	ATHE_RS08715	Athe_1733
fig|31899.10.peg.2243	ATHE_RS08720	Athe_1734
fig|31899.10.peg.2244	ATHE_RS08725	Athe_1735
fig|31899.10.peg.2245	-	-
fig|31899.10.peg.2246	ATHE_RS08735	Athe_1737
fig|31899.10.peg.2247	ATHE_RS08740	Athe_1738
fig|31899.10.peg.2248	ATHE_RS08745	Athe_1739
fig|31899.10.peg.2249	ATHE_RS08750	Athe_1740
fig|31899.10.peg.2250	ATHE_RS08755	Athe_1741
fig|31899.10.peg.2251	ATHE_RS08760	Athe_1742
fig|31899.10.peg.2252	ATHE_RS08765	Athe_1743
fig|31899.10.peg.2253	ATHE_RS08770	Athe_1744
fig|31899.10.peg.2254	ATHE_RS08775	Athe_1745
fig|31899.10.peg.2255	ATHE_RS08780	Athe_1746
fig|31899.10.peg.2256	-	-
fig|31899.10.peg.2257	-	-
fig|31899.10.peg.2258	ATHE_RS08785	Athe_1748
fig|31899.10.peg.2259	ATHE_RS08790	Athe_1749
fig|31899.10.peg.2260	ATHE_RS08795	Athe_1750
fig|31899.10.peg.2261	ATHE_RS08800	Athe_1751
fig|31899.10.peg.2262	ATHE_RS08805	Athe_1752
fig|31899.10.peg.2263	ATHE_RS08810	Athe_1753
fig|31899.10.peg.2264	ATHE_RS08815	Athe_1754
fig|31899.10.peg.2265	ATHE_RS08820	Athe_1755
fig|31899.10.peg.2266	ATHE_RS08825	Athe_1756
fig|31899.10.peg.2267	ATHE_RS08830	Athe_1757
fig|31899.10.peg.2268	ATHE_RS08835	NA
fig|31899.10.peg.2269	ATHE_RS08840	NA
fig|31899.10.peg.2270	ATHE_RS08845	Athe_1759
fig|31899.10.peg.2271	ATHE_RS08850	Athe_1760
fig|31899.10.peg.2272	ATHE_RS08855	Athe_1761
fig|31899.10.peg.2273	ATHE_RS08860	Athe_1762
fig|31899.10.peg.2274	ATHE_RS08865	Athe_1763
fig|31899.10.peg.2275	ATHE_RS08870	Athe_1764
fig|31899.10.peg.2276	ATHE_RS08875	Athe_1765
fig|31899.10.peg.2277	ATHE_RS08880	Athe_1766
fig|31899.10.peg.2278	ATHE_RS08885	Athe_1767
fig|31899.10.peg.2279	ATHE_RS08890	Athe_1768
fig|31899.10.peg.2280	ATHE_RS08895	Athe_1769
fig|31899.10.peg.2281	ATHE_RS08900	Athe_1770
fig|31899.10.peg.2282	ATHE_RS08905	Athe_1771
fig|31899.10.peg.2283	ATHE_RS08910	Athe_1772
fig|31899.10.peg.2284	ATHE_RS08915	Athe_1773
fig|31899.10.peg.2285	ATHE_RS08920	Athe_1774
fig|31899.10.peg.2286	ATHE_RS08925	Athe_1775
fig|31899.10.peg.2287	ATHE_RS08930	Athe_1776
fig|31899.10.peg.2288	ATHE_RS08935	Athe_1777
fig|31899.10.peg.2289	-	-
fig|31899.10.peg.2290	ATHE_RS08945	Athe_1779
fig|31899.10.peg.2291	ATHE_RS08950	Athe_1780
fig|31899.10.peg.2292	ATHE_RS08955	Athe_1781
fig|31899.10.peg.2293	ATHE_RS08960	Athe_1782
fig|31899.10.peg.2294	ATHE_RS08965	Athe_1783
fig|31899.10.peg.2295	-	-
fig|31899.10.peg.2296	ATHE_RS08975	Athe_1785
fig|31899.10.peg.2297	ATHE_RS08980	Athe_1786
fig|31899.10.peg.2298	ATHE_RS08985	Athe_1787
fig|31899.10.peg.2299	-	-
fig|31899.10.peg.2300	ATHE_RS08995	Athe_1789
fig|31899.10.peg.2301	ATHE_RS09000	Athe_1790
fig|31899.10.peg.2302	ATHE_RS09005	Athe_1791
fig|31899.10.peg.2303	ATHE_RS09010	Athe_1792
fig|31899.10.peg.2304	ATHE_RS09015	Athe_1793
fig|31899.10.peg.2305	-	-
fig|31899.10.peg.2306	ATHE_RS09020	Athe_1794
fig|31899.10.peg.2307	ATHE_RS09025	Athe_1795
fig|31899.10.peg.2308	ATHE_RS09030	Athe_1796
fig|31899.10.peg.2309	ATHE_RS09035	Athe_1797
fig|31899.10.peg.2310	ATHE_RS09040	Athe_1798
fig|31899.10.peg.2311	ATHE_RS09045	Athe_1799
fig|31899.10.peg.2312	ATHE_RS09050	Athe_1800
fig|31899.10.peg.2313	ATHE_RS09055	Athe_1801
fig|31899.10.peg.2314	ATHE_RS09060	Athe_1802
fig|31899.10.peg.2315	ATHE_RS09065	Athe_1803
fig|31899.10.peg.2316	ATHE_RS09070	Athe_1804
fig|31899.10.peg.2317	ATHE_RS09075	Athe_1805
fig|31899.10.peg.2318	ATHE_RS09080	Athe_1806
fig|31899.10.peg.2319	ATHE_RS09085	Athe_1807
fig|31899.10.peg.2320	ATHE_RS09090	Athe_1808
fig|31899.10.peg.2321	ATHE_RS09095	Athe_1809
fig|31899.10.peg.2322	ATHE_RS09100	Athe_1810
fig|31899.10.peg.2323	-	-
fig|31899.10.peg.2324	ATHE_RS09110	Athe_1812
fig|31899.10.peg.2325	ATHE_RS09115	Athe_1813
fig|31899.10.peg.2326	ATHE_RS09120	Athe_1814
fig|31899.10.peg.2327	ATHE_RS09125	Athe_1815
fig|31899.10.peg.2328	ATHE_RS09130	Athe_1816
fig|31899.10.peg.2329	ATHE_RS09135	Athe_1817
fig|31899.10.peg.2330	ATHE_RS09140	Athe_1818
fig|31899.10.peg.2331	ATHE_RS09145	Athe_1819
fig|31899.10.peg.2332	ATHE_RS09150	Athe_1820
fig|31899.10.peg.2333	ATHE_RS09155	Athe_1821
fig|31899.10.peg.2334	ATHE_RS09160	Athe_1822
fig|31899.10.peg.2335	ATHE_RS09165	Athe_1823
fig|31899.10.peg.2336	ATHE_RS09170	Athe_1824
fig|31899.10.peg.2337	ATHE_RS09175	Athe_1825
fig|31899.10.peg.2338	ATHE_RS09180	Athe_1826
fig|31899.10.peg.2339	ATHE_RS09185	Athe_1827
fig|31899.10.peg.2340	ATHE_RS09190	Athe_1828
fig|31899.10.peg.2341	ATHE_RS09195	Athe_1829
fig|31899.10.peg.2342	ATHE_RS09200	Athe_1830
fig|31899.10.peg.2343	ATHE_RS09205	Athe_1831
fig|31899.10.peg.2344	ATHE_RS09210	Athe_1832
fig|31899.10.peg.2345	ATHE_RS09215	Athe_1833
fig|31899.10.peg.2346	ATHE_RS09220	Athe_1834
fig|31899.10.peg.2347	ATHE_RS09225	Athe_1835
fig|31899.10.peg.2348	ATHE_RS09230	Athe_1836
fig|31899.10.peg.2349	ATHE_RS09235	Athe_1837
fig|31899.10.peg.2350	ATHE_RS09240	Athe_1838
fig|31899.10.peg.2351	ATHE_RS09245	Athe_1839
fig|31899.10.peg.2352	ATHE_RS09250	Athe_1840
fig|31899.10.peg.2353	-	-
fig|31899.10.peg.2354	-	-
fig|31899.10.peg.2355	-	-
fig|31899.10.peg.2356	ATHE_RS09265	Athe_1843
fig|31899.10.rna.52	-	-
fig|31899.10.peg.2357	ATHE_RS09270	Athe_1844
fig|31899.10.repeat.176	-	-
fig|31899.10.peg.2358	-	-
fig|31899.10.repeat.177	-	-
fig|31899.10.peg.2359	-	-
fig|31899.10.repeat.178	-	-
fig|31899.10.peg.2360	ATHE_RS09285	Athe_1848
fig|31899.10.peg.2361	-	-
fig|31899.10.peg.2362	-	-
fig|31899.10.peg.2363	-	-
fig|31899.10.peg.2364	-	-
fig|31899.10.peg.2365	-	-
fig|31899.10.peg.2366	ATHE_RS09305	Athe_1853
fig|31899.10.repeat.179	-	-
fig|31899.10.peg.2367	ATHE_RS09310	Athe_1854
fig|31899.10.peg.2368	ATHE_RS09315	Athe_1855
fig|31899.10.peg.2369	ATHE_RS09320	Athe_1856
fig|31899.10.repeat.180	-	-
fig|31899.10.peg.2370	ATHE_RS09335	Athe_1860
fig|31899.10.repeat.181	-	-
fig|31899.10.repeat.182	-	-
fig|31899.10.peg.2371	ATHE_RS09340	Athe_1861
fig|31899.10.peg.2372	ATHE_RS09345	Athe_1862
fig|31899.10.peg.2373	ATHE_RS09350	Athe_1863
fig|31899.10.peg.2374	ATHE_RS09355	Athe_1864
fig|31899.10.peg.2375	ATHE_RS14305	Athe_1865
fig|31899.10.repeat.183	-	-
fig|31899.10.repeat.184	-	-
fig|31899.10.peg.2376	ATHE_RS14110	Athe_1866
fig|31899.10.repeat.185	-	-
fig|31899.10.repeat.186	-	-
fig|31899.10.repeat.187	-	-
fig|31899.10.repeat.188	-	-
fig|31899.10.repeat.189	-	-
fig|31899.10.peg.2377	ATHE_RS09325	Athe_1857
fig|31899.10.repeat.190	-	-
fig|31899.10.peg.2378	-	-
fig|31899.10.peg.2379	ATHE_RS09330	Athe_1859
fig|31899.10.repeat.191	-	-
fig|31899.10.repeat.192	-	-
fig|31899.10.peg.2380	ATHE_RS09370	Athe_1867
fig|31899.10.repeat.193	-	-
fig|31899.10.rna.53	-	-
fig|31899.10.repeat.194	-	-
fig|31899.10.peg.2381	-	-
fig|31899.10.peg.2382	ATHE_RS09380	Athe_1869
fig|31899.10.peg.2383	ATHE_RS09385	Athe_1870
fig|31899.10.peg.2384	-	-
fig|31899.10.rna.54	-	-
fig|31899.10.peg.2385	ATHE_RS09390	Athe_1871
fig|31899.10.peg.2386	ATHE_RS09395	Athe_1872
fig|31899.10.peg.2387	ATHE_RS09400	Athe_1873
fig|31899.10.peg.2388	ATHE_RS09405	Athe_1874
fig|31899.10.peg.2389	ATHE_RS09410	Athe_1875
fig|31899.10.peg.2390	ATHE_RS09415	Athe_1876
fig|31899.10.peg.2391	ATHE_RS09420	Athe_1877
fig|31899.10.peg.2392	-	-
fig|31899.10.peg.2393	ATHE_RS09430	Athe_1879
fig|31899.10.peg.2394	ATHE_RS09435	Athe_1880
fig|31899.10.peg.2395	ATHE_RS09440	Athe_1881
fig|31899.10.peg.2396	ATHE_RS09445	Athe_1882
fig|31899.10.peg.2397	ATHE_RS09450	Athe_1883
fig|31899.10.peg.2398	ATHE_RS09455	Athe_1884
fig|31899.10.peg.2399	ATHE_RS09460	Athe_1885
fig|31899.10.peg.2400	ATHE_RS09465	Athe_1886
fig|31899.10.repeat.195	-	-
fig|31899.10.peg.2401	-	-
fig|31899.10.peg.2402	-	-
fig|31899.10.repeat.196	-	-
fig|31899.10.peg.2403	-	-
fig|31899.10.peg.2404	-	-
fig|31899.10.peg.2405	ATHE_RS09480	Athe_1889
fig|31899.10.peg.2406	-	-
fig|31899.10.peg.2407	ATHE_RS09490	Athe_1891
fig|31899.10.peg.2408	ATHE_RS09495	Athe_1892
fig|31899.10.peg.2409	ATHE_RS09500	Athe_1893
fig|31899.10.peg.2410	ATHE_RS09505	Athe_1894
fig|31899.10.peg.2411	ATHE_RS09510	Athe_1895
fig|31899.10.peg.2412	ATHE_RS09515	Athe_1896
fig|31899.10.peg.2413	-	-
fig|31899.10.peg.2414	ATHE_RS09525	Athe_1898
fig|31899.10.peg.2415	ATHE_RS09530	Athe_1899
fig|31899.10.peg.2416	ATHE_RS09535	Athe_1900
fig|31899.10.peg.2417	-	-
fig|31899.10.peg.2418	ATHE_RS09545	Athe_1902
fig|31899.10.peg.2419	ATHE_RS09550	Athe_1903
fig|31899.10.peg.2420	ATHE_RS09555	Athe_1904
fig|31899.10.peg.2421	ATHE_RS09560	Athe_1905
fig|31899.10.peg.2422	ATHE_RS09565	Athe_1906
fig|31899.10.peg.2423	-	-
fig|31899.10.peg.2424	ATHE_RS09570	Athe_1908
fig|31899.10.peg.2425	ATHE_RS09575	Athe_1909
fig|31899.10.peg.2426	ATHE_RS09580	Athe_1910
fig|31899.10.peg.2427	ATHE_RS09585	Athe_1911
fig|31899.10.peg.2428	-	-
fig|31899.10.peg.2429	ATHE_RS09595	Athe_1913
fig|31899.10.peg.2430	ATHE_RS09600	Athe_1914
fig|31899.10.peg.2431	ATHE_RS09605	Athe_1915
fig|31899.10.peg.2432	ATHE_RS09610	Athe_1916
fig|31899.10.peg.2433	ATHE_RS09615	Athe_1917
fig|31899.10.peg.2434	ATHE_RS09620	Athe_1918
fig|31899.10.peg.2435	-	-
fig|31899.10.peg.2436	ATHE_RS09625	Athe_1919
fig|31899.10.peg.2437	ATHE_RS09630	Athe_1920
fig|31899.10.peg.2438	ATHE_RS09635	Athe_1921
fig|31899.10.peg.2439	ATHE_RS09640	Athe_1922
fig|31899.10.peg.2440	ATHE_RS09645	Athe_1923
fig|31899.10.peg.2441	ATHE_RS09650	Athe_1924
fig|31899.10.peg.2442	ATHE_RS09655	Athe_1925
fig|31899.10.peg.2443	ATHE_RS09660	Athe_1926
fig|31899.10.peg.2444	-	-
fig|31899.10.peg.2445	-	-
fig|31899.10.repeat.197	-	-
fig|31899.10.peg.2446	-	-
fig|31899.10.peg.2447	-	-
fig|31899.10.peg.2448	ATHE_RS09680	Athe_1930
fig|31899.10.rna.55	-	-
fig|31899.10.peg.2449	-	-
fig|31899.10.peg.2450	ATHE_RS09690	Athe_1931
fig|31899.10.peg.2451	ATHE_RS09695	Athe_1932
fig|31899.10.peg.2452	ATHE_RS09700	Athe_1933
fig|31899.10.peg.2453	ATHE_RS09705	Athe_1934
fig|31899.10.peg.2454	ATHE_RS09710	Athe_1935
fig|31899.10.peg.2455	ATHE_RS09715	Athe_1936
fig|31899.10.peg.2456	ATHE_RS09720	Athe_1937
fig|31899.10.peg.2457	ATHE_RS09725	Athe_1938
fig|31899.10.peg.2458	-	-
fig|31899.10.peg.2459	ATHE_RS09735	Athe_1940
fig|31899.10.peg.2460	ATHE_RS09740	Athe_1941
fig|31899.10.peg.2461	ATHE_RS09745	Athe_1942
fig|31899.10.peg.2462	ATHE_RS09750	Athe_1943
fig|31899.10.peg.2463	ATHE_RS09755	Athe_1944
fig|31899.10.peg.2464	ATHE_RS09760	Athe_1945
fig|31899.10.peg.2465	ATHE_RS09765	Athe_1946
fig|31899.10.peg.2466	ATHE_RS09770	Athe_1947
fig|31899.10.peg.2467	-	-
