# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	13463	15439	-							NTOU1_RS09915	1977		old_locus_tag=TR39_RS09840
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	13463	15439	-	WP_045412199.1	WP_045412199.1		methyl-accepting chemotaxis protein			NTOU1_RS09915	1977	658	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	15526	16341	-							NTOU1_RS09920	816		old_locus_tag=TR39_RS09845
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	15526	16341	-	WP_045412230.1	WP_045412230.1		peptidoglycan editing factor PgeF			NTOU1_RS09920	816	271	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	16636	17754	-							NTOU1_RS09925	1119		old_locus_tag=TR39_RS09850
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	16636	17754	-	WP_014757243.1	WP_014757243.1		DUF362 domain-containing protein			NTOU1_RS09925	1119	372	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	17769	19326	-							NTOU1_RS09930	1558		pseudo;old_locus_tag=TR39_RS09855
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	17769	19326	-				murein biosynthesis integral membrane protein MurJ			NTOU1_RS09930	1558		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	19343	19774	-							NTOU1_RS09935	432		old_locus_tag=TR39_RS09860
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	19343	19774	-	WP_045412203.1	WP_045412203.1		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ			NTOU1_RS09935	432	143	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	19887	20228	-							NTOU1_RS09940	342		old_locus_tag=TR39_RS09865
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	19887	20228	-	WP_045412205.1	WP_045412205.1		muramidase			NTOU1_RS09940	342	113	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	20253	21053	-					flgG		NTOU1_RS09945	801		old_locus_tag=TR39_RS09870
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	20253	21053	-	WP_045412208.1	WP_045412208.1		flagellar basal-body rod protein FlgG	flgG		NTOU1_RS09945	801	266	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	21069	21815	-							NTOU1_RS09950	747		old_locus_tag=TR39_RS09875
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	21069	21815	-	WP_045412211.1	WP_045412211.1		flagellar basal-body rod protein FlgF			NTOU1_RS09950	747	248	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	21828	22856	-							NTOU1_RS09955	1029		old_locus_tag=TR39_RS09880
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	21828	22856	-	WP_045412214.1	WP_045412214.1		rod shape-determining protein			NTOU1_RS09955	1029	342	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	22986	23237	-							NTOU1_RS09960	252		old_locus_tag=TR39_RS09885
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	22986	23237	-	WP_045412217.1	WP_045412217.1		sporulation transcriptional regulator SpoIIID			NTOU1_RS09960	252	83	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	23373	24188	-							NTOU1_RS09965	816		old_locus_tag=TR39_RS09890
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	23373	24188	-	WP_045412220.1	WP_045412220.1		M23 family peptidase			NTOU1_RS09965	816	271	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	24268	25335	-							NTOU1_RS09970	1068		old_locus_tag=TR39_RS09895
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	24268	25335	-	WP_045412222.1	WP_045412222.1		stage II sporulation protein D			NTOU1_RS09970	1068	355	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	25394	26854	-							NTOU1_RS09975	1461		old_locus_tag=TR39_RS09900
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	25394	26854	-	WP_045412225.1	WP_045412225.1		S-layer homology domain-containing protein			NTOU1_RS09975	1461	486	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	26870	27352	-							NTOU1_RS09980	483		partial;pseudo;old_locus_tag=TR39_RS09905
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000039.1	26870	27352	-				S-layer protein			NTOU1_RS09980	483		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	1	225	-							NTOU1_RS09605	225		partial;pseudo;old_locus_tag=TR39_RS09530
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	1	225	-				hypothetical protein			NTOU1_RS09605	225		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	374	670	-							NTOU1_RS09610	297		old_locus_tag=TR39_RS09535
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	374	670	-	WP_045412038.1	WP_045412038.1		small acid-soluble spore protein			NTOU1_RS09610	297	98	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	794	1471	+							NTOU1_RS09615	678		old_locus_tag=TR39_RS09540
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	794	1471	+	WP_045412040.1	WP_045412040.1		epoxyqueuosine reductase			NTOU1_RS09615	678	225	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	1544	3362	+							NTOU1_RS09620	1819		pseudo;old_locus_tag=TR39_RS09545
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	1544	3362	+				photosystem II stability/assembly factor-like protein			NTOU1_RS09620	1819		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	3520	4530	+							NTOU1_RS09625	1011		old_locus_tag=TR39_RS09550
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	3520	4530	+	WP_045412042.1	WP_045412042.1		LacI family transcriptional regulator			NTOU1_RS09625	1011	336	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	4589	6913	+							NTOU1_RS09630	2325		old_locus_tag=TR39_RS09555
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	4589	6913	+	WP_045412056.1	WP_045412056.1		glycoside hydrolase family 65 protein			NTOU1_RS09630	2325	774	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	7053	8324	+							NTOU1_RS09635	1272		old_locus_tag=TR39_RS09560
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	7053	8324	+	WP_045412059.1	WP_045412059.1		ABC transporter substrate-binding protein			NTOU1_RS09635	1272	423	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	8409	9308	+							NTOU1_RS09640	900		old_locus_tag=TR39_RS09565
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	8409	9308	+	WP_045412062.1	WP_045412062.1		sugar ABC transporter permease			NTOU1_RS09640	900	299	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	9322	10131	+							NTOU1_RS09645	810		old_locus_tag=TR39_RS09570
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	9322	10131	+	WP_045412065.1	WP_045412065.1		carbohydrate ABC transporter permease			NTOU1_RS09645	810	269	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	10234	11256	+							NTOU1_RS09650	1023		old_locus_tag=TR39_RS09575
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	10234	11256	+	WP_045412067.1	WP_045412067.1		LacI family transcriptional regulator			NTOU1_RS09650	1023	340	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	11646	12020	+							NTOU1_RS09655	375		old_locus_tag=TR39_RS09580
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	11646	12020	+	WP_045412070.1	WP_045412070.1		hypothetical protein			NTOU1_RS09655	375	124	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	12022	12927	+							NTOU1_RS09660	906		old_locus_tag=TR39_RS09585
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	12022	12927	+	WP_045412073.1	WP_045412073.1		hypothetical protein			NTOU1_RS09660	906	301	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	13015	13890	+							NTOU1_RS09665	876		old_locus_tag=TR39_RS09590
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	13015	13890	+	WP_045412075.1	WP_045412075.1		sugar ABC transporter permease			NTOU1_RS09665	876	291	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	13890	14735	+							NTOU1_RS09670	846		old_locus_tag=TR39_RS09595
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	13890	14735	+	WP_045412077.1	WP_045412077.1		carbohydrate ABC transporter permease			NTOU1_RS09670	846	281	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	14772	17108	+							NTOU1_RS09675	2337		old_locus_tag=TR39_RS09600
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	14772	17108	+	WP_045412081.1	WP_045412081.1		glycoside hydrolase family 65 protein			NTOU1_RS09675	2337	778	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	17098	17758	+							NTOU1_RS09680	661		pseudo;old_locus_tag=TR39_RS09605
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	17098	17758	+				beta-phosphoglucomutase			NTOU1_RS09680	661		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	17825	18595	+							NTOU1_RS09685	771		old_locus_tag=TR39_RS09610
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	17825	18595	+	WP_045412083.1	WP_045412083.1		deacetylase			NTOU1_RS09685	771	256	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	18834	19493	+							NTOU1_RS09690	660		old_locus_tag=TR39_RS09615
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	18834	19493	+	WP_045412086.1	WP_045412086.1		single-stranded DNA-binding protein			NTOU1_RS09690	660	219	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	19522	20049	+							NTOU1_RS09695	528		old_locus_tag=TR39_RS09620
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	19522	20049	+	WP_045412158.1	WP_045412158.1		cob(I)yrinic acid a,c-diamide adenosyltransferase			NTOU1_RS09695	528	175	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	20072	20786	-							NTOU1_RS09700	715		pseudo;old_locus_tag=TR39_RS09625
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	20072	20786	-				2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase			NTOU1_RS09700	715		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	20793	21548	-							NTOU1_RS09705	756		old_locus_tag=TR39_RS09630
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	20793	21548	-	WP_045412088.1	WP_045412088.1		4-hydroxy-tetrahydrodipicolinate reductase			NTOU1_RS09705	756	251	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	21562	22443	-							NTOU1_RS09710	882		old_locus_tag=TR39_RS09635
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	21562	22443	-	WP_045412090.1	WP_045412090.1		4-hydroxy-tetrahydrodipicolinate synthase			NTOU1_RS09710	882	293	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	22476	23459	-							NTOU1_RS09715	984		old_locus_tag=TR39_RS09640
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	22476	23459	-	WP_045412092.1	WP_045412092.1		aspartate-semialdehyde dehydrogenase			NTOU1_RS09715	984	327	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	23589	24458	-							NTOU1_RS09720	870		old_locus_tag=TR39_RS09645
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	23589	24458	-	WP_045412094.1	WP_045412094.1		hypothetical protein			NTOU1_RS09720	870	289	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	24621	24902	+							NTOU1_RS09725	282		old_locus_tag=TR39_RS09650
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	24621	24902	+	WP_045412097.1	WP_045412097.1		hypothetical protein			NTOU1_RS09725	282	93	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	25033	26367	+							NTOU1_RS09730	1335		old_locus_tag=TR39_RS09655
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	25033	26367	+	WP_045412101.1	WP_045412101.1		type I glutamate--ammonia ligase			NTOU1_RS09730	1335	444	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	26381	26951	+							NTOU1_RS09735	571		pseudo;old_locus_tag=TR39_RS09660
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	26381	26951	+				response regulator receiver protein			NTOU1_RS09735	571		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	27116	27898	+							NTOU1_RS09740	783		old_locus_tag=TR39_RS09665
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	27116	27898	+	WP_045412103.1	WP_045412103.1		LuxR family transcriptional regulator			NTOU1_RS09740	783	260	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	28319	28504	+							NTOU1_RS09745	186		old_locus_tag=TR39_RS09670
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	28319	28504	+	WP_045412106.1	WP_045412106.1		hypothetical protein			NTOU1_RS09745	186	61	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	28645	29880	+							NTOU1_RS09750	1236		old_locus_tag=TR39_RS09675
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	28645	29880	+	WP_045412109.1	WP_045412109.1		ATP-grasp domain-containing protein			NTOU1_RS09750	1236	411	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	29988	31238	+							NTOU1_RS09755	1251		old_locus_tag=TR39_RS09680
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	29988	31238	+	WP_052409995.1	WP_052409995.1		MFS transporter			NTOU1_RS09755	1251	416	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	31306	33039	-							NTOU1_RS09760	1734		old_locus_tag=TR39_RS09685
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	31306	33039	-	WP_045412112.1	WP_045412112.1		pyridine nucleotide-disulfide oxidoreductase			NTOU1_RS09760	1734	577	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	33160	33705	+							NTOU1_RS09765	546		old_locus_tag=TR39_RS09690
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	33160	33705	+	WP_045412164.1	WP_045412164.1		heptaprenyl diphosphate synthase			NTOU1_RS09765	546	181	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	33715	34674	+							NTOU1_RS09770	960		old_locus_tag=TR39_RS09695
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	33715	34674	+	WP_045412115.1	WP_045412115.1		polyprenyl synthetase family protein			NTOU1_RS09770	960	319	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	34718	35887	-							NTOU1_RS09775	1170		old_locus_tag=TR39_RS09700
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	34718	35887	-	WP_045412118.1	WP_045412118.1		beta-aspartyl-peptidase			NTOU1_RS09775	1170	389	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	35994	37427	+							NTOU1_RS09780	1434		old_locus_tag=TR39_RS09705
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	35994	37427	+	WP_045412121.1	WP_045412121.1		PLP-dependent aminotransferase family protein			NTOU1_RS09780	1434	477	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	37514	37696	+							NTOU1_RS09785	183		old_locus_tag=TR39_RS09710
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	37514	37696	+	WP_045412123.1	WP_045412123.1		hypothetical protein			NTOU1_RS09785	183	60	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	37708	38241	+							NTOU1_RS09790	534		old_locus_tag=TR39_RS09715
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	37708	38241	+	WP_045412126.1	WP_045412126.1		coat protein F			NTOU1_RS09790	534	177	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	38351	39895	+							NTOU1_RS09795	1545		old_locus_tag=TR39_RS09720
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	38351	39895	+	WP_045412128.1	WP_045412128.1		glycoside hydrolase			NTOU1_RS09795	1545	514	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	39910	40317	-							NTOU1_RS09800	408		old_locus_tag=TR39_RS09725
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	39910	40317	-	WP_045412130.1	WP_045412130.1		polymer-forming cytoskeletal protein			NTOU1_RS09800	408	135	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	40355	41269	-							NTOU1_RS09805	915		old_locus_tag=TR39_RS09730
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	40355	41269	-	WP_045412133.1	WP_045412133.1		M23 family peptidase			NTOU1_RS09805	915	304	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	41444	42448	+							NTOU1_RS09810	1005		old_locus_tag=TR39_RS09735
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	41444	42448	+	WP_045412136.1	WP_045412136.1		glycosyltransferase family 1 protein			NTOU1_RS09810	1005	334	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	42577	42897	+							NTOU1_RS09815	321		old_locus_tag=TR39_RS09740
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	42577	42897	+	WP_045412139.1	WP_045412139.1		hypothetical protein			NTOU1_RS09815	321	106	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	42951	43226	+							NTOU1_RS09820	276		old_locus_tag=TR39_RS09745
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	42951	43226	+	WP_045412142.1	WP_045412142.1		hypothetical protein			NTOU1_RS09820	276	91	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	43219	43422	+							NTOU1_RS09825	204		old_locus_tag=TR39_RS09750
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	43219	43422	+	WP_045412143.1	WP_045412143.1		hypothetical protein			NTOU1_RS09825	204	67	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	43451	44596	-							NTOU1_RS09830	1146		old_locus_tag=TR39_RS09755
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	43451	44596	-	WP_045412146.1	WP_045412146.1		hypothetical protein			NTOU1_RS09830	1146	381	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000038.1	44744	45151	-							NTOU1_RS09835	408		old_locus_tag=TR39_RS09760
