Tag	31899.1
TAG23486	"fig|31899.10.peg.235,fig|31899.10.peg.3054"
TAG23508	-
TAG23512	-
TAG23516	fig|31899.10.peg.1086
TAG23542	-
TAG23544	-
TAG23545	-
TAG23561	-
TAG23582	-
TAG23586	-
TAG23588	fig|31899.10.peg.362
TAG23602	-
TAG23609	-
TAG23613	-
TAG23618	-
TAG23649	-
TAG23661	-
TAG23663	-
TAG23677	fig|31899.10.peg.440
TAG23697	-
TAG23698	fig|31899.10.peg.649
TAG23701	-
TAG23707	fig|31899.10.peg.2739
TAG23711	-
TAG23712	-
TAG23728	-
TAG23732	fig|31899.10.peg.1125
TAG23738	-
TAG23739	-
TAG23740	-
TAG23754	fig|31899.10.peg.1755
TAG23764	fig|31899.10.peg.2271
TAG23777	fig|31899.10.peg.1612
TAG23796	"fig|31899.10.peg.1302,fig|31899.10.peg.2835,fig|31899.10.peg.2974,fig|31899.10.peg.541"
TAG23814	fig|31899.10.peg.2548
TAG23851	fig|31899.10.peg.1202
TAG23852	fig|31899.10.peg.1643
TAG23853	fig|31899.10.peg.142
TAG23921	-
TAG23927	-
TAG23930	fig|31899.10.peg.1725
TAG23962	-
TAG24061	-
TAG24062	fig|31899.10.peg.1336
TAG24068	fig|31899.10.peg.2179
TAG24079	-
TAG24126	-
TAG24143	fig|31899.10.peg.2857
TAG24177	fig|31899.10.peg.2014
TAG24192	fig|31899.10.peg.1886
TAG24215	fig|31899.10.peg.1697
TAG24223	fig|31899.10.peg.1598
TAG24226	fig|31899.10.peg.538
TAG24227	fig|31899.10.peg.1550
TAG24233	fig|31899.10.peg.1458
TAG24235	fig|31899.10.peg.552
TAG24246	fig|31899.10.peg.2354
TAG24248	fig|31899.10.peg.2069
TAG24249	fig|31899.10.peg.2373
TAG24250	fig|31899.10.peg.1114
TAG24256	fig|31899.10.peg.803
TAG24257	fig|31899.10.peg.2416
TAG24260	"fig|31899.10.peg.399,fig|31899.10.peg.747,fig|31899.10.peg.912"
TAG24262	fig|31899.10.peg.2494
TAG24263	fig|31899.10.peg.412
TAG24285	fig|31899.10.peg.2644
TAG24286	fig|31899.10.peg.2652
TAG24292	fig|31899.10.peg.2721
TAG24293	fig|31899.10.peg.2731
TAG24300	fig|31899.10.peg.2767
TAG24309	fig|31899.10.peg.2809
TAG24349	fig|31899.10.peg.2968
TAG24351	fig|31899.10.peg.3016
TAG24357	-
TAG24362	fig|31899.10.peg.791
TAG24373	fig|31899.10.peg.280
TAG24374	fig|31899.10.peg.285
TAG24413	fig|31899.10.peg.373
TAG24419	fig|31899.10.peg.656
TAG24420	fig|31899.10.peg.673
TAG24426	fig|31899.10.peg.1129
TAG24428	fig|31899.10.peg.756
TAG24454	fig|31899.10.peg.776
TAG24480	fig|31899.10.peg.900
TAG24492	fig|31899.10.peg.980
TAG24493	fig|31899.10.peg.982
TAG24499	fig|31899.10.peg.439
TAG24501	fig|31899.10.peg.1015
TAG24507	fig|31899.10.peg.1084
TAG24508	fig|31899.10.peg.1107
TAG24518	fig|31899.10.peg.1159
TAG24521	"fig|31899.10.peg.1168,fig|31899.10.peg.2874,fig|31899.10.peg.477"
TAG24525	fig|31899.10.peg.1191
TAG24528	fig|31899.10.peg.1246
TAG24531	-
TAG24536	fig|31899.10.peg.908
TAG24542	fig|31899.10.peg.479
TAG24547	fig|31899.10.peg.482
TAG24566	-
TAG24572	fig|31899.10.peg.2108
TAG24575	fig|31899.10.peg.2060
TAG24578	fig|31899.10.peg.2976
TAG24597	fig|31899.10.peg.2942
TAG24602	fig|31899.10.peg.1561
TAG24614	fig|31899.10.peg.1388
TAG24618	-
TAG24628	fig|31899.10.peg.1163
TAG24630	fig|31899.10.peg.1154
TAG24631	fig|31899.10.peg.1143
TAG24632	fig|31899.10.peg.1069
TAG24633	fig|31899.10.peg.1058
TAG24634	fig|31899.10.peg.1031
TAG24647	fig|31899.10.peg.963
TAG24664	fig|31899.10.peg.881
TAG24670	"fig|31899.10.peg.2897,fig|31899.10.peg.295,fig|31899.10.peg.3076"
TAG24687	-
TAG24691	fig|31899.10.peg.635
TAG24703	fig|31899.10.peg.601
TAG24707	fig|31899.10.peg.244
TAG24712	fig|31899.10.peg.507
TAG24728	fig|31899.10.peg.209
TAG24754	fig|31899.10.peg.71
TAG24755	fig|31899.10.peg.3126
TAG24757	fig|31899.10.peg.3114
TAG24773	fig|31899.10.peg.3090
TAG24774	fig|31899.10.peg.3085
TAG24783	fig|31899.10.peg.3067
TAG24797	"fig|31899.10.peg.3030,fig|31899.10.peg.3065"
TAG24800	fig|31899.10.peg.3006
TAG24802	fig|31899.10.peg.3004
TAG24803	fig|31899.10.peg.3003
TAG24809	fig|31899.10.peg.2875
TAG24814	fig|31899.10.peg.2853
TAG24820	fig|31899.10.peg.2806
TAG24824	fig|31899.10.peg.418
TAG24825	fig|31899.10.peg.421
TAG24828	"fig|31899.10.peg.2802,fig|31899.10.peg.867"
TAG24833	fig|31899.10.peg.2647
TAG24849	fig|31899.10.peg.2760
TAG24853	-
TAG24854	fig|31899.10.peg.2593
TAG24867	-
TAG24868	-
TAG24872	-
TAG24903	fig|31899.10.peg.2389
TAG24908	fig|31899.10.peg.2347
TAG24924	fig|31899.10.peg.1408
TAG24926	fig|31899.10.peg.1451
TAG24938	fig|31899.10.peg.1499
TAG24948	fig|31899.10.peg.1681
TAG24952	"fig|31899.10.peg.2506,fig|31899.10.peg.902"
TAG24962	fig|31899.10.peg.133
TAG24978	fig|31899.10.peg.1934
TAG24983	fig|31899.10.peg.1974
TAG24988	fig|31899.10.peg.1145
TAG24993	fig|31899.10.peg.109
TAG25006	fig|31899.10.peg.455
TAG25007	fig|31899.10.peg.2097
TAG25009	fig|31899.10.peg.2115
TAG25014	fig|31899.10.peg.2161
TAG25035	"fig|31899.10.peg.715,fig|31899.10.peg.951"
TAG25040	fig|31899.10.peg.700
TAG25057	fig|31899.10.peg.1290
TAG25061	fig|31899.10.peg.329
TAG25078	fig|31899.10.peg.1039
TAG25081	fig|31899.10.peg.992
TAG25088	fig|31899.10.peg.3001
TAG25089	fig|31899.10.peg.3002
TAG25093	"fig|31899.10.peg.1828,fig|31899.10.peg.3015"
TAG25096	fig|31899.10.peg.3024
TAG25097	fig|31899.10.peg.3027
TAG25098	fig|31899.10.peg.3028
TAG25099	fig|31899.10.peg.3029
TAG25100	fig|31899.10.peg.3042
TAG25101	fig|31899.10.peg.3046
TAG25102	fig|31899.10.peg.3048
TAG25103	fig|31899.10.peg.3049
TAG25105	fig|31899.10.peg.3051
TAG25106	"fig|31899.10.peg.186,fig|31899.10.peg.234,fig|31899.10.peg.2535,fig|31899.10.peg.3052"
TAG25110	fig|31899.10.peg.3072
TAG25123	fig|31899.10.peg.3080
TAG25128	fig|31899.10.peg.3086
TAG25153	-
TAG25162	fig|31899.10.peg.619
TAG25174	fig|31899.10.peg.2829
TAG25184	fig|31899.10.peg.2921
TAG25188	fig|31899.10.peg.2082
TAG25215	fig|31899.10.peg.2876
TAG25222	fig|31899.10.peg.2366
TAG25227	fig|31899.10.peg.431
TAG25230	fig|31899.10.peg.413
TAG25232	fig|31899.10.peg.400
TAG25241	fig|31899.10.peg.272
TAG25300	fig|31899.10.peg.332
TAG25326	fig|31899.10.peg.340
TAG25331	fig|31899.10.peg.716
TAG25332	fig|31899.10.peg.723
TAG25333	"fig|31899.10.peg.545,fig|31899.10.peg.734"
TAG25341	fig|31899.10.peg.788
TAG25346	fig|31899.10.peg.838
TAG25362	-
TAG25377	fig|31899.10.peg.397
TAG25385	fig|31899.10.peg.520
TAG25386	fig|31899.10.peg.981
TAG25392	-
TAG25394	-
TAG25399	fig|31899.10.peg.1326
TAG25400	fig|31899.10.peg.1331
TAG25427	fig|31899.10.peg.2483
TAG25431	fig|31899.10.peg.2441
TAG25433	fig|31899.10.peg.2392
TAG25443	-
TAG25473	fig|31899.10.peg.1908
TAG25477	"fig|31899.10.peg.1882,fig|31899.10.peg.2297"
TAG25484	fig|31899.10.peg.1812
TAG25486	fig|31899.10.peg.392
TAG25487	fig|31899.10.peg.1658
TAG25489	fig|31899.10.peg.1650
TAG25503	fig|31899.10.peg.1531
TAG25514	fig|31899.10.peg.2938
TAG25516	fig|31899.10.peg.1396
TAG25525	fig|31899.10.peg.1351
TAG25531	fig|31899.10.peg.2931
TAG25532	fig|31899.10.peg.1291
TAG25533	fig|31899.10.peg.1284
TAG25537	fig|31899.10.peg.1239
TAG25557	fig|31899.10.peg.1047
TAG25567	fig|31899.10.peg.926
TAG25569	fig|31899.10.peg.893
TAG25570	fig|31899.10.peg.892
TAG25572	"fig|31899.10.peg.415,fig|31899.10.peg.884"
TAG25575	fig|31899.10.peg.871
TAG25586	"fig|31899.10.peg.825,fig|31899.10.peg.919"
TAG25595	fig|31899.10.peg.192
TAG25608	fig|31899.10.peg.642
TAG25609	fig|31899.10.peg.2898
TAG25613	fig|31899.10.peg.587
TAG25617	fig|31899.10.peg.563
TAG25620	fig|31899.10.peg.562
TAG25626	fig|31899.10.peg.540
TAG25628	fig|31899.10.peg.537
TAG25639	"fig|31899.10.peg.2446,fig|31899.10.peg.460"
TAG25645	fig|31899.10.peg.198
TAG25658	fig|31899.10.peg.222
TAG25669	"fig|31899.10.peg.211,fig|31899.10.peg.324"
TAG25680	fig|31899.10.peg.291
TAG25681	fig|31899.10.peg.296
TAG25682	fig|31899.10.peg.298
TAG25691	fig|31899.10.peg.349
TAG25698	fig|31899.10.peg.375
TAG25732	fig|31899.10.peg.2696
TAG25743	fig|31899.10.peg.2626
TAG25759	fig|31899.10.peg.3130
TAG25763	"fig|31899.10.peg.2823,fig|31899.10.peg.3061"
TAG25764	-
TAG25766	fig|31899.10.peg.3121
TAG25789	fig|31899.10.peg.2990
TAG25796	fig|31899.10.peg.2996
TAG25801	fig|31899.10.peg.2487
TAG25804	fig|31899.10.peg.2458
TAG25820	fig|31899.10.peg.473
TAG25823	-
TAG25836	fig|31899.10.peg.2353
TAG25844	fig|31899.10.peg.2307
TAG25848	fig|31899.10.peg.2316
TAG25849	fig|31899.10.peg.2303
TAG25850	fig|31899.10.peg.2299
TAG25851	fig|31899.10.peg.2298
TAG25855	fig|31899.10.peg.2609
TAG25856	fig|31899.10.peg.2608
TAG25857	fig|31899.10.peg.2581
TAG25865	fig|31899.10.peg.2045
TAG25867	fig|31899.10.peg.2023
TAG25871	fig|31899.10.peg.1200
TAG25875	fig|31899.10.peg.2420
TAG25878	fig|31899.10.peg.2388
TAG25879	"fig|31899.10.peg.2553,fig|31899.10.peg.80"
TAG25880	fig|31899.10.peg.1547
TAG25881	fig|31899.10.peg.1909
TAG25884	fig|31899.10.peg.1514
TAG25886	fig|31899.10.peg.709
TAG25889	fig|31899.10.peg.564
TAG25890	fig|31899.10.peg.566
TAG25893	fig|31899.10.peg.578
TAG25895	fig|31899.10.peg.590
TAG25899	fig|31899.10.peg.1715
TAG25900	fig|31899.10.peg.1704
TAG25901	fig|31899.10.peg.1689
TAG25907	fig|31899.10.peg.1662
TAG25908	fig|31899.10.peg.1899
TAG25909	fig|31899.10.peg.1660
TAG25918	fig|31899.10.peg.1897
TAG25922	fig|31899.10.peg.878
TAG25924	fig|31899.10.peg.1896
TAG25930	fig|31899.10.peg.82
TAG25931	fig|31899.10.peg.81
TAG25940	fig|31899.10.peg.414
TAG25946	"fig|31899.10.peg.168,fig|31899.10.peg.2020,fig|31899.10.peg.2021,fig|31899.10.peg.2080,fig|31899.10.peg.427,fig|31899.10.peg.428,fig|31899.10.peg.600,fig|31899.10.peg.738,fig|31899.10.peg.886"
TAG25951	-
TAG25956	fig|31899.10.peg.774
TAG25961	fig|31899.10.peg.1601
TAG25964	fig|31899.10.peg.1583
TAG25966	"fig|31899.10.peg.1810,fig|31899.10.peg.1872"
TAG25971	fig|31899.10.peg.1632
TAG25975	fig|31899.10.peg.1863
TAG25977	fig|31899.10.peg.1045
TAG25981	"fig|31899.10.peg.1013,fig|31899.10.peg.2798"
TAG25982	fig|31899.10.peg.1032
TAG25983	fig|31899.10.peg.1028
TAG25987	fig|31899.10.peg.2124
TAG25988	fig|31899.10.peg.2122
TAG25989	fig|31899.10.peg.2121
TAG25991	-
TAG25992	-
TAG25993	fig|31899.10.peg.2109
TAG25994	fig|31899.10.peg.2106
TAG26006	"fig|31899.10.peg.2132,fig|31899.10.peg.2270"
TAG26009	fig|31899.10.peg.2255
TAG26012	fig|31899.10.peg.2244
TAG26013	fig|31899.10.peg.2242
TAG26014	fig|31899.10.peg.2241
TAG26015	fig|31899.10.peg.2235
TAG26016	fig|31899.10.peg.2230
TAG26017	fig|31899.10.peg.2229
TAG26018	fig|31899.10.peg.2227
TAG26019	fig|31899.10.peg.2226
TAG26020	fig|31899.10.peg.2220
TAG26022	fig|31899.10.peg.2218
TAG26023	fig|31899.10.peg.2217
TAG26024	fig|31899.10.peg.640
TAG26025	fig|31899.10.peg.643
TAG26028	fig|31899.10.peg.2163
TAG26029	fig|31899.10.peg.2158
TAG26030	fig|31899.10.peg.2157
TAG26031	fig|31899.10.peg.2155
TAG26032	fig|31899.10.peg.1826
TAG26034	fig|31899.10.peg.2137
TAG26055	fig|31899.10.peg.717
TAG26061	fig|31899.10.peg.1494
TAG26065	fig|31899.10.peg.1484
TAG26066	fig|31899.10.peg.1483
TAG26067	fig|31899.10.peg.1817
TAG26069	fig|31899.10.peg.2182
TAG26075	fig|31899.10.peg.2168
TAG26076	fig|31899.10.peg.2167
TAG26082	fig|31899.10.peg.914
TAG26083	fig|31899.10.peg.938
TAG26089	fig|31899.10.peg.943
TAG26093	fig|31899.10.peg.949
TAG26096	fig|31899.10.peg.1811
TAG26097	fig|31899.10.peg.1283
TAG26098	fig|31899.10.peg.1292
TAG26103	fig|31899.10.peg.495
TAG26104	fig|31899.10.peg.494
TAG26105	fig|31899.10.peg.493
TAG26114	-
TAG26115	fig|31899.10.peg.2613
TAG26116	fig|31899.10.peg.1805
TAG26117	-
TAG26118	fig|31899.10.peg.959
TAG26119	fig|31899.10.peg.2660
TAG26121	"fig|31899.10.peg.2646,fig|31899.10.peg.3036"
TAG26131	-
TAG26138	fig|31899.10.peg.461
TAG26139	fig|31899.10.peg.467
TAG26148	fig|31899.10.peg.2216
TAG26149	fig|31899.10.peg.2214
TAG26150	fig|31899.10.peg.2213
TAG26154	fig|31899.10.peg.1308
TAG26155	fig|31899.10.peg.1312
TAG26160	fig|31899.10.peg.2085
TAG26161	fig|31899.10.peg.2066
TAG26162	fig|31899.10.peg.2855
TAG26165	fig|31899.10.peg.2847
TAG26179	fig|31899.10.peg.2056
TAG26184	fig|31899.10.peg.1213
TAG26185	fig|31899.10.peg.1190
TAG26188	fig|31899.10.peg.2077
TAG26196	fig|31899.10.peg.378
TAG26198	fig|31899.10.peg.99
TAG26199	fig|31899.10.peg.2098
TAG26200	fig|31899.10.peg.1101
TAG26201	"fig|31899.10.peg.1103,fig|31899.10.peg.1960"
TAG26205	fig|31899.10.peg.1138
TAG26209	fig|31899.10.peg.2768
TAG26211	fig|31899.10.peg.2757
TAG26216	fig|31899.10.peg.834
TAG26221	fig|31899.10.peg.839
TAG26222	fig|31899.10.peg.840
TAG26226	fig|31899.10.peg.1397
TAG26227	fig|31899.10.peg.1407
TAG26230	fig|31899.10.peg.1006
TAG26231	fig|31899.10.peg.1418
TAG26235	fig|31899.10.peg.604
TAG26236	"fig|31899.10.peg.1071,fig|31899.10.peg.1238,fig|31899.10.peg.605"
TAG26238	fig|31899.10.peg.617
TAG26239	fig|31899.10.peg.618
TAG26243	fig|31899.10.peg.1466
TAG26258	fig|31899.10.peg.2570
TAG26259	fig|31899.10.peg.2569
TAG26266	fig|31899.10.peg.481
TAG26267	fig|31899.10.peg.504
TAG26268	fig|31899.10.peg.2978
TAG26269	fig|31899.10.peg.2979
TAG26274	fig|31899.10.peg.970
TAG26275	fig|31899.10.peg.973
TAG26276	fig|31899.10.peg.974
TAG26279	"fig|31899.10.peg.1420,fig|31899.10.peg.1435"
TAG26281	fig|31899.10.peg.991
TAG26282	fig|31899.10.peg.988
TAG26283	fig|31899.10.peg.986
TAG26285	fig|31899.10.peg.1052
TAG26286	fig|31899.10.peg.1061
TAG26304	fig|31899.10.peg.744
TAG26305	fig|31899.10.peg.805
TAG26316	fig|31899.10.peg.2891
TAG26327	fig|31899.10.peg.2676
TAG26328	fig|31899.10.peg.2675
TAG26336	fig|31899.10.peg.1750
TAG26340	fig|31899.10.peg.1375
TAG26341	fig|31899.10.peg.1376
TAG26342	"fig|31899.10.peg.1377,fig|31899.10.peg.1386,fig|31899.10.peg.1442,fig|31899.10.peg.475"
TAG26347	fig|31899.10.peg.1371
TAG26359	fig|31899.10.peg.897
TAG26367	fig|31899.10.peg.1357
TAG26370	fig|31899.10.peg.1361
TAG26371	fig|31899.10.peg.1362
TAG26376	fig|31899.10.peg.2403
TAG26378	fig|31899.10.peg.393
TAG26379	fig|31899.10.peg.396
TAG26382	fig|31899.10.peg.2372
TAG26393	fig|31899.10.peg.542
TAG26398	fig|31899.10.peg.2129
TAG26399	fig|31899.10.peg.2560
TAG26402	fig|31899.10.peg.1450
TAG26414	fig|31899.10.peg.391
TAG26415	fig|31899.10.peg.390
TAG26416	fig|31899.10.peg.389
TAG26417	"fig|31899.10.peg.2099,fig|31899.10.peg.395"
TAG26424	fig|31899.10.peg.721
TAG26425	fig|31899.10.peg.722
TAG26427	fig|31899.10.peg.2369
TAG26430	fig|31899.10.peg.1733
TAG26445	"fig|31899.10.peg.1731,fig|31899.10.peg.1739"
TAG26452	fig|31899.10.peg.654
TAG26453	fig|31899.10.peg.653
TAG26459	fig|31899.10.peg.681
TAG26463	fig|31899.10.peg.693
TAG26470	fig|31899.10.peg.1727
TAG26488	fig|31899.10.peg.1383
TAG26496	fig|31899.10.peg.985
TAG26501	fig|31899.10.peg.701
TAG26511	fig|31899.10.peg.2361
TAG26523	fig|31899.10.peg.1855
TAG26527	fig|31899.10.peg.2363
TAG26529	fig|31899.10.peg.213
TAG26545	fig|31899.10.peg.2783
TAG26559	fig|31899.10.peg.1062
TAG26569	fig|31899.10.peg.1068
TAG26570	fig|31899.10.peg.1077
TAG26574	fig|31899.10.peg.1087
TAG26576	fig|31899.10.peg.1099
TAG26581	fig|31899.10.peg.1330
TAG26583	fig|31899.10.peg.1348
TAG26584	fig|31899.10.peg.1354
TAG26595	fig|31899.10.peg.353
TAG26596	fig|31899.10.peg.343
TAG26604	-
TAG26610	"fig|31899.10.peg.205,fig|31899.10.peg.260"
TAG26629	fig|31899.10.peg.307
TAG26639	fig|31899.10.peg.210
TAG26643	fig|31899.10.peg.410
TAG26650	fig|31899.10.peg.181
TAG26658	fig|31899.10.peg.160
TAG26659	fig|31899.10.peg.1977
TAG26660	fig|31899.10.peg.155
TAG26661	fig|31899.10.peg.152
TAG26662	fig|31899.10.peg.151
TAG26663	fig|31899.10.peg.150
TAG26664	fig|31899.10.peg.148
TAG26673	fig|31899.10.peg.140
TAG26677	fig|31899.10.peg.1048
TAG26680	fig|31899.10.peg.1218
TAG26681	fig|31899.10.peg.1225
TAG26682	fig|31899.10.peg.1227
TAG26683	fig|31899.10.peg.1230
TAG26688	fig|31899.10.peg.1254
TAG26689	fig|31899.10.peg.1259
TAG26690	fig|31899.10.peg.1266
TAG26691	fig|31899.10.peg.1267
TAG26692	fig|31899.10.peg.1276
TAG26694	fig|31899.10.peg.2507
TAG26703	fig|31899.10.peg.2476
TAG26705	fig|31899.10.peg.2473
TAG26706	fig|31899.10.peg.2471
TAG26707	fig|31899.10.peg.2469
TAG26709	fig|31899.10.peg.2462
TAG26710	fig|31899.10.peg.1167
TAG26714	fig|31899.10.peg.2442
TAG26715	fig|31899.10.peg.2437
TAG26716	fig|31899.10.peg.2753
TAG26717	fig|31899.10.peg.2752
TAG26718	fig|31899.10.peg.1957
TAG26723	fig|31899.10.peg.2730
TAG26726	fig|31899.10.peg.2724
TAG26727	fig|31899.10.peg.1955
TAG26728	fig|31899.10.peg.2717
TAG26729	fig|31899.10.peg.2713
TAG26732	fig|31899.10.peg.2697
TAG26733	fig|31899.10.peg.2693
TAG26735	fig|31899.10.peg.2684
TAG26742	fig|31899.10.peg.289
TAG26743	fig|31899.10.peg.287
TAG26764	fig|31899.10.peg.275
TAG26765	fig|31899.10.peg.274
TAG26766	fig|31899.10.peg.202
TAG26782	fig|31899.10.peg.2827
TAG26784	fig|31899.10.peg.2824
TAG26788	fig|31899.10.peg.2807
TAG26791	fig|31899.10.peg.2804
TAG26792	fig|31899.10.peg.843
TAG26796	fig|31899.10.peg.858
TAG26798	fig|31899.10.peg.862
TAG26802	fig|31899.10.peg.2948
TAG26803	fig|31899.10.peg.2946
TAG26809	fig|31899.10.peg.2926
TAG26810	fig|31899.10.peg.2922
TAG26812	fig|31899.10.peg.1935
TAG26814	fig|31899.10.peg.2904
TAG26815	fig|31899.10.peg.2903
TAG26818	fig|31899.10.peg.2900
TAG26824	fig|31899.10.peg.2336
TAG26827	fig|31899.10.peg.2332
TAG26828	fig|31899.10.peg.2331
TAG26832	fig|31899.10.peg.1602
TAG26834	fig|31899.10.peg.1622
TAG26838	-
TAG26843	fig|31899.10.peg.1723
TAG26847	fig|31899.10.peg.1756
TAG26848	fig|31899.10.peg.1791
TAG26849	fig|31899.10.peg.1795
TAG26864	fig|31899.10.peg.1926
TAG26865	fig|31899.10.peg.576
TAG26867	fig|31899.10.peg.1989
TAG26868	fig|31899.10.peg.401
TAG26875	fig|31899.10.peg.2087
TAG26892	fig|31899.10.peg.2212
TAG26893	fig|31899.10.peg.2534
TAG26899	fig|31899.10.peg.2308
TAG26904	fig|31899.10.peg.2391
TAG26905	fig|31899.10.peg.615
TAG26906	fig|31899.10.peg.2413
TAG26913	fig|31899.10.peg.625
TAG26933	fig|31899.10.peg.2595
TAG26934	fig|31899.10.peg.2596
TAG26943	fig|31899.10.peg.2643
TAG26953	fig|31899.10.peg.637
TAG26954	fig|31899.10.peg.2700
TAG26955	fig|31899.10.peg.2782
TAG27003	-
TAG27019	fig|31899.10.peg.2924
TAG27033	fig|31899.10.peg.2985
TAG27037	fig|31899.10.peg.132
TAG27067	"fig|31899.10.peg.1119,fig|31899.10.peg.528,fig|31899.10.peg.795"
TAG27071	fig|31899.10.peg.869
TAG27083	fig|31899.10.peg.3057
TAG27102	fig|31899.10.peg.918
TAG27121	fig|31899.10.peg.1007
TAG27130	"fig|31899.10.peg.1104,fig|31899.10.peg.1959"
TAG27132	"fig|31899.10.peg.2103,fig|31899.10.peg.952"
TAG27136	fig|31899.10.peg.1150
TAG27156	fig|31899.10.peg.1286
TAG27175	fig|31899.10.peg.2572
TAG27212	fig|31899.10.peg.2756
TAG27221	fig|31899.10.peg.1639
TAG27222	-
TAG27229	-
TAG27237	fig|31899.10.peg.879
TAG27238	-
TAG27241	-
TAG27254	fig|31899.10.peg.1700
TAG27258	-
TAG27295	fig|31899.10.peg.1301
TAG27297	-
TAG27304	"fig|31899.10.peg.1307,fig|31899.10.peg.1309,fig|31899.10.peg.2598,fig|31899.10.peg.91"
TAG27307	"fig|31899.10.peg.1438,fig|31899.10.peg.2812,fig|31899.10.peg.2928,fig|31899.10.peg.503,fig|31899.10.peg.778"
TAG27320	fig|31899.10.peg.603
TAG27325	fig|31899.10.peg.812
TAG27342	fig|31899.10.peg.2630
TAG27344	-
TAG27351	fig|31899.10.peg.2971
TAG27355	"fig|31899.10.peg.2905,fig|31899.10.peg.2960"
TAG27360	-
TAG27364	"fig|31899.10.peg.127,fig|31899.10.peg.2791"
TAG27365	-
TAG27366	"fig|31899.10.peg.1586,fig|31899.10.peg.1594,fig|31899.10.peg.1962"
TAG27373	-
TAG27378	-
TAG27397	fig|31899.10.peg.971
TAG27404	fig|31899.10.peg.2414
TAG27406	fig|31899.10.peg.771
TAG27415	-
TAG27416	fig|31899.10.peg.425
TAG27421	-
TAG27426	-
TAG27437	fig|31899.10.peg.1234
TAG27460	fig|31899.10.peg.620
TAG27463	fig|31899.10.peg.1794
TAG27464	fig|31899.10.peg.1792
TAG27466	-
TAG27470	-
TAG27473	-
TAG27480	-
TAG27481	fig|31899.10.peg.128
TAG27483	fig|31899.10.peg.2149
TAG27484	fig|31899.10.peg.1261
TAG27491	-
TAG27509	-
TAG27547	"fig|31899.10.peg.2883,fig|31899.10.peg.814"
TAG27551	-
TAG27553	fig|31899.10.peg.731
TAG27556	fig|31899.10.peg.2664
TAG27566	fig|31899.10.peg.2325
TAG27567	fig|31899.10.peg.2328
TAG27574	fig|31899.10.peg.2775
TAG27575	fig|31899.10.peg.966
TAG27581	-
TAG27584	-
TAG27596	fig|31899.10.peg.126
TAG27601	-
TAG27608	-
TAG27634	-
TAG27658	fig|31899.10.peg.94
TAG27670	fig|31899.10.peg.2238
TAG27671	fig|31899.10.peg.2248
TAG27672	fig|31899.10.peg.2249
TAG27673	fig|31899.10.peg.571
TAG27675	fig|31899.10.peg.1263
TAG27698	fig|31899.10.peg.2769
TAG27710	-
TAG27711	-
TAG27731	-
TAG27733	fig|31899.10.peg.589
TAG27736	fig|31899.10.peg.932
TAG27738	fig|31899.10.peg.976
TAG27741	fig|31899.10.peg.1585
TAG27751	fig|31899.10.peg.899
TAG27754	fig|31899.10.peg.2657
TAG27759	fig|31899.10.peg.2002
TAG27781	fig|31899.10.peg.3039
TAG27823	fig|31899.10.peg.1329
TAG27832	fig|31899.10.peg.173
TAG27897	-
TAG27898	-
TAG27903	fig|31899.10.peg.2557
TAG27911	fig|31899.10.peg.3116
TAG27927	-
TAG27932	"fig|31899.10.peg.581,fig|31899.10.peg.584"
TAG27944	fig|31899.10.peg.736
TAG27959	-
TAG27967	fig|31899.10.peg.1029
TAG28029	-
TAG28033	-
TAG28039	-
TAG28040	-
TAG28041	-
TAG28043	-
TAG28044	-
TAG28046	-
TAG28047	-
TAG28048	-
TAG28049	-
TAG28051	-
TAG28053	-
TAG28057	fig|31899.10.peg.3069
TAG28064	fig|31899.10.peg.1333
TAG28079	fig|31899.10.peg.638
TAG28113	-
TAG28139	-
TAG28140	fig|31899.10.peg.1316
TAG28141	-
TAG28166	fig|31899.10.peg.2127
TAG28172	-
TAG28178	fig|31899.10.peg.955
TAG28179	fig|31899.10.peg.851
TAG28188	fig|31899.10.peg.1682
TAG28191	fig|31899.10.peg.1729
TAG28193	fig|31899.10.peg.977
TAG28199	fig|31899.10.peg.1907
TAG28214	fig|31899.10.peg.2277
TAG28215	fig|31899.10.peg.1402
TAG28218	-
TAG28219	fig|31899.10.peg.2493
TAG28230	-
TAG28233	fig|31899.10.peg.582
TAG28276	"fig|31899.10.peg.135,fig|31899.10.peg.2076,fig|31899.10.peg.2086,fig|31899.10.peg.2869,fig|31899.10.peg.496"
TAG28339	fig|31899.10.peg.849
TAG28341	-
TAG28343	-
TAG28344	-
TAG28354	fig|31899.10.peg.2314
TAG28355	fig|31899.10.peg.2311
TAG28357	fig|31899.10.peg.1611
TAG28375	-
TAG28414	fig|31899.10.peg.1477
TAG28425	"fig|31899.10.peg.2523,fig|31899.10.peg.2972"
TAG28434	fig|31899.10.peg.2736
TAG28436	fig|31899.10.peg.2733
TAG28442	fig|31899.10.peg.2718
TAG28446	-
TAG28447	fig|31899.10.peg.2698
TAG28461	-
TAG28466	fig|31899.10.peg.1457
TAG28485	fig|31899.10.peg.1064
TAG28499	-
TAG28503	fig|31899.10.peg.1628
TAG28505	-
TAG28508	fig|31899.10.peg.1524
TAG28510	fig|31899.10.peg.995
TAG28511	fig|31899.10.peg.2030
TAG28521	fig|31899.10.peg.2419
TAG28524	fig|31899.10.peg.2662
TAG28534	-
TAG28546	-
TAG28564	fig|31899.10.peg.1005
TAG28604	-
TAG28605	-
TAG28679	-
TAG28762	fig|31899.10.peg.950
