Tag	1094508.3	203119.11	31899.1	394503.7
TAG4349	fig|1094508.3.peg.2510|Tsac_2475	fig|203119.11.peg.938|Cthe_0893	fig|31899.10.peg.2128|SAMN05216182_1909	fig|394503.7.peg.563|Ccel_0543
TAG4350	-	-	-	-
TAG4351	-	-	-	-
TAG4352	-	-	-	-
TAG4353	-	-	-	-
TAG4354	-	-	-	-
TAG4355	-	-	-	-
TAG4356	-	-	-	-
TAG4357	-	-	-	-
TAG4358	-	-	-	-
TAG4359	-	-	-	-
TAG4360	-	-	-	-
TAG4361	-	-	-	-
TAG4362	-	-	-	-
TAG4363	-	-	-	-
TAG4364	-	-	-	-
TAG4365	-	-	-	-
TAG4366	-	-	-	-
TAG4367	-	-	-	-
TAG4368	-	-	-	-
TAG4369	-	-	-	-
TAG4370	fig|1094508.3.peg.1637|Tsac_1616	fig|203119.11.peg.828|Cthe_0786	fig|31899.10.peg.1838|SAMN05216182_1628	fig|394503.7.peg.1909|Ccel_1854
TAG4371	-	-	-	-
TAG4372	-	-	-	-
TAG4373	-	-	-	-
TAG4374	-	-	-	-
TAG4375	-	-	-	-
TAG4376	-	-	-	-
TAG4377	-	-	-	-
TAG4378	-	-	-	-
TAG4379	-	-	-	-
TAG4380	-	-	-	-
TAG4381	fig|1094508.3.peg.2265|Tsac_2238	-	-	-
TAG4382	-	-	-	-
TAG4383	-	-	-	-
TAG4384	-	-	-	-
TAG4385	-	-	-	-
TAG4386	-	-	-	-
TAG4387	-	-	-	-
TAG4388	-	-	-	-
TAG4389	-	-	-	-
TAG4390	-	-	-	-
TAG4391	-	-	-	-
TAG4392	-	-	-	-
TAG4393	-	-	-	-
TAG4394	-	-	-	-
TAG4395	-	-	-	-
TAG4396	-	-	-	-
TAG4397	-	-	-	-
TAG4398	-	-	-	-
TAG4399	-	-	-	-
TAG4400	-	-	-	-
TAG4401	-	-	-	-
TAG4402	-	-	-	-
TAG4403	fig|1094508.3.peg.2228|Tsac_2201	fig|203119.11.peg.770|Cthe_0732	fig|31899.10.peg.1766|SAMN05216182_1556	fig|394503.7.peg.2502|Ccel_2427
TAG4404	-	-	-	-
TAG4405	-	-	-	-
TAG4406	-	-	-	-
TAG4407	-	-	-	-
TAG4408	-	-	-	-
TAG4409	-	-	-	-
TAG4410	-	-	-	-
TAG4411	-	-	-	-
TAG4412	-	-	-	-
TAG4413	-	-	-	-
TAG4414	-	-	-	-
TAG4415	-	-	-	-
TAG4416	-	-	-	-
TAG4417	-	-	-	-
TAG4418	-	-	-	-
TAG4419	-	-	-	-
TAG4420	-	-	-	-
TAG4421	-	-	-	-
TAG4422	-	-	-	-
TAG4423	-	-	-	-
TAG4424	-	-	-	-
TAG4425	-	-	-	-
TAG4426	-	-	-	-
TAG4427	-	-	-	-
TAG4428	-	-	-	-
TAG4429	-	-	-	-
TAG4430	-	-	-	-
TAG4431	-	-	-	-
TAG4432	-	-	-	-
TAG4433	-	-	-	-
TAG4434	-	-	-	-
TAG4435	-	-	-	-
TAG4436	-	-	-	-
TAG4437	-	-	-	-
TAG4438	-	-	-	-
TAG4439	-	-	-	-
TAG4440	-	-	-	-
TAG4441	-	-	-	-
TAG4442	-	-	-	-
TAG4443	-	-	-	-
TAG4444	-	-	-	-
TAG4445	-	-	-	-
TAG4446	-	-	-	-
TAG4447	-	-	-	-
TAG4448	-	-	-	-
TAG4449	-	-	-	-
TAG4450	-	-	-	-
TAG4451	-	-	-	-
TAG4452	-	-	-	-
TAG4453	-	-	-	-
TAG4454	-	-	-	-
TAG4455	-	-	-	-
TAG4456	-	-	-	-
TAG4457	-	-	-	-
TAG4458	-	-	-	-
TAG4459	-	-	-	-
TAG4460	-	-	-	-
TAG4461	-	-	-	-
TAG4462	-	-	-	-
TAG4463	-	-	-	-
TAG4464	-	-	-	-
TAG4465	-	-	-	-
TAG4466	-	-	-	-
TAG4467	-	-	-	-
TAG4468	-	-	-	-
TAG4469	-	-	-	-
TAG4470	-	-	-	-
TAG4471	-	-	-	-
TAG4472	-	-	"fig|31899.10.peg.2358,fig|31899.10.peg.522|SAMN05216182_0385"	-
TAG4473	-	-	-	-
TAG4474	-	-	-	-
TAG4475	-	-	-	-
TAG4476	-	-	-	-
TAG4477	-	-	-	-
TAG4478	-	-	-	-
TAG4479	-	-	-	-
TAG4480	-	-	-	-
TAG4481	-	-	-	-
TAG4482	-	-	-	-
TAG4483	-	-	-	-
TAG4484	-	-	-	-
TAG4485	-	-	-	-
TAG4486	-	-	-	-
TAG4487	-	-	-	-
TAG4488	-	-	-	-
TAG4489	-	-	-	-
TAG4490	-	-	-	-
TAG4491	-	-	-	-
TAG4492	-	-	-	-
TAG4493	-	-	-	-
TAG4494	-	-	-	-
TAG4495	-	-	-	-
TAG4496	fig|1094508.3.peg.2065|Tsac_2039	-	-	-
TAG4497	-	-	-	-
TAG4498	-	-	-	-
TAG4499	-	-	-	-
TAG4500	-	-	-	-
TAG4501	-	-	-	-
TAG4502	-	-	-	-
TAG4503	-	-	-	-
TAG4504	-	-	-	-
TAG4505	-	-	-	-
TAG4506	-	-	-	-
TAG4507	-	-	-	-
TAG4508	-	-	-	-
TAG4509	-	-	-	-
TAG4510	-	-	-	-
TAG4511	-	-	-	-
TAG4512	fig|1094508.3.peg.2767|Tsac_2735	-	fig|31899.10.peg.3025|SAMN05216182_2762	-
TAG4513	-	-	-	-
TAG4514	-	-	-	-
TAG4515	-	-	-	-
TAG4516	fig|1094508.3.peg.1802|Tsac_1778	fig|203119.11.peg.489|Cthe_0462	fig|31899.10.peg.2732|SAMN05216182_2489	fig|394503.7.peg.2111|Ccel_2054
TAG4517	-	-	-	-
TAG4518	-	-	-	-
TAG4519	-	-	-	-
TAG4520	-	-	-	-
TAG4521	-	-	-	-
TAG4522	-	-	-	-
TAG4523	-	-	-	-
TAG4524	-	-	-	-
TAG4525	-	-	fig|31899.10.peg.3000|SAMN05216182_2739	-
TAG4526	-	-	-	-
TAG4527	-	-	-	-
TAG4528	-	-	-	-
TAG4529	-	-	-	-
TAG4530	-	-	-	-
TAG4531	-	-	-	-
TAG4532	-	-	-	-
TAG4533	-	-	-	-
TAG4534	-	-	-	-
TAG4535	-	-	-	-
TAG4536	-	-	-	-
TAG4537	-	-	-	-
TAG4538	-	-	-	-
TAG4539	-	-	-	-
TAG4540	-	-	-	-
TAG4541	-	-	-	-
TAG4542	-	-	-	-
TAG4543	-	-	-	-
TAG4544	-	-	-	-
TAG4545	-	-	-	-
TAG4546	-	-	-	-
TAG4547	-	-	-	-
TAG4548	-	-	-	-
TAG4549	-	-	-	-
TAG4550	-	-	-	-
TAG4551	-	-	-	-
TAG4552	-	-	-	-
TAG4553	-	-	-	-
TAG4554	-	-	-	-
TAG4555	-	-	-	-
TAG4556	-	-	-	-
TAG4557	-	-	-	-
TAG4558	-	-	-	-
TAG4559	-	-	-	-
TAG4560	-	-	-	-
TAG4561	-	-	-	-
TAG4562	-	-	-	-
TAG4563	-	-	-	-
TAG4564	-	-	-	-
TAG4565	-	-	-	-
TAG4566	-	-	-	-
TAG4567	-	-	-	-
TAG4568	-	-	-	-
TAG4569	-	-	-	-
TAG4570	-	-	-	-
TAG4571	-	-	-	-
TAG4572	-	-	-	-
TAG4573	-	-	-	-
TAG4574	-	-	-	-
TAG4575	-	-	-	-
TAG4576	-	-	-	-
TAG4577	-	-	-	-
TAG4578	-	-	-	-
TAG4579	-	-	-	-
TAG4580	-	-	-	-
TAG4581	-	-	-	-
TAG4582	-	-	-	-
TAG4583	-	-	-	-
TAG4584	-	-	-	-
TAG4585	-	-	-	-
TAG4586	-	-	-	-
TAG4587	-	-	-	-
TAG4588	-	-	-	-
TAG4589	-	-	-	-
TAG4590	-	-	-	-
TAG4591	-	-	-	-
TAG4592	-	-	-	-
TAG4593	-	-	-	-
TAG4594	-	-	-	-
TAG4595	-	-	-	-
TAG4596	-	-	-	-
TAG4597	-	-	-	-
TAG4598	-	-	-	-
TAG4599	-	-	-	-
TAG4600	-	-	-	-
TAG4601	-	-	-	-
TAG4602	-	-	-	-
TAG4603	-	-	-	-
TAG4604	-	-	-	-
TAG4605	-	-	-	-
TAG4606	-	-	-	-
TAG4607	-	-	-	-
TAG4608	-	-	-	-
TAG4609	-	-	-	-
TAG4610	-	-	-	-
TAG4611	-	-	-	-
TAG4612	-	-	-	-
TAG4613	-	-	-	-
TAG4614	"fig|1094508.3.peg.375|Tsac_0369,fig|1094508.3.peg.732|Tsac_0725"	-	"fig|31899.10.peg.1221|SAMN05216182_1034,fig|31899.10.peg.2152|SAMN05216182_1932,fig|31899.10.peg.2164|SAMN05216182_1944"	-
TAG4615	-	-	-	-
TAG4616	-	-	-	-
TAG4617	fig|1094508.3.peg.2527|Tsac_2492	"fig|203119.11.peg.1119|Cthe_1062,fig|203119.11.peg.2540|Cthe_2386"	fig|31899.10.peg.1580|SAMN05216182_1378	-
TAG4618	-	-	-	-
TAG4619	-	-	-	-
TAG4620	-	-	-	-
TAG4621	-	-	-	-
TAG4622	-	-	-	-
TAG4623	-	-	-	-
TAG4624	-	-	-	-
TAG4625	-	-	-	-
TAG4626	-	-	-	-
TAG4627	-	-	-	-
TAG4628	-	-	-	-
TAG4629	fig|1094508.3.peg.934|Tsac_0924	fig|203119.11.peg.433|Cthe_0409	fig|31899.10.peg.2672|SAMN05216182_2430	fig|394503.7.peg.1775|Ccel_1723
TAG4630	-	-	-	-
TAG4631	-	-	-	-
TAG4632	-	-	-	-
TAG4633	-	-	-	-
TAG4634	-	-	-	-
TAG4635	-	-	-	-
TAG4636	-	-	-	-
TAG4637	-	-	-	-
TAG4638	-	-	-	-
TAG4639	-	-	-	-
TAG4640	-	-	-	-
TAG4641	-	-	-	-
TAG4642	-	-	-	-
TAG4643	-	-	-	-
TAG4644	-	-	-	-
TAG4645	-	-	-	-
TAG4646	-	-	-	-
TAG4647	-	-	-	-
TAG4648	-	-	-	-
TAG4649	-	-	-	-
TAG4650	-	-	-	-
TAG4651	-	-	-	-
TAG4652	-	-	-	-
TAG4653	-	-	-	-
TAG4654	-	-	-	-
TAG4655	-	-	-	-
TAG4656	-	-	-	-
TAG4657	-	-	-	-
TAG4658	-	-	-	-
TAG4659	-	-	-	-
TAG4660	-	-	-	-
TAG4661	-	-	-	-
TAG4662	-	-	-	-
TAG4663	-	-	-	-
TAG4664	-	-	-	-
TAG4665	-	-	-	-
TAG4666	-	-	-	-
TAG4667	-	-	-	-
TAG4668	-	-	-	-
TAG4669	-	-	-	-
TAG4670	-	-	-	-
TAG4671	-	-	-	-
TAG4672	-	-	-	-
TAG4673	-	-	-	-
TAG4674	-	-	-	-
TAG4675	-	-	-	-
TAG4676	-	-	-	-
TAG4677	-	-	-	-
TAG4678	-	-	-	-
TAG4679	-	-	-	-
TAG4680	-	-	-	-
TAG4681	-	-	-	-
TAG4682	-	-	-	-
TAG4683	-	-	-	-
TAG4684	-	-	-	-
TAG4685	-	-	-	-
TAG4686	-	-	-	-
TAG4687	-	-	-	-
TAG4688	-	-	-	-
TAG4689	-	-	-	-
TAG4690	"fig|1094508.3.peg.1575|Tsac_1554,fig|1094508.3.peg.2014|Tsac_1989"	"fig|203119.11.peg.1121|Cthe_1064,fig|203119.11.peg.758|Cthe_0720"	"fig|31899.10.peg.2042|SAMN05216182_1834,fig|31899.10.peg.2223|SAMN05216182_2010"	"fig|394503.7.peg.1735|Ccel_1684,fig|394503.7.peg.1987|Ccel_1932"
TAG4691	-	-	-	-
TAG4692	-	-	-	-
TAG4693	fig|1094508.3.peg.1717|Tsac_1694	fig|203119.11.peg.1425|Cthe_1346	fig|31899.10.peg.1142|SAMN05216182_0955	-
TAG4694	fig|1094508.3.peg.2524|Tsac_2489	-	-	-
TAG4695	-	-	-	-
TAG4696	-	-	-	-
TAG4697	-	-	-	-
TAG4698	-	-	-	-
TAG4699	-	-	-	-
TAG4700	-	-	-	-
TAG4701	fig|1094508.3.peg.528|Tsac_0524	fig|203119.11.peg.2402|Cthe_2257	fig|31899.10.peg.1344|SAMN05216182_1157	fig|394503.7.peg.85|Ccel_0081
TAG4702	-	-	-	-
TAG4703	-	-	-	-
TAG4704	-	-	-	-
TAG4705	-	-	-	-
TAG4706	-	-	-	-
TAG4707	fig|1094508.3.peg.1074|Tsac_1063	fig|203119.11.peg.913|Cthe_0869	fig|31899.10.peg.1575|SAMN05216182_1373	fig|394503.7.peg.571|Ccel_0551
TAG4708	-	-	-	-
TAG4709	-	-	-	-
TAG4710	-	-	-	-
TAG4711	fig|1094508.3.peg.649|Tsac_0640	fig|203119.11.peg.2233|Cthe_2105	fig|31899.10.peg.945|SAMN05216182_0776	fig|394503.7.peg.166|Ccel_0159
TAG4712	fig|1094508.3.peg.650|Tsac_0641	fig|203119.11.peg.2232|Cthe_2104	fig|31899.10.peg.946|SAMN05216182_0777	fig|394503.7.peg.167|Ccel_0160
TAG4713	-	-	-	-
TAG4714	-	-	-	-
TAG4715	-	-	-	-
TAG4716	-	-	-	-
TAG4717	fig|1094508.3.peg.676|Tsac_0667	fig|203119.11.peg.2220|Cthe_2092	fig|31899.10.peg.807|SAMN05216182_0647	fig|394503.7.peg.178|Ccel_0171
TAG4718	-	-	-	-
TAG4719	-	-	-	-
TAG4720	-	-	-	-
TAG4721	-	-	-	-
TAG4722	-	-	-	-
TAG4723	-	-	-	-
TAG4724	-	-	-	-
TAG4725	-	-	-	-
TAG4726	-	-	-	-
TAG4727	-	-	-	-
TAG4728	-	-	-	-
TAG4729	-	-	-	-
TAG4730	-	-	-	-
TAG4731	fig|1094508.3.peg.2121|Tsac_2094	-	-	-
TAG4732	-	-	-	-
TAG4733	-	-	-	-
TAG4734	fig|1094508.3.peg.742|Tsac_0735	fig|203119.11.peg.2800|Cthe_2629	fig|31899.10.peg.1076|SAMN05216182_0900	fig|394503.7.peg.3173|Ccel_3093
TAG4735	-	-	-	-
TAG4736	-	-	-	-
TAG4737	-	-	-	-
TAG4738	-	-	-	-
TAG4739	-	-	-	-
TAG4740	-	-	-	-
TAG4741	-	-	-	-
TAG4742	-	-	-	-
TAG4743	-	-	-	-
TAG4744	-	-	-	-
TAG4745	-	-	-	-
TAG4746	-	-	-	-
TAG4747	-	-	-	-
TAG4748	-	-	-	-
TAG4749	-	-	-	-
TAG4750	-	-	-	-
TAG4751	-	-	-	-
TAG4752	-	-	-	-
TAG4753	-	-	-	-
TAG4754	-	-	-	-
TAG4755	-	-	-	-
TAG4756	-	fig|203119.11.peg.21|Cthe_0021	fig|31899.10.peg.78|SAMN05216182_0012	-
TAG4757	-	-	-	-
TAG4758	-	-	-	-
TAG4759	fig|1094508.3.peg.1735|Tsac_1711	fig|203119.11.peg.604|Cthe_0581	fig|31899.10.peg.2335|SAMN05216182_2122	fig|394503.7.peg.2021|Ccel_1964
TAG4760	-	-	-	-
TAG4761	-	-	-	-
TAG4762	-	-	-	-
TAG4763	-	-	-	-
TAG4764	-	-	-	-
TAG4765	-	-	-	-
TAG4766	-	-	-	-
TAG4767	-	-	fig|31899.10.peg.1512|SAMN05216182_1310	-
TAG4768	-	-	-	-
TAG4769	-	-	-	-
TAG4770	fig|1094508.3.peg.488|Tsac_0483	-	-	-
TAG4771	-	-	-	-
TAG4772	-	-	-	-
TAG4773	-	-	-	-
TAG4774	-	-	-	-
TAG4775	fig|1094508.3.peg.2195|Tsac_2168	-	-	-
TAG4776	-	-	-	-
TAG4777	-	-	-	-
TAG4778	"fig|1094508.3.peg.1607|Tsac_1585,fig|1094508.3.peg.1608|Tsac_1586"	"fig|203119.11.peg.1701|Cthe_1603,fig|203119.11.peg.1702|Cthe_1604"	"fig|31899.10.peg.1645|SAMN05216182_1441,fig|31899.10.peg.1646|SAMN05216182_1442"	"fig|394503.7.peg.2160|Ccel_2102,fig|394503.7.peg.2161|Ccel_2103"
TAG4779	-	-	-	-
TAG4780	-	-	-	-
TAG4781	fig|1094508.3.peg.2693|Tsac_2655	fig|203119.11.peg.1545|Cthe_1458	fig|31899.10.peg.2461|SAMN05216182_2244	"fig|394503.7.peg.1684|Ccel_1635,fig|394503.7.peg.2664|Ccel_2589,fig|394503.7.peg.918|Ccel_0885"
TAG4782	-	-	-	-
TAG4783	-	-	-	-
TAG4784	-	-	-	-
TAG4785	-	-	-	-
TAG4786	-	-	-	-
TAG4787	-	-	-	-
TAG4788	-	-	-	-
TAG4789	-	-	-	-
TAG4790	-	-	-	-
TAG4791	-	fig|203119.11.peg.1814|Cthe_1717	-	-
TAG4792	-	-	-	-
TAG4793	-	-	-	-
TAG4794	-	-	-	-
TAG4795	-	-	-	-
TAG4796	-	-	-	-
TAG4797	-	-	-	-
TAG4798	-	-	-	-
TAG4799	-	fig|203119.11.peg.2649|Cthe_2489	-	-
TAG4800	-	-	-	-
TAG4801	-	-	-	-
TAG4802	-	-	-	-
TAG4803	-	-	-	-
TAG4804	-	-	-	-
TAG4805	-	-	-	-
TAG4806	-	-	-	-
TAG4807	-	-	-	-
TAG4808	-	-	-	-
TAG4809	-	-	-	-
TAG4810	-	-	-	-
TAG4811	-	-	-	-
TAG4812	-	-	-	-
TAG4813	fig|1094508.3.peg.1583|Tsac_1561	fig|203119.11.peg.1031|Cthe_0981	fig|31899.10.peg.1229|SAMN05216182_1041	fig|394503.7.peg.494|Ccel_0476
TAG4814	-	-	-	-
TAG4815	-	-	-	-
TAG4816	fig|1094508.3.peg.739|Tsac_0732	fig|203119.11.peg.2797|Cthe_2626	fig|31899.10.peg.2983|SAMN05216182_2725	fig|394503.7.peg.3176|Ccel_3096
TAG4817	-	-	-	-
TAG4818	-	-	-	-
TAG4819	-	-	-	-
TAG4820	fig|1094508.3.peg.272|Tsac_0270	fig|203119.11.peg.636|Cthe_0611	fig|31899.10.peg.1764|SAMN05216182_1554	fig|394503.7.peg.1811|Ccel_1759
TAG4821	-	-	-	-
TAG4822	-	-	-	-
TAG4823	-	-	-	-
TAG4824	-	-	-	-
TAG4825	-	-	-	-
TAG4826	-	-	-	-
TAG4827	-	-	-	-
TAG4828	-	-	-	-
TAG4829	-	-	-	-
TAG4830	-	-	-	-
TAG4831	-	-	-	-
TAG4832	-	-	-	-
TAG4833	fig|1094508.3.peg.1001|Tsac_0990	fig|203119.11.peg.2192|Cthe_2066	fig|31899.10.peg.2819|SAMN05216182_2574	fig|394503.7.peg.3401|Ccel_3325
TAG4834	-	-	-	-
TAG4835	fig|1094508.3.peg.2100|Tsac_2073	fig|203119.11.peg.3368|Cthe_3155	fig|31899.10.peg.1608|SAMN05216182_1405	-
TAG4836	-	-	-	-
TAG4837	-	-	-	-
TAG4838	-	-	-	-
TAG4839	-	-	-	-
TAG4840	-	-	-	-
TAG4841	-	-	-	-
TAG4842	-	-	-	-
TAG4843	-	-	-	-
TAG4844	-	-	-	-
TAG4845	-	-	-	-
TAG4846	fig|1094508.3.peg.2757|Tsac_2723	-	-	-
TAG4847	-	-	-	-
TAG4848	-	-	-	-
TAG4849	-	-	-	-
TAG4850	-	-	-	-
TAG4851	-	-	-	-
TAG4852	-	-	-	-
TAG4853	-	-	-	-
TAG4854	-	-	-	-
TAG4855	-	-	-	-
TAG4856	-	-	-	-
TAG4857	-	-	-	-
TAG4858	-	-	-	-
TAG4859	-	-	-	-
TAG4860	-	-	-	-
TAG4861	-	-	-	-
TAG4862	-	-	-	-
TAG4863	-	-	-	-
TAG4864	-	-	-	-
TAG4865	-	-	-	-
TAG4866	-	-	-	-
TAG4867	-	-	-	-
TAG4868	-	-	-	-
TAG4869	fig|1094508.3.peg.872|Tsac_0862	-	fig|31899.10.peg.3118|SAMN05216182_2844	-
TAG4870	-	-	-	-
TAG4871	-	-	-	-
TAG4872	-	-	-	-
TAG4873	-	-	-	-
TAG4874	-	-	-	-
TAG4875	-	-	-	-
TAG4876	-	-	-	-
TAG4877	-	-	-	-
TAG4878	-	-	-	-
TAG4879	-	-	-	-
TAG4880	-	-	-	-
TAG4881	-	-	-	-
TAG4882	-	-	-	-
TAG4883	-	-	-	-
TAG4884	-	-	-	-
TAG4885	-	-	-	-
TAG4886	-	-	-	-
TAG4887	-	-	-	-
TAG4888	-	-	-	-
TAG4889	-	-	-	-
TAG4890	-	-	-	-
TAG4891	-	-	-	-
TAG4892	-	-	-	-
TAG4893	fig|1094508.3.peg.826|Tsac_0819	-	-	-
TAG4894	-	-	-	-
TAG4895	fig|1094508.3.peg.836|Tsac_0829	-	-	-
TAG4896	-	-	-	-
TAG4897	fig|1094508.3.peg.1502|Tsac_1482	fig|203119.11.peg.753|Cthe_0716	-	-
TAG4898	-	-	-	-
TAG4899	fig|1094508.3.peg.951|Tsac_0941	fig|203119.11.peg.2553|Cthe_2399	fig|31899.10.peg.2770|SAMN05216182_2525	fig|394503.7.peg.20|Ccel_0018
TAG4900	-	-	-	-
TAG4901	-	-	-	-
TAG4902	-	-	-	-
TAG4903	-	-	-	fig|394503.7.peg.1369|Ccel_1329
TAG4904	fig|1094508.3.peg.969|Tsac_0958	fig|203119.11.peg.2750|Cthe_2581	fig|31899.10.peg.608|SAMN05216182_0465	fig|394503.7.peg.1370|Ccel_1330
TAG4905	-	-	-	-
TAG4906	-	-	-	-
TAG4907	-	-	-	-
TAG4908	-	-	-	-
TAG4909	-	-	-	-
TAG4910	-	-	-	-
TAG4911	-	-	-	-
TAG4912	-	-	-	-
TAG4913	-	-	-	-
TAG4914	-	-	-	-
TAG4915	-	-	-	-
TAG4916	-	-	-	-
TAG4917	-	-	-	-
TAG4918	-	-	-	-
TAG4919	-	-	-	-
TAG4920	-	-	-	-
TAG4921	-	-	-	-
TAG4922	-	-	-	-
TAG4923	-	-	-	-
TAG4924	-	-	-	-
TAG4925	-	-	-	-
TAG4926	-	-	-	-
TAG4927	-	-	-	-
TAG4928	-	-	-	-
TAG4929	fig|1094508.3.peg.308|Tsac_0306	-	fig|31899.10.peg.334|SAMN05216182_0208	-
TAG4930	-	-	-	-
TAG4931	-	-	-	-
TAG4932	-	fig|203119.11.peg.1574|Cthe_1486	-	-
TAG4933	-	-	-	-
TAG4934	-	-	-	-
TAG4935	-	-	-	-
TAG4936	-	-	-	-
TAG4937	-	-	-	-
TAG4938	-	-	-	-
TAG4939	-	-	-	-
TAG4940	-	-	-	-
TAG4941	-	-	-	-
TAG4942	-	-	-	-
TAG4943	-	-	-	-
TAG4944	-	fig|203119.11.peg.1845|Cthe_1749	-	-
TAG4945	-	-	-	-
TAG4946	-	-	-	-
TAG4947	-	-	-	-
TAG4948	-	-	-	-
TAG4949	-	-	-	-
TAG4950	-	-	-	-
TAG4951	fig|1094508.3.peg.823|Tsac_0816	fig|203119.11.peg.47|Cthe_0042	fig|31899.10.peg.894|SAMN05216182_0736	fig|394503.7.peg.3183|Ccel_3103
TAG4952	-	-	-	-
TAG4953	-	-	-	-
TAG4954	-	-	-	-
TAG4955	-	-	-	-
TAG4956	-	-	-	-
TAG4957	-	-	-	-
TAG4958	-	-	-	-
TAG4959	-	-	-	-
TAG4960	-	-	-	-
TAG4961	-	-	-	-
TAG4962	-	-	-	-
TAG4963	fig|1094508.3.peg.2208|Tsac_2181	-	-	-
TAG4964	fig|1094508.3.peg.2210|Tsac_2183	-	-	-
TAG4965	-	-	-	-
TAG4966	-	-	-	-
TAG4967	-	-	-	-
TAG4968	-	-	-	-
TAG4969	-	-	-	-
TAG4970	-	-	-	-
TAG4971	-	-	-	-
TAG4972	-	-	-	-
TAG4973	-	-	-	-
TAG4974	fig|1094508.3.peg.65|Tsac_0064	-	-	fig|394503.7.peg.1325|Ccel_1284
TAG4975	-	-	-	-
TAG4976	-	-	-	-
TAG4977	-	-	-	-
TAG4978	-	-	-	-
TAG4979	-	fig|203119.11.peg.2732|Cthe_2566	-	-
TAG4980	-	-	-	-
TAG4981	-	-	-	-
TAG4982	-	-	-	-
TAG4983	-	-	-	-
TAG4984	-	-	-	-
TAG4985	-	-	-	-
TAG4986	-	-	-	-
TAG4987	-	-	-	-
TAG4988	-	-	-	-
TAG4989	-	-	-	-
TAG4990	-	-	-	-
TAG4991	-	-	-	-
TAG4992	-	-	-	-
TAG4993	-	-	-	-
TAG4994	-	-	-	-
TAG4995	-	-	-	-
TAG4996	-	-	-	-
TAG4997	-	-	-	-
TAG4998	-	-	-	-
TAG4999	-	-	-	-
TAG5000	-	-	-	-
TAG5001	-	-	-	-
TAG5002	-	-	-	-
TAG5003	-	-	-	-
TAG5004	-	-	-	-
TAG5005	-	-	-	-
TAG5006	-	-	-	-
TAG5007	-	-	-	-
TAG5008	-	-	-	-
TAG5009	-	-	-	-
TAG5010	-	-	-	-
TAG5011	-	-	-	-
TAG5012	-	-	-	-
TAG5013	-	-	-	-
TAG5014	-	-	-	-
TAG5015	-	-	-	-
TAG5016	-	-	-	-
TAG5017	-	-	-	-
TAG5018	-	-	-	-
TAG5019	"fig|1094508.3.peg.1205|Tsac_1191,fig|1094508.3.peg.1316|Tsac_1302,fig|1094508.3.peg.1539|Tsac_1518,fig|1094508.3.peg.1860|Tsac_1835"	"fig|203119.11.peg.1132|Cthe_1074,fig|203119.11.peg.580|Cthe_0557"	"fig|31899.10.peg.1954|SAMN05216182_1740,fig|31899.10.peg.2341|SAMN05216182_2128"	"fig|394503.7.peg.2315|Ccel_2251,fig|394503.7.peg.587|Ccel_0567,fig|394503.7.peg.592|Ccel_0571"
TAG5020	-	-	-	-
TAG5021	-	-	-	-
TAG5022	-	-	-	-
TAG5023	-	-	-	-
TAG5024	-	-	-	-
TAG5025	-	-	-	-
TAG5026	-	-	-	-
TAG5027	-	-	-	-
TAG5028	-	-	-	-
TAG5029	-	-	-	-
TAG5030	-	-	-	-
TAG5031	-	-	-	-
TAG5032	-	-	-	-
TAG5033	-	-	-	-
TAG5034	-	-	-	-
TAG5035	-	-	-	-
TAG5036	-	-	-	-
TAG5037	-	-	-	-
TAG5038	-	-	-	-
TAG5039	-	-	-	-
TAG5040	-	-	-	-
TAG5041	-	-	-	-
TAG5042	-	-	-	-
TAG5043	-	-	-	-
TAG5044	-	-	-	-
TAG5045	-	-	-	-
TAG5046	-	-	-	-
TAG5047	-	-	-	-
TAG5048	-	-	-	-
TAG5049	-	-	-	-
TAG5050	-	-	-	-
TAG5051	-	-	-	-
TAG5052	-	-	-	-
TAG5053	-	-	-	-
TAG5054	-	-	-	-
TAG5055	-	-	-	-
TAG5056	-	-	-	-
TAG5057	-	-	-	-
TAG5058	-	-	-	-
TAG5059	-	-	-	-
TAG5060	-	-	-	-
TAG5061	-	-	-	-
TAG5062	-	fig|203119.11.peg.3190	-	-
TAG5063	-	-	-	-
TAG5064	fig|1094508.3.peg.2306|Tsac_2277	-	-	-
TAG5065	-	-	-	-
TAG5066	-	-	-	-
TAG5067	-	-	-	-
TAG5068	-	-	-	-
TAG5069	-	-	-	-
TAG5070	-	-	-	-
TAG5071	-	-	-	-
TAG5072	-	-	-	-
TAG5073	-	-	-	-
TAG5074	-	-	-	-
TAG5075	-	-	-	-
TAG5076	-	-	-	-
TAG5077	-	-	-	-
TAG5078	-	-	-	-
TAG5079	-	-	-	-
TAG5080	-	-	-	-
TAG5081	-	-	-	-
TAG5082	-	-	-	-
TAG5083	-	-	-	-
TAG5084	-	-	-	-
TAG5085	-	-	-	-
TAG5086	-	-	-	-
TAG5087	-	-	-	-
TAG5088	-	-	-	-
TAG5089	-	-	-	-
TAG5090	fig|1094508.3.peg.2493|Tsac_2458	fig|203119.11.peg.73|Cthe_0067	-	fig|394503.7.peg.1928|Ccel_1872
TAG5091	-	-	-	-
TAG5092	-	-	-	-
TAG5093	-	-	-	-
TAG5094	-	-	-	-
TAG5095	-	-	-	-
TAG5096	-	-	-	-
TAG5097	-	-	-	-
TAG5098	-	-	-	-
TAG5099	-	-	-	-
TAG5100	-	-	-	-
TAG5101	-	-	-	-
TAG5102	-	-	-	-
