Tag	1094508.3	203119.11	394503.7
TAG12269	-	-	-
TAG12270	-	-	-
TAG12271	-	-	-
TAG12272	-	Cthe_2691	-
TAG12273	-	Cthe_2692	-
TAG12274	-	Cthe_2694	-
TAG12275	-	Cthe_2695	Ccel_2928
TAG12276	-	Cthe_2698	-
TAG12277	-	Cthe_0271	-
TAG12278	"Tsac_1224,Tsac_1249,Tsac_1379,Tsac_1431,Tsac_1587,Tsac_1663,Tsac_2077,Tsac_2227,Tsac_2267,Tsac_2351,Tsac_0247,Tsac_2530,Tsac_2606,Tsac_0399,Tsac_0700,Tsac_0776,Tsac_0912,Tsac_0920"	"Cthe_1189,Cthe_1415,Cthe_1536,Cthe_1572,Cthe_1602,Cthe_1819,Cthe_2573,Cthe_2706,Cthe_2790,Cthe_2804,Cthe_2942,Cthe_2970,Cthe_3066,Cthe_0819"	"Ccel_0966,Ccel_1161,Ccel_1180,Ccel_1918,Ccel_0195,Ccel_2104,Ccel_2159,Ccel_0223,Ccel_2323,Ccel_2350,Ccel_2522,Ccel_2605,Ccel_2608,Ccel_0295,Ccel_3262,Ccel_0435,Ccel_0880"
TAG12279	-	Cthe_2708	-
TAG12280	-	Cthe_2709	Ccel_0298
TAG12281	-	Cthe_2711	-
TAG12282	-	Cthe_2712	Ccel_0301
TAG12283	-	Cthe_2715	-
TAG12284	-	Cthe_0272	-
TAG12285	-	Cthe_2716	-
TAG12286	-	Cthe_0273	-
TAG12287	-	-	-
TAG12288	-	Cthe_2732	-
TAG12289	-	Cthe_2733	-
TAG12290	-	Cthe_2734	-
TAG12291	-	Cthe_0274	Ccel_0737
TAG12292	-	Cthe_2745	-
TAG12293	-	-	-
TAG12294	-	-	-
TAG12295	-	-	-
TAG12296	-	Cthe_2749	-
TAG12297	-	Cthe_2751	-
TAG12298	-	-	-
TAG12299	-	-	-
TAG12300	-	Cthe_2754	-
TAG12301	-	Cthe_2755	-
TAG12302	-	Cthe_2757	-
TAG12303	-	Cthe_2758	-
TAG12304	-	Cthe_2759	"Ccel_2678,Ccel_3264"
TAG12305	-	Cthe_2760	Ccel_1648
TAG12306	-	Cthe_2761	Ccel_1249
TAG12307	-	-	-
TAG12308	-	-	-
TAG12309	-	Cthe_2762	-
TAG12310	-	Cthe_2763	-
TAG12311	-	Cthe_2764	-
TAG12312	-	Cthe_2765	-
TAG12313	-	Cthe_2766	-
TAG12314	-	Cthe_2767	-
TAG12315	-	Cthe_2768	-
TAG12316	-	Cthe_2769	-
TAG12317	-	Cthe_2770	-
TAG12318	-	Cthe_2772	-
TAG12319	-	Cthe_2773	-
TAG12320	-	Cthe_2774	-
TAG12321	-	Cthe_2776	-
TAG12322	-	Cthe_2777	-
TAG12323	-	Cthe_2778	-
TAG12324	-	Cthe_2779	-
TAG12325	-	-	-
TAG12326	-	Cthe_0277	Ccel_2432
TAG12327	-	Cthe_2780	-
TAG12328	-	Cthe_2781	-
TAG12329	-	-	-
TAG12330	-	Cthe_2782	-
TAG12331	-	Cthe_2785	-
TAG12332	-	Cthe_2786	-
TAG12333	-	Cthe_0278	Ccel_2431
TAG12334	-	Cthe_2789	-
TAG12335	-	Cthe_2791	-
TAG12336	-	Cthe_2792	-
TAG12337	-	Cthe_2793	-
TAG12338	-	Cthe_2795	-
TAG12339	-	-	-
TAG12340	-	Cthe_0279	-
TAG12341	-	Cthe_2805	-
TAG12342	-	Cthe_2806	-
TAG12343	-	Cthe_0280	-
TAG12344	-	Cthe_2810	-
TAG12345	Tsac_1166	Cthe_2811	Ccel_0752
TAG12346	-	Cthe_2812	-
TAG12347	-	-	-
TAG12348	-	Cthe_2814	-
TAG12349	-	-	-
TAG12350	-	Cthe_2815	-
TAG12351	-	Cthe_0002	-
TAG12352	-	-	-
TAG12353	-	Cthe_2816	-
TAG12354	-	Cthe_2817	-
TAG12355	-	Cthe_2818	-
TAG12356	-	Cthe_2819	-
TAG12357	-	Cthe_2822	Ccel_1125
TAG12358	-	Cthe_2823	-
TAG12359	-	-	-
TAG12360	-	Cthe_2824	-
TAG12361	-	-	-
TAG12362	-	Cthe_2825	-
TAG12363	-	Cthe_2826	-
TAG12364	-	-	-
TAG12365	-	Cthe_2827	-
TAG12366	-	Cthe_2828	-
TAG12367	-	Cthe_2829	-
TAG12368	-	Cthe_2830	-
TAG12369	-	Cthe_2831	-
TAG12370	-	Cthe_2833	-
TAG12371	-	Cthe_2834	-
TAG12372	-	Cthe_2835	-
TAG12373	-	Cthe_2836	-
TAG12374	-	-	-
TAG12375	-	-	-
TAG12376	-	Cthe_2837	-
TAG12377	-	-	-
TAG12378	-	Cthe_2838	-
TAG12379	-	Cthe_2839	-
TAG12380	-	-	-
TAG12381	-	Cthe_2840	-
TAG12382	-	Cthe_2841	-
TAG12383	-	Cthe_2842	-
TAG12384	-	Cthe_2843	-
TAG12385	-	-	-
TAG12386	-	Cthe_2844	-
TAG12387	-	Cthe_2845	-
TAG12388	-	Cthe_2846	-
TAG12389	-	-	-
TAG12390	-	Cthe_0286	-
TAG12391	-	Cthe_2847	-
TAG12392	-	Cthe_2848	-
TAG12393	-	Cthe_2849	-
TAG12394	-	-	-
TAG12395	-	Cthe_2850	-
TAG12396	-	-	-
TAG12397	-	Cthe_2852	-
TAG12398	-	-	-
TAG12399	-	Cthe_2853	-
TAG12400	-	Cthe_0287	-
TAG12401	-	-	-
TAG12402	-	Cthe_2854	-
TAG12403	-	Cthe_2855	-
TAG12404	-	Cthe_2856	-
TAG12405	-	Cthe_2857	-
TAG12406	-	Cthe_2859	-
TAG12407	-	-	-
TAG12408	-	-	-
TAG12409	-	Cthe_0288	-
TAG12410	-	Cthe_2862	-
TAG12411	-	Cthe_2863	-
TAG12412	-	Cthe_2864	-
TAG12413	-	-	-
TAG12414	-	Cthe_2865	-
TAG12415	-	Cthe_2866	-
TAG12416	-	Cthe_2867	-
TAG12417	-	-	-
TAG12418	-	Cthe_2868	-
TAG12419	-	-	-
TAG12420	-	-	-
TAG12421	-	Cthe_2871	-
TAG12422	-	Cthe_2872	Ccel_0740
TAG12423	-	Cthe_2873	-
TAG12424	-	Cthe_2874	Ccel_0212
TAG12425	-	-	-
TAG12426	-	Cthe_2877	-
TAG12427	-	Cthe_2878	-
TAG12428	-	Cthe_2879	-
TAG12429	-	-	-
TAG12430	-	Cthe_2890	-
TAG12431	-	Cthe_2893	-
TAG12432	-	Cthe_2895	-
TAG12433	-	Cthe_2896	-
TAG12434	-	-	-
TAG12435	-	Cthe_2899	Ccel_0399
TAG12436	-	-	-
TAG12437	Tsac_1033	Cthe_2925	Ccel_0780
TAG12438	-	Cthe_0295	-
TAG12439	Tsac_1041	Cthe_2933	Ccel_0788
TAG12440	-	Cthe_0296	-
TAG12441	Tsac_0984	Cthe_2941	Ccel_0342
TAG12442	-	Cthe_2943	-
TAG12443	-	Cthe_2944	-
TAG12444	-	Cthe_2945	-
TAG12445	-	Cthe_0297	-
TAG12446	-	-	-
TAG12447	-	Cthe_2948	Ccel_0346
TAG12448	-	Cthe_2949	Ccel_1246
TAG12449	-	-	-
TAG12450	-	Cthe_2950	-
TAG12451	-	Cthe_2951	-
TAG12452	-	Cthe_2952	-
TAG12453	-	Cthe_2953	-
TAG12454	-	-	-
TAG12455	-	Cthe_0298	-
TAG12456	-	Cthe_2955	-
TAG12457	-	Cthe_2956	-
TAG12458	-	Cthe_2957	-
TAG12459	-	-	-
TAG12460	-	-	-
TAG12461	-	Cthe_2960	-
TAG12462	-	Cthe_0299	-
TAG12463	"Tsac_1646,Tsac_2555"	Cthe_2964	Ccel_0047
TAG12464	-	Cthe_2966	-
TAG12465	-	Cthe_2968	-
TAG12466	-	Cthe_2971	-
TAG12467	-	Cthe_2972	-
TAG12468	-	Cthe_2974	-
TAG12469	-	Cthe_2975	-
TAG12470	-	Cthe_2976	-
TAG12471	-	Cthe_2977	-
TAG12472	-	Cthe_2978	-
TAG12473	-	Cthe_2980	-
TAG12474	-	Cthe_2982	-
TAG12475	-	Cthe_2983	-
TAG12476	-	-	-
TAG12477	-	-	-
TAG12478	-	-	-
TAG12479	-	Cthe_2987	-
TAG12480	-	Cthe_2988	-
TAG12481	-	-	-
TAG12482	-	Cthe_2989	-
TAG12483	-	-	Ccel_1379
TAG12484	-	Cthe_2990	-
TAG12485	-	Cthe_0027	-
TAG12486	-	-	-
TAG12487	-	Cthe_2992	-
TAG12488	-	Cthe_2993	-
TAG12489	-	Cthe_2994	-
TAG12490	-	-	-
TAG12491	-	-	-
TAG12492	-	Cthe_2997	-
TAG12493	-	Cthe_2999	-
TAG12494	-	Cthe_3002	-
TAG12495	-	Cthe_3003	-
TAG12496	-	Cthe_3004	-
TAG12497	-	Cthe_3005	-
TAG12498	-	Cthe_3006	-
TAG12499	-	Cthe_3007	-
TAG12500	-	Cthe_0303	-
TAG12501	-	Cthe_3009	-
TAG12502	-	Cthe_3010	-
TAG12503	-	Cthe_3012	Ccel_1242
TAG12504	-	Cthe_3018	-
TAG12505	-	Cthe_0304	-
TAG12506	-	-	-
TAG12507	-	Cthe_3026	-
TAG12508	-	-	-
TAG12509	-	Cthe_3027	Ccel_2571
TAG12510	-	Cthe_3028	-
TAG12511	-	Cthe_3029	-
TAG12512	-	Cthe_0305	Ccel_1398
TAG12513	-	Cthe_3030	-
TAG12514	-	Cthe_3031	-
TAG12515	-	Cthe_3032	-
TAG12516	-	Cthe_3033	-
TAG12517	-	Cthe_3034	-
TAG12518	"Tsac_0156,Tsac_2508,Tsac_2619"	"Cthe_0276,Cthe_3035"	Ccel_3425
TAG12519	-	Cthe_3036	-
TAG12520	-	Cthe_3038	-
TAG12521	-	Cthe_3039	-
TAG12522	-	Cthe_3040	-
TAG12523	Tsac_0918	Cthe_3041	Ccel_1113
TAG12524	-	-	-
TAG12525	-	Cthe_3042	-
TAG12526	-	Cthe_3043	-
TAG12527	-	Cthe_3044	-
TAG12528	Tsac_1245	Cthe_3045	Ccel_2478
TAG12529	-	-	-
TAG12530	-	Cthe_3049	-
TAG12531	-	Cthe_3050	-
TAG12532	-	Cthe_3051	-
TAG12533	-	Cthe_3052	-
TAG12534	-	Cthe_3053	-
TAG12535	-	Cthe_3054	-
TAG12536	-	-	-
TAG12537	-	Cthe_3055	-
TAG12538	-	-	-
TAG12539	-	Cthe_3057	-
TAG12540	-	Cthe_3058	-
TAG12541	-	Cthe_3059	-
TAG12542	-	Cthe_3060	-
TAG12543	-	Cthe_3062	-
TAG12544	-	Cthe_3065	-
TAG12545	-	Cthe_3067	-
TAG12546	-	Cthe_3070	-
TAG12547	-	Cthe_3072	Ccel_2461
TAG12548	-	Cthe_3075	-
TAG12549	-	Cthe_3076	-
TAG12550	-	Cthe_3077	-
TAG12551	-	Cthe_3078	-
TAG12552	-	Cthe_3079	-
TAG12553	-	Cthe_3080	-
TAG12554	-	Cthe_3081	-
TAG12555	-	Cthe_3082	-
TAG12556	-	Cthe_3083	-
TAG12557	-	Cthe_3085	-
TAG12558	-	Cthe_3087	-
TAG12559	-	Cthe_0310	-
TAG12560	-	Cthe_0028	-
TAG12561	-	-	-
TAG12562	-	Cthe_3095	Ccel_2417
TAG12563	-	-	-
TAG12564	-	Cthe_3096	-
TAG12565	-	Cthe_3097	-
TAG12566	-	Cthe_3101	-
TAG12567	-	Cthe_3103	-
TAG12568	Tsac_0960	Cthe_3106	-
TAG12569	-	Cthe_3111	-
TAG12570	-	Cthe_0312	Ccel_2116
TAG12571	-	-	-
TAG12572	-	Cthe_3122	-
TAG12573	-	Cthe_3123	-
TAG12574	-	Cthe_3126	-
TAG12575	-	Cthe_0313	-
TAG12576	-	Cthe_3127	-
TAG12577	-	Cthe_3128	-
TAG12578	-	Cthe_3129	-
TAG12579	-	Cthe_3130	-
TAG12580	-	Cthe_3131	-
TAG12581	-	Cthe_3132	-
TAG12582	-	Cthe_3134	-
TAG12583	-	Cthe_3135	-
TAG12584	-	Cthe_3136	-
TAG12585	-	Cthe_3137	-
TAG12586	-	Cthe_3138	-
TAG12587	-	Cthe_3139	-
TAG12588	-	Cthe_3141	-
TAG12589	-	Cthe_3143	-
TAG12590	-	Cthe_3144	-
TAG12591	-	Cthe_3146	-
TAG12592	-	Cthe_0315	-
TAG12593	-	Cthe_3147	Ccel_1385
TAG12594	-	Cthe_3149	-
TAG12595	Tsac_0063	Cthe_3150	Ccel_1286
TAG12596	-	Cthe_3156	-
TAG12597	-	Cthe_0316	-
TAG12598	-	-	-
TAG12599	-	-	-
TAG12600	-	Cthe_3163	-
TAG12601	-	Cthe_3164	-
TAG12602	-	Cthe_0317	-
TAG12603	-	Cthe_3165	-
TAG12604	-	Cthe_3167	Ccel_3400
TAG12605	-	Cthe_3171	-
TAG12606	-	Cthe_3172	-
TAG12607	-	Cthe_3177	Ccel_0486
TAG12608	-	Cthe_3178	-
TAG12609	-	Cthe_3180	-
TAG12610	-	Cthe_3181	-
TAG12611	-	-	-
TAG12612	-	Cthe_3182	-
TAG12613	-	Cthe_3183	-
TAG12614	-	Cthe_0029	-
TAG12615	-	Cthe_3185	-
TAG12616	-	Cthe_3187	-
TAG12617	-	Cthe_3188	-
TAG12618	-	-	-
TAG12619	-	Cthe_3189	-
TAG12620	-	Cthe_3191	-
TAG12621	-	Cthe_3192	-
TAG12622	-	Cthe_0320	-
TAG12623	-	Cthe_3193	-
TAG12624	-	Cthe_3194	-
TAG12625	-	Cthe_3195	-
TAG12626	-	Cthe_3196	Ccel_1193
TAG12627	-	Cthe_3198	Ccel_1195
TAG12628	-	-	-
TAG12629	-	-	-
TAG12630	-	Cthe_0321	-
TAG12631	-	-	-
TAG12632	-	-	-
TAG12633	-	-	-
TAG12634	-	Cthe_3205	-
TAG12635	-	Cthe_3206	-
TAG12636	-	Cthe_3207	-
TAG12637	-	Cthe_3209	-
TAG12638	-	Cthe_3210	-
TAG12639	-	Cthe_3211	-
TAG12640	-	Cthe_3212	-
TAG12641	-	Cthe_3213	-
TAG12642	-	Cthe_3214	-
TAG12643	-	-	-
TAG12644	-	Cthe_3215	-
TAG12645	-	-	-
TAG12646	-	Cthe_0323	-
TAG12647	-	-	-
TAG12648	-	Cthe_3219	-
TAG12649	-	Cthe_3220	-
TAG12650	-	-	-
TAG12651	-	-	-
TAG12652	-	Cthe_3221	-
TAG12653	-	Cthe_3222	-
TAG12654	-	Cthe_3224	-
TAG12655	-	-	-
TAG12656	-	-	-
TAG12657	-	Cthe_3225	-
TAG12658	-	Cthe_3226	-
TAG12659	-	Cthe_3227	-
TAG12660	-	Cthe_3228	-
TAG12661	-	Cthe_3229	-
TAG12662	-	Cthe_3230	-
TAG12663	-	Cthe_3231	-
TAG12664	Tsac_1429	Cthe_0325	Ccel_1200
TAG12665	-	Cthe_3232	-
TAG12666	-	Cthe_3233	-
TAG12667	-	Cthe_3234	-
TAG12668	-	Cthe_3235	-
TAG12669	-	Cthe_3236	-
TAG12670	-	Cthe_3237	-
TAG12671	-	Cthe_3238	-
TAG12672	-	Cthe_0326	-
TAG12673	-	-	-
TAG12674	-	Cthe_0327	-
TAG12675	-	Cthe_0030	-
TAG12676	-	Cthe_0330	-
TAG12677	-	Cthe_0331	-
TAG12678	-	-	-
TAG12679	Tsac_2501	Cthe_0332	Ccel_1435
TAG12680	Tsac_2133	Cthe_0335	-
TAG12681	-	Cthe_0031	-
TAG12682	-	-	-
TAG12683	Tsac_0197	Cthe_0343	"Ccel_1037,Ccel_2225"
TAG12684	-	Cthe_0345	Ccel_0137
TAG12685	-	Cthe_0032	Ccel_1551
TAG12686	-	Cthe_0348	-
TAG12687	-	Cthe_0351	-
TAG12688	-	Cthe_0356	-
TAG12689	-	Cthe_0033	Ccel_1053
TAG12690	-	Cthe_0358	-
TAG12691	-	Cthe_0361	-
TAG12692	-	-	-
TAG12693	-	Cthe_0364	-
TAG12694	-	Cthe_0366	-
TAG12695	-	Cthe_0371	-
TAG12696	-	Cthe_0003	-
TAG12697	-	-	-
TAG12698	-	Cthe_0376	-
TAG12699	-	Cthe_0377	-
TAG12700	-	Cthe_0378	-
TAG12701	-	-	-
TAG12702	-	Cthe_0379	-
TAG12703	-	Cthe_0380	-
TAG12704	-	Cthe_0381	-
TAG12705	-	Cthe_0382	-
TAG12706	-	Cthe_0383	-
TAG12707	-	Cthe_0384	-
TAG12708	-	Cthe_0386	-
TAG12709	-	Cthe_0387	-
TAG12710	-	Cthe_0399	-
TAG12711	-	Cthe_0400	-
TAG12712	-	Cthe_0401	-
TAG12713	-	Cthe_0402	-
TAG12714	-	"Cthe_2120,Cthe_2521,Cthe_0268,Cthe_0403,Cthe_0058"	Ccel_1739
TAG12715	-	Cthe_0404	-
TAG12716	-	Cthe_0405	-
TAG12717	-	Cthe_0038	-
TAG12718	-	Cthe_0411	-
TAG12719	-	-	-
TAG12720	-	Cthe_0412	-
TAG12721	-	Cthe_0413	-
TAG12722	-	Cthe_0039	-
TAG12723	-	-	-
TAG12724	-	Cthe_0416	-
TAG12725	-	Cthe_0424	-
TAG12726	-	Cthe_0432	-
TAG12727	-	Cthe_0433	Ccel_0753
TAG12728	-	Cthe_0435	-
TAG12729	-	Cthe_0436	-
TAG12730	-	Cthe_0437	-
TAG12731	-	-	-
TAG12732	-	Cthe_0442	-
TAG12733	-	Cthe_0451	-
TAG12734	-	Cthe_0452	-
TAG12735	-	Cthe_0453	-
TAG12736	-	Cthe_0454	-
TAG12737	-	-	-
TAG12738	-	Cthe_0457	-
TAG12739	-	-	-
TAG12740	-	Cthe_0043	Ccel_0231
TAG12741	Tsac_1782	Cthe_0466	-
TAG12742	-	Cthe_0467	-
TAG12743	-	Cthe_0470	-
TAG12744	-	Cthe_0471	-
TAG12745	-	Cthe_0472	Ccel_2044
TAG12746	-	Cthe_0044	-
TAG12747	-	Cthe_0476	-
TAG12748	Tsac_1793	Cthe_0478	Ccel_2038
TAG12749	-	Cthe_0480	-
TAG12750	-	Cthe_0045	-
TAG12751	Tsac_1799	Cthe_0484	Ccel_2032
TAG12752	Tsac_1802	Cthe_0487	Ccel_2029
TAG12753	-	Cthe_0046	-
TAG12754	-	Cthe_0494	-
TAG12755	-	Cthe_0496	-
TAG12756	-	Cthe_0499	-
TAG12757	-	Cthe_0500	-
TAG12758	-	Cthe_0501	-
TAG12759	-	Cthe_0502	-
TAG12760	-	Cthe_0047	-
TAG12761	-	Cthe_0507	-
TAG12762	-	Cthe_0508	-
TAG12763	-	Cthe_0510	-
TAG12764	-	Cthe_0511	-
TAG12765	-	Cthe_0512	-
TAG12766	-	Cthe_0514	-
TAG12767	-	Cthe_0048	-
TAG12768	-	-	-
TAG12769	-	Cthe_0516	-
TAG12770	-	Cthe_0520	-
TAG12771	-	Cthe_0521	-
TAG12772	-	Cthe_0523	-
TAG12773	-	Cthe_0524	-
TAG12774	-	Cthe_0526	-
TAG12775	-	Cthe_0528	-
TAG12776	-	Cthe_0530	-
TAG12777	-	Cthe_0531	-
TAG12778	-	Cthe_0532	-
TAG12779	-	Cthe_0533	-
TAG12780	-	Cthe_0535	-
TAG12781	-	Cthe_0536	Ccel_2337
TAG12782	-	Cthe_0050	-
TAG12783	-	Cthe_0543	-
TAG12784	-	-	-
TAG12785	-	Cthe_0544	-
TAG12786	-	Cthe_0545	-
TAG12787	-	Cthe_0553	Ccel_0498
TAG12788	-	Cthe_0555	-
TAG12789	-	Cthe_0558	-
TAG12790	Tsac_1519	Cthe_0559	Ccel_1522
TAG12791	-	Cthe_0565	-
TAG12792	Tsac_1719	Cthe_0567	Ccel_1528
TAG12793	Tsac_1726	Cthe_0574	Ccel_1535
TAG12794	-	Cthe_0054	-
TAG12795	-	Cthe_0004	-
TAG12796	-	-	-
TAG12797	-	Cthe_0578	-
TAG12798	-	Cthe_0582	-
TAG12799	-	Cthe_0583	-
TAG12800	-	Cthe_0584	Ccel_2992
TAG12801	-	-	-
TAG12802	-	Cthe_0587	-
TAG12803	-	Cthe_0588	-
TAG12804	-	-	-
TAG12805	-	-	-
TAG12806	-	Cthe_0591	-
TAG12807	-	Cthe_0592	-
TAG12808	-	Cthe_0593	-
TAG12809	-	-	-
TAG12810	-	Cthe_0055	-
TAG12811	-	Cthe_0594	-
TAG12812	-	Cthe_0595	-
TAG12813	Tsac_1418	Cthe_0596	Ccel_0898
TAG12814	-	Cthe_0603	-
TAG12815	-	Cthe_0056	-
TAG12816	-	Cthe_0610	-
TAG12817	-	-	-
TAG12818	-	Cthe_0057	-
TAG12819	-	-	-
TAG12820	Tsac_0083	Cthe_0618	Ccel_1997
TAG12821	-	Cthe_0620	-
TAG12822	-	Cthe_0624	-
TAG12823	-	Cthe_0625	-
TAG12824	-	Cthe_0626	-
TAG12825	-	Cthe_0627	-
TAG12826	-	Cthe_0628	-
TAG12827	-	Cthe_0629	-
TAG12828	-	Cthe_0630	-
TAG12829	-	Cthe_0631	-
TAG12830	-	-	-
TAG12831	-	Cthe_0059	-
TAG12832	-	Cthe_0632	-
TAG12833	-	Cthe_0633	-
TAG12834	-	Cthe_0634	-
TAG12835	-	Cthe_0635	-
TAG12836	-	Cthe_0636	-
TAG12837	-	Cthe_0637	-
TAG12838	-	Cthe_0638	-
TAG12839	-	Cthe_0639	-
TAG12840	-	Cthe_0640	-
TAG12841	-	-	-
TAG12842	-	Cthe_0644	-
TAG12843	"Tsac_0989,Tsac_2093"	Cthe_0648	Ccel_2139
TAG12844	-	Cthe_0649	-
TAG12845	-	-	-
TAG12846	-	Cthe_0650	-
TAG12847	-	-	-
TAG12848	-	-	-
TAG12849	-	Cthe_0652	-
TAG12850	-	Cthe_0656	-
TAG12851	-	-	-
TAG12852	-	Cthe_0062	-
TAG12853	-	-	-
TAG12854	-	Cthe_0658	-
TAG12855	-	Cthe_0659	-
TAG12856	-	Cthe_0661	-
TAG12857	-	Cthe_0663	-
TAG12858	-	Cthe_0664	-
TAG12859	-	Cthe_0665	-
TAG12860	-	Cthe_0666	-
TAG12861	-	Cthe_0063	-
TAG12862	-	Cthe_0005	-
TAG12863	-	Cthe_0668	-
TAG12864	-	-	-
TAG12865	-	Cthe_0671	-
TAG12866	Tsac_1187	Cthe_0064	-
TAG12867	-	-	-
TAG12868	-	-	-
TAG12869	-	Cthe_0682	-
TAG12870	-	Cthe_0065	-
TAG12871	Tsac_1897	Cthe_0685	Ccel_1748
TAG12872	Tsac_1895	Cthe_0688	Ccel_1746
TAG12873	-	Cthe_0689	-
TAG12874	-	Cthe_0690	-
TAG12875	Tsac_1893	Cthe_0691	Ccel_1744
TAG12876	-	Cthe_0692	-
TAG12877	-	Cthe_0066	-
TAG12878	-	Cthe_0697	-
TAG12879	-	Cthe_0698	-
TAG12880	-	-	-
TAG12881	-	Cthe_0702	-
TAG12882	-	-	-
TAG12883	Tsac_1883	Cthe_0704	Ccel_1735
TAG12884	"Tsac_0109,Tsac_1881,Tsac_2298"	Cthe_0706	Ccel_1734
TAG12885	-	Cthe_0709	Ccel_1732
TAG12886	-	-	-
TAG12887	-	Cthe_0718	-
TAG12888	-	Cthe_0069	Ccel_2575
TAG12889	-	Cthe_0725	-
TAG12890	-	Cthe_0729	-
TAG12891	-	Cthe_0731	-
TAG12892	-	Cthe_0733	-
TAG12893	-	Cthe_0734	-
TAG12894	-	Cthe_0735	-
TAG12895	-	Cthe_0736	-
TAG12896	-	-	-
TAG12897	-	-	-
TAG12898	-	Cthe_0071	-
TAG12899	-	Cthe_0742	-
TAG12900	-	Cthe_0743	-
TAG12901	-	Cthe_0744	-
TAG12902	-	-	-
TAG12903	-	Cthe_0746	-
TAG12904	-	Cthe_0747	Ccel_0892
TAG12905	Tsac_2151	Cthe_0072	-
TAG12906	-	Cthe_0752	-
TAG12907	-	Cthe_0753	-
TAG12908	-	-	-
TAG12909	-	Cthe_0754	-
TAG12910	-	Cthe_0073	-
TAG12911	-	Cthe_0007	-
TAG12912	-	-	-
TAG12913	Tsac_1771	Cthe_0758	Ccel_0720
TAG12914	-	Cthe_0760	-
TAG12915	Tsac_1772	Cthe_0761	Ccel_0717
TAG12916	-	Cthe_0074	-
TAG12917	-	-	-
TAG12918	Tsac_1862	Cthe_0773	Ccel_1693
TAG12919	Tsac_1868	Cthe_0776	Ccel_1696
TAG12920	-	Cthe_0778	Ccel_1698
TAG12921	-	Cthe_0779	-
TAG12922	-	Cthe_0781	-
TAG12923	-	Cthe_0782	-
TAG12924	-	Cthe_0784	Ccel_0620
TAG12925	-	Cthe_0785	-
TAG12926	-	Cthe_0075	-
TAG12927	-	Cthe_0793	Ccel_0595
TAG12928	-	Cthe_0797	-
TAG12929	-	-	-
TAG12930	-	Cthe_0798	-
TAG12931	-	Cthe_0076	-
TAG12932	-	Cthe_0801	-
TAG12933	-	-	-
TAG12934	-	Cthe_0802	-
TAG12935	-	Cthe_0806	-
TAG12936	-	Cthe_0077	-
TAG12937	-	Cthe_0810	Ccel_2315
TAG12938	-	Cthe_0817	-
TAG12939	"Tsac_2656,Tsac_0421"	Cthe_0078	Ccel_2664
TAG12940	-	Cthe_0818	-
TAG12941	-	Cthe_0820	-
TAG12942	-	Cthe_0821	-
TAG12943	-	Cthe_0824	-
TAG12944	-	Cthe_0826	-
TAG12945	-	Cthe_0079	-
TAG12946	Tsac_1924	Cthe_0829	Ccel_1901
TAG12947	-	Cthe_0836	-
TAG12948	-	-	-
TAG12949	-	Cthe_0080	-
TAG12950	Tsac_1937	Cthe_0844	Ccel_1915
TAG12951	-	-	-
TAG12952	Tsac_1954	Cthe_0852	Ccel_2410
TAG12953	-	Cthe_0853	-
TAG12954	Tsac_1417	Cthe_0082	Ccel_2568
TAG12955	-	-	-
TAG12956	-	Cthe_0857	-
TAG12957	-	Cthe_0859	-
TAG12958	"Tsac_2509,Tsac_0003"	"Cthe_1771,Cthe_0860"	Ccel_1869
TAG12959	-	Cthe_0861	-
TAG12960	-	Cthe_0862	-
TAG12961	Tsac_2029	Cthe_0863	Ccel_0561
TAG12962	-	Cthe_0867	-
TAG12963	-	Cthe_0868	-
TAG12964	-	Cthe_0083	-
TAG12965	-	-	-
TAG12966	Tsac_1556	Cthe_0877	Ccel_0590
TAG12967	-	Cthe_0879	-
TAG12968	-	Cthe_0881	-
TAG12969	-	Cthe_0883	-
TAG12970	-	Cthe_0084	-
TAG12971	-	Cthe_0887	-
TAG12972	-	Cthe_0888	-
TAG12973	-	Cthe_0889	-
TAG12974	-	-	-
TAG12975	-	Cthe_0085	Ccel_2566
TAG12976	-	Cthe_0894	Ccel_2869
TAG12977	-	Cthe_0899	-
TAG12978	-	Cthe_0086	-
TAG12979	Tsac_1690	Cthe_0904	Ccel_0536
TAG12980	-	Cthe_0910	Ccel_0608
TAG12981	Tsac_0289	Cthe_0911	Ccel_0607
TAG12982	-	-	-
TAG12983	-	Cthe_0912	-
TAG12984	-	Cthe_0914	-
TAG12985	-	Cthe_0915	-
TAG12986	-	Cthe_0916	-
TAG12987	-	Cthe_0917	-
TAG12988	-	Cthe_0918	-
TAG12989	-	Cthe_0919	-
TAG12990	-	Cthe_0920	-
TAG12991	-	Cthe_0921	-
TAG12992	-	Cthe_0922	Ccel_2533
TAG12993	-	Cthe_0923	-
TAG12994	-	Cthe_0924	-
TAG12995	-	Cthe_0925	-
TAG12996	Tsac_1756	Cthe_0931	Ccel_0687
TAG12997	-	Cthe_0939	-
TAG12998	-	Cthe_0940	-
TAG12999	Tsac_1843	Cthe_0942	Ccel_0678
TAG13000	Tsac_2120	Cthe_0090	Ccel_2561
TAG13001	-	Cthe_0943	-
TAG13002	-	Cthe_0944	-
TAG13003	-	Cthe_0008	-
TAG13004	Tsac_0352	-	Ccel_3453
TAG13017	Tsac_1181	Cthe_2888	Ccel_0388
TAG13024	Tsac_2523	Cthe_0803	Ccel_0593
TAG13052	Tsac_1531	Cthe_0564	Ccel_1526
