# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	330291	331442	-							Tsac_0313	1152		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	330291	331442	-	AFK85343.1			UDP-N-acetylglucosamine 2-epimerase			Tsac_0313	1152	383	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	331461	332495	-							Tsac_0314	1035		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	331461	332495	-	AFK85344.1			Glycosyl transferase, family 4, conserved region-containing protein			Tsac_0314	1035	344	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	332563	333009	-							Tsac_0315	447		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	332563	333009	-	AFK85345.1			CMP/dCMP deaminase zinc-binding protein			Tsac_0315	447	148	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	333036	333668	-							Tsac_0316	633		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	333036	333668	-	AFK85346.1			uracil phosphoribosyltransferase			Tsac_0316	633	210	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	333685	334131	-							Tsac_0317	447		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	333685	334131	-	AFK85347.1			sugar-phosphate isomerase, RpiB/LacA/LacB family			Tsac_0317	447	148	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	334146	334586	-							Tsac_0318	441		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	334146	334586	-	AFK85348.1			protein tyrosine phosphatase			Tsac_0318	441	146	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	334603	335652	-							Tsac_0319	1050		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	334603	335652	-	AFK85349.1			Sua5/YciO/YrdC/YwlC family protein			Tsac_0319	1050	349	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	335676	336395	-							Tsac_0320	720		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	335676	336395	-	AFK85350.1			zinc/iron permease			Tsac_0320	720	239	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	336695	337756	-							Tsac_0321	1062		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	336695	337756	-	AFK85351.1			Peptide chain release factor 1			Tsac_0321	1062	353	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	337808	338647	-							Tsac_0322	840		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	337808	338647	-	AFK85352.1			protein-(glutamine-N5) methyltransferase, release factor-specific			Tsac_0322	840	279	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	338634	339563	-							Tsac_0323	930		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	338634	339563	-	AFK85353.1			protein of unknown function DUF1385			Tsac_0323	930	309	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	339588	340166	-							Tsac_0324	579		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	339588	340166	-	AFK85354.1			Thymidine kinase			Tsac_0324	579	192	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	340355	340564	-							Tsac_0325	210		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	340355	340564	-	AFK85355.1			50S ribosomal protein L31			Tsac_0325	210	69	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	340628	342484	-							Tsac_0326	1857		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	340628	342484	-	AFK85356.1			transcription termination factor Rho			Tsac_0326	1857	618	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	342832	343479	-							Tsac_0327	648		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	342832	343479	-	AFK85357.1			transaldolase			Tsac_0327	648	215	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	343546	344397	-							Tsac_0328	852		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	343546	344397	-	AFK85358.1			fructose-1,6-bisphosphate aldolase, class II			Tsac_0328	852	283	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	344471	344824	-							Tsac_0329	354		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	344471	344824	-	AFK85359.1			response regulator receiver protein			Tsac_0329	354	117	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	345012	346442	-							Tsac_0330	1431		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	345012	346442	-	AFK85360.1			cell wall hydrolase/autolysin			Tsac_0330	1431	476	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	346647	348560	-							Tsac_0331	1914		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	346647	348560	-	AFK85361.1			thiamine biosynthesis Thi4 protein			Tsac_0331	1914	637	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	348641	349813	-							Tsac_0332	1173		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	348641	349813	-	AFK85362.1			protein of unknown function DUF214			Tsac_0332	1173	390	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	349829	350506	-							Tsac_0333	678		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	349829	350506	-	AFK85363.1			ABC transporter related protein			Tsac_0333	678	225	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	350532	352259	-							Tsac_0334	1728		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	350532	352259	-	AFK85364.1			efflux transporter, RND family, MFP subunit			Tsac_0334	1728	575	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	352341	353126	-							Tsac_0335	786		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	352341	353126	-	AFK85365.1			RNA polymerase, sigma 32 subunit, RpoH			Tsac_0335	786	261	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	353272	355056	-							Tsac_0336	1785		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	353272	355056	-	AFK85366.1			ABC transporter related protein			Tsac_0336	1785	594	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	355086	356834	-							Tsac_0337	1749		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	355086	356834	-	AFK85367.1			ABC transporter related protein			Tsac_0337	1749	582	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	357448	358605	-							Tsac_0338	1158		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	357448	358605	-	AFK85368.1			glycoside hydrolase family 5			Tsac_0338	1158	385	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	358840	360180	-							Tsac_0339	1341		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	358840	360180	-	AFK85369.1			beta-galactosidase			Tsac_0339	1341	446	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	360210	361109	-							Tsac_0340	900		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	360210	361109	-	AFK85370.1			ABC-type transporter, integral membrane subunit			Tsac_0340	900	299	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	361124	362056	-							Tsac_0341	933		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	361124	362056	-	AFK85371.1			ABC-type transporter, integral membrane subunit			Tsac_0341	933	310	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	362117	363496	-							Tsac_0342	1380		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	362117	363496	-	AFK85372.1			extracellular solute-binding protein family 1			Tsac_0342	1380	459	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	363846	364886	-							Tsac_0343	1041		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	363846	364886	-	AFK85373.1			transcriptional regulator, LacI family			Tsac_0343	1041	346	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	365049	371525	-							Tsac_0344	6477		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	365049	371525	-	AFK85374.1			S-layer domain-containing protein			Tsac_0344	6477	2158	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	372118	372366	-							Tsac_0345	249		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	372118	372366	-	AFK85375.1			hypothetical protein			Tsac_0345	249	82	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	372603	373961	-							Tsac_0346	1359		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	372603	373961	-	AFK85376.1			PTS system, fructose subfamily, IIC subunit			Tsac_0346	1359	452	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	373974	374423	-							Tsac_0347	450		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	373974	374423	-	AFK85377.1			putative PTS IIA-like nitrogen-regulatory protein PtsN			Tsac_0347	450	149	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	374430	375362	-							Tsac_0348	933		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	374430	375362	-	AFK85378.1			1-phosphofructokinase			Tsac_0348	933	310	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	375307	376134	-							Tsac_0349	828		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	375307	376134	-	AFK85379.1			transcriptional regulator, DeoR family			Tsac_0349	828	275	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	376514	377446	+							Tsac_0350	933		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	376514	377446	+	AFK85380.1			hypothetical protein			Tsac_0350	933	310	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	377447	378631	-							Tsac_0351	1185		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	377447	378631	-	AFK85381.1			oligosaccharyl transferase STT3 subunit			Tsac_0351	1185	394	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	378641	378979	-							Tsac_0352	339		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	378641	378979	-	AFK85382.1			protein of unknown function DUF6 transmembrane			Tsac_0352	339	112	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	378976	379347	-							Tsac_0353	372		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	378976	379347	-	AFK85383.1			hypothetical protein			Tsac_0353	372	123	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	379359	380069	-							Tsac_0354	711		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	379359	380069	-	AFK85384.1			glycosyl transferase family 2			Tsac_0354	711	236	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	380164	380568	-							Tsac_0355	405		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	380164	380568	-	AFK85385.1			GtrA family protein			Tsac_0355	405	134	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	380540	381508	-							Tsac_0356	969		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	380540	381508	-	AFK85386.1			glycosyl transferase family 2			Tsac_0356	969	322	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	381552	383717	-							Tsac_0357	2166		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	381552	383717	-	AFK85387.1			glycosyl transferase family 39			Tsac_0357	2166	721	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	384011	385618	-							Tsac_0358	1608		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	384011	385618	-	AFK85388.1			hypothetical protein			Tsac_0358	1608	535	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	385737	387113	-							Tsac_0359	1377		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	385737	387113	-	AFK85389.1			integral membrane sensor signal transduction histidine kinase			Tsac_0359	1377	458	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	387110	387796	-							Tsac_0360	687		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	387110	387796	-	AFK85390.1			two component transcriptional regulator, winged helix family			Tsac_0360	687	228	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	388001	390538	-							Tsac_0361	2538		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	388001	390538	-	AFK85391.1			S-layer domain-containing protein			Tsac_0361	2538	845	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	390822	392366	-							Tsac_0362	1545		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	390822	392366	-	AFK85392.1			hypothetical protein			Tsac_0362	1545	514	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	392452	393312	+							Tsac_0363	861		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	392452	393312	+	AFK85393.1			polysaccharide deacetylase			Tsac_0363	861	286	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	393320	394363	-							Tsac_0364	1044		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	393320	394363	-	AFK85394.1			acyltransferase 3			Tsac_0364	1044	347	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	394363	394761	-							Tsac_0365	399		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	394363	394761	-	AFK85395.1			DNA polymerase beta domain protein region			Tsac_0365	399	132	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	394879	396477	-							Tsac_0366	1599		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	394879	396477	-	AFK85396.1			CTP synthase			Tsac_0366	1599	532	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	397655	398473	+							Tsac_0367	819		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	397655	398473	+	AFK85397.1			histidinol phosphate phosphatase HisJ family			Tsac_0367	819	272	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	398508	398909	-							Tsac_0368	402		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	398508	398909	-	AFK85398.1			HEPN domain protein			Tsac_0368	402	133	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	398893	399237	-							Tsac_0369	345		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	398893	399237	-	AFK85399.1			DNA polymerase beta domain protein region			Tsac_0369	345	114	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	399527	401128	-							Tsac_0370	1602		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	399527	401128	-	AFK85400.1			D-3-phosphoglycerate dehydrogenase			Tsac_0370	1602	533	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	401151	402236	-							Tsac_0371	1086		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	401151	402236	-	AFK85401.1			aminotransferase class V			Tsac_0371	1086	361	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	402364	403482	-							Tsac_0372	1119		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	402364	403482	-	AFK85402.1			glycerate kinase			Tsac_0372	1119	372	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	403796	405157	-							Tsac_0373	1362		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	403796	405157	-	AFK85403.1			carboxyl-terminal protease			Tsac_0373	1362	453	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	405252	406157	-							Tsac_0374	906		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	405252	406157	-	AFK85404.1			Homoserine kinase			Tsac_0374	906	301	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	406150	407205	-							Tsac_0375	1056		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	406150	407205	-	AFK85405.1			threonine synthase			Tsac_0375	1056	351	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	407205	408464	-							Tsac_0376	1260		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	407205	408464	-	AFK85406.1			homoserine dehydrogenase			Tsac_0376	1260	419	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	408495	408935	-							Tsac_0377	441		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	408495	408935	-	AFK85407.1			UPF0735 ACT domain-containing protein			Tsac_0377	441	146	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	409137	410054	+							Tsac_0378	918		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	409137	410054	+	AFK85408.1			hypothetical protein			Tsac_0378	918	305	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	410062	410874	-							Tsac_0379	813		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	410062	410874	-	AFK85409.1			beta-lactamase			Tsac_0379	813	270	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	411235	412923	+							Tsac_0380	1689		
