# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	548343	549329	+	SMR96443.1			Aryl-phospho-beta-D-glucosidase BglC, GH1 family			SAMN05216182_0490	987	328	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	549535	549900	+							SAMN05216182_0491	366		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	549535	549900	+	SMR96444.1			hypothetical protein			SAMN05216182_0491	366	121	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	549906	550340	+							SAMN05216182_0492	435		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	549906	550340	+	SMR96445.1			hypothetical protein			SAMN05216182_0492	435	144	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	550373	550630	+							SAMN05216182_0493	258		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	550373	550630	+	SMR96446.1			hypothetical protein			SAMN05216182_0493	258	85	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	550815	551288	+							SAMN05216182_0494	474		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	550815	551288	+	SMR96447.1			VanZ like family protein			SAMN05216182_0494	474	157	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	551323	551814	-							SAMN05216182_0495	492		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	551323	551814	-	SMR96448.1			hypothetical protein			SAMN05216182_0495	492	163	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	551821	553332	-							SAMN05216182_0496	1512		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	551821	553332	-	SMR96449.1			trk system potassium uptake protein TrkH			SAMN05216182_0496	1512	503	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	553362	553493	-							SAMN05216182_0497	132		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	553362	553493	-	SMR96450.1			hypothetical protein			SAMN05216182_0497	132	43	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	553515	554180	-							SAMN05216182_0498	666		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	553515	554180	-	SMR96451.1			trk system potassium uptake protein TrkA			SAMN05216182_0498	666	221	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	554177	554797	-							SAMN05216182_0499	621		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	554177	554797	-	SMR96452.1			trk system potassium uptake protein TrkA			SAMN05216182_0499	621	206	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	554959	556713	+							SAMN05216182_0500	1755		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	554959	556713	+	SMR96453.1			stage II sporulation protein D			SAMN05216182_0500	1755	584	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	556695	557735	+							SAMN05216182_0501	1041		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	556695	557735	+	SMR96454.1			S-adenosylmethionine:tRNA ribosyltransferase-isomerase			SAMN05216182_0501	1041	346	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	557830	558468	+							SAMN05216182_0502	639		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	557830	558468	+	SMR96455.1			Snapin/Pallidin			SAMN05216182_0502	639	212	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	558569	560032	+							SAMN05216182_0503	1464		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	558569	560032	+	SMR96456.1			TIGR02677 family protein			SAMN05216182_0503	1464	487	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	560055	561287	+							SAMN05216182_0504	1233		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	560055	561287	+	SMR96457.1			TIGR02678 family protein			SAMN05216182_0504	1233	410	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	561271	565323	+							SAMN05216182_0505	4053		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	561271	565323	+	SMR96458.1			TIGR02680 family protein			SAMN05216182_0505	4053	1350	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	565320	566588	+							SAMN05216182_0506	1269		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	565320	566588	+	SMR96459.1			TIGR02679 family protein			SAMN05216182_0506	1269	422	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	566910	569114	+							SAMN05216182_0507	2205		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	566910	569114	+	SMR96460.1			ATP-binding cassette, subfamily B			SAMN05216182_0507	2205	734	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	569111	570511	+							SAMN05216182_0508	1401		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	569111	570511	+	SMR96461.1			HlyD family secretion protein			SAMN05216182_0508	1401	466	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	570584	570829	+							SAMN05216182_0509	246		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	570584	570829	+	SMR96462.1			hypothetical protein			SAMN05216182_0509	246	81	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	570847	571071	+							SAMN05216182_0510	225		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	570847	571071	+	SMR96463.1			hypothetical protein			SAMN05216182_0510	225	74	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	571213	571935	+							SAMN05216182_0511	723		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	571213	571935	+	SMR96464.1			hypothetical protein			SAMN05216182_0511	723	240	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	572549	573290	-							SAMN05216182_0512	742		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	573319	574521	+							SAMN05216182_0513	1203		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	573319	574521	+	SMR96465.1			Transposase			SAMN05216182_0513	1203	400	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	574542	575306	+							SAMN05216182_0514	765		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	574542	575306	+	SMR96466.1			DNA replication protein DnaC			SAMN05216182_0514	765	254	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	575527	576474	+							SAMN05216182_0515	948		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	576510	577627	-							SAMN05216182_0516	1118		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	577781	579142	-							SAMN05216182_0517	1362		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	577781	579142	-	SMR96467.1			hypothetical protein			SAMN05216182_0517	1362	453	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	579233	580072	-							SAMN05216182_0518	840		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	579233	580072	-	SMR96468.1			hypothetical protein			SAMN05216182_0518	840	279	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	580097	581059	-							SAMN05216182_0519	963		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	580097	581059	-	SMR96469.1			Subtilase family protein			SAMN05216182_0519	963	320	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	581458	581724	-							SAMN05216182_0520	267		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	581458	581724	-	SMR96470.1			hypothetical protein			SAMN05216182_0520	267	88	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	581727	582340	-							SAMN05216182_0521	614		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	582347	582520	-							SAMN05216182_0522	174		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	582347	582520	-	SMR96471.1			hypothetical protein			SAMN05216182_0522	174	57	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	583038	583403	-							SAMN05216182_0523	366		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	583705	583962	+							SAMN05216182_0524	258		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	583705	583962	+	SMR96472.1			hypothetical protein			SAMN05216182_0524	258	85	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	583950	584411	+							SAMN05216182_0525	462		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	583950	584411	+	SMR96473.1			Predicted nucleic acid-binding protein, contains PIN domain			SAMN05216182_0525	462	153	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	584617	585762	+							SAMN05216182_0526	1146		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	584617	585762	+	SMR96474.1			iron complex transport system substrate-binding protein			SAMN05216182_0526	1146	381	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	585791	586867	+							SAMN05216182_0527	1077		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	585791	586867	+	SMR96475.1			iron complex transport system permease protein			SAMN05216182_0527	1077	358	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	586871	587635	+							SAMN05216182_0528	765		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	586871	587635	+	SMR96476.1			iron complex transport system ATP-binding protein			SAMN05216182_0528	765	254	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	587670	588107	+							SAMN05216182_0529	438		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	587670	588107	+	SMR96477.1			tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase TsaA			SAMN05216182_0529	438	145	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	588131	588670	+							SAMN05216182_0530	540		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	588131	588670	+	SMR96478.1			formylmethanofuran dehydrogenase subunit E			SAMN05216182_0530	540	179	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	588646	589104	-							SAMN05216182_0531	459		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	588646	589104	-	SMR96479.1			protein of unknown function			SAMN05216182_0531	459	152	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	589223	590608	-							SAMN05216182_0532	1386		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	589223	590608	-	SMR96480.1			Signal transduction histidine kinase			SAMN05216182_0532	1386	461	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	590605	591282	-							SAMN05216182_0533	678		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	590605	591282	-	SMR96481.1			heavy metal response regulator			SAMN05216182_0533	678	225	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	591502	591798	+							SAMN05216182_0534	297		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	591502	591798	+	SMR96482.1			hypothetical protein			SAMN05216182_0534	297	98	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	591876	592106	-							SAMN05216182_0535	231		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	592709	592879	+							SAMN05216182_0536	171		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	592880	593446	-							SAMN05216182_0537	567		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	594109	594423	+							SAMN05216182_0538	315		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	594109	594423	+	SMR96483.1			hypothetical protein			SAMN05216182_0538	315	104	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	594764	596071	-							SAMN05216182_0539	1308		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	596195	597051	-							SAMN05216182_0540	857		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	597076	597702	-							SAMN05216182_0541	627		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	597713	598119	-							SAMN05216182_0542	407		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	598289	599638	-							SAMN05216182_0543	1350		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	598289	599638	-	SMR96484.1			hypothetical protein			SAMN05216182_0543	1350	449	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	599649	600584	-							SAMN05216182_0544	936		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	599649	600584	-	SMR96485.1			hypothetical protein			SAMN05216182_0544	936	311	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	600609	601571	-							SAMN05216182_0545	963		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	600609	601571	-	SMR96486.1			Subtilase family protein			SAMN05216182_0545	963	320	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	602299	602778	+							SAMN05216182_0546	480		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	602812	603126	-							SAMN05216182_0547	315		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	603404	604658	+							SAMN05216182_0548	1255		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	604779	605123	+							SAMN05216182_0549	345		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	605611	606999	-							SAMN05216182_0550	1389		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	605611	606999	-	SMR96487.1			hypothetical protein			SAMN05216182_0550	1389	462	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	607100	607933	-							SAMN05216182_0551	834		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	607100	607933	-	SMR96488.1			hypothetical protein			SAMN05216182_0551	834	277	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	607958	608920	-							SAMN05216182_0552	963		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	607958	608920	-	SMR96489.1			Subtilase family protein			SAMN05216182_0552	963	320	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	609775	610305	+							SAMN05216182_0553	531		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	609775	610305	+	SMR96490.1			formylmethanofuran dehydrogenase subunit E			SAMN05216182_0553	531	176	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	610290	610736	-							SAMN05216182_0554	447		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	610290	610736	-	SMR96491.1			protein of unknown function			SAMN05216182_0554	447	148	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	610970	612052	+							SAMN05216182_0555	1083		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	610970	612052	+	SMR96492.1			two-component system, chemotaxis family, response regulator CheB			SAMN05216182_0555	1083	360	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	612119	612670	-							SAMN05216182_0556	552		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	612119	612670	-	SMR96493.1			hypothetical protein			SAMN05216182_0556	552	183	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	612779	613135	+							SAMN05216182_0557	357		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	612779	613135	+	SMR96494.1			hypothetical protein			SAMN05216182_0557	357	118	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	613166	613804	+							SAMN05216182_0558	639		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	613166	613804	+	SMR96495.1			Nucleotidyl transferase AbiEii toxin, Type IV TA system			SAMN05216182_0558	639	212	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	613833	614561	+							SAMN05216182_0559	729		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	613833	614561	+	SMR96496.1			2-phosphosulfolactate phosphatase			SAMN05216182_0559	729	242	
